alpha,P_total_nM,time_h,target_fraction,degradation_pct
10.0,0.5011872336272725,20.75,0.893976409107676,10.602359089232404
10.0,0.5011872336272725,21.0,0.8927064826771898,10.729351732281023
10.0,0.5011872336272725,21.25,0.8914367460924814,10.856325390751865
10.0,0.5011872336272725,21.5,0.8901671998114341,10.98328001885659
10.0,0.5011872336272725,21.75,0.8888978442935132,11.110215570648684
10.0,0.5011872336272725,22.0,0.8876286799997726,11.237132000022743
10.0,0.5011872336272725,22.25,0.8863597073928629,11.364029260713714
10.0,0.5011872336272725,22.5,0.8850909269370374,11.490907306296261
10.0,0.5011872336272725,22.75,0.8838223390981601,11.61776609018399
10.0,0.5011872336272725,23.0,0.882553944343712,11.744605565628795
10.0,0.5011872336272725,23.25,0.881285743142799,11.871425685720105
10.0,0.5011872336272725,23.5,0.8800177359661585,11.998226403384148
10.0,0.5011872336272725,23.75,0.8787499232861673,12.125007671383269
10.0,0.5011872336272725,24.0,0.8774823055768484,12.251769442315164
10.0,0.5623413251903491,0.0,1.0,0.0
10.0,0.5623413251903491,0.25,0.9985666570171174,0.14333429828825572
10.0,0.5623413251903491,0.5,0.9971335085236452,0.286649147635476
10.0,0.5623413251903491,0.75,0.9957005550018785,0.42994449981215155
10.0,0.5623413251903491,1.0,0.9942677969358359,0.573220306416411
10.0,0.5623413251903491,1.25,0.992835234811268,0.7164765188731992
10.0,0.5623413251903491,1.5,0.9914028691156651,0.8597130884334891
10.0,0.5623413251903491,1.75,0.9899707003382653,1.0029299661734714
10.0,0.5623413251903491,2.0,0.9885387289700621,1.146127102993788
10.0,0.5623413251903491,2.25,0.9871069555038134,1.2893044496186556
10.0,0.5623413251903491,2.5,0.9856753804340489,1.4324619565951102
10.0,0.5623413251903491,2.75,0.9842440042570785,1.5755995742921525
10.0,0.5623413251903491,3.0,0.9828128274710008,1.718717252899915
10.0,0.5623413251903491,3.25,0.9813818505757111,1.8618149424288855
10.0,0.5623413251903491,3.5,0.9799510740729099,2.0048925927090067
10.0,0.5623413251903491,3.75,0.978520498466111,2.1479501533889
10.0,0.5623413251903491,4.0,0.9770901242606503,2.290987573934966
10.0,0.5623413251903491,4.25,0.9756599519636943,2.434004803630574
10.0,0.5623413251903491,4.5,0.974229982084248,2.5770017915751953
10.0,0.5623413251903491,4.75,0.9728002151331645,2.7199784866835497
10.0,0.5623413251903491,5.0,0.9713706516231526,2.8629348376847386
10.0,0.5623413251903491,5.25,0.9699412920687862,3.005870793121379
10.0,0.5623413251903491,5.5,0.9685121369865127,3.148786301348727
10.0,0.5623413251903491,5.75,0.9670831868946617,3.291681310533834
10.0,0.5623413251903491,6.0,0.9656544423134539,3.4345557686546124
10.0,0.5623413251903491,6.25,0.96422590376501,3.577409623498995
10.0,0.5623413251903491,6.5,0.9627975717733601,3.7202428226639883
10.0,0.5623413251903491,6.75,0.9613694468644517,3.8630553135548307
10.0,0.5623413251903491,7.0,0.9599415295661591,4.005847043384092
10.0,0.5623413251903491,7.25,0.958513820408293,4.148617959170697
10.0,0.5623413251903491,7.5,0.9570863199226092,4.291368007739083
10.0,0.5623413251903491,7.75,0.9556590286428174,4.434097135718263
10.0,0.5623413251903491,8.0,0.9542319471045911,4.576805289540886
10.0,0.5623413251903491,8.25,0.9528050758455766,4.719492415442339
10.0,0.5623413251903491,8.5,0.951378415405402,4.862158459459797
10.0,0.5623413251903491,8.75,0.9499519663256875,5.004803367431254
10.0,0.5623413251903491,9.0,0.9485257291500535,5.147427084994649
10.0,0.5623413251903491,9.25,0.9470997044241317,5.290029557586829
10.0,0.5623413251903491,9.5,0.945673892695573,5.4326107304427
10.0,0.5623413251903491,9.75,0.9442482945140585,5.575170548594155
10.0,0.5623413251903491,10.0,0.942822910431308,5.717708956869205
10.0,0.5623413251903491,10.25,0.9413977410010906,5.860225899890937
10.0,0.5623413251903491,10.5,0.9399727867792342,6.002721322076576
10.0,0.5623413251903491,10.75,0.9385480483236351,6.145195167636485
10.0,0.5623413251903491,11.0,0.9371235261942682,6.28764738057318
10.0,0.5623413251903491,11.25,0.9356992209531964,6.430077904680365
10.0,0.5623413251903491,11.5,0.9342751331645812,6.572486683541879
10.0,0.5623413251903491,11.75,0.9328512633946927,6.7148736605307295
10.0,0.5623413251903491,12.0,0.9314276122119193,6.857238778808073
10.0,0.5623413251903491,12.25,0.9300041801867781,6.999581981322189
10.0,0.5623413251903491,12.5,0.9285809678919252,7.1419032108074765
10.0,0.5623413251903491,12.75,0.927157975902166,7.284202409783402
10.0,0.5623413251903491,13.0,0.9257352047944651,7.426479520553486
10.0,0.5623413251903491,13.25,0.9243126551479575,7.568734485204254
10.0,0.5623413251903491,13.5,0.9228903275439584,7.710967245604161
10.0,0.5623413251903491,13.75,0.921468222565974,7.853177743402595
10.0,0.5623413251903491,14.0,0.920046340799712,7.995365920028796
10.0,0.5623413251903491,14.25,0.9186246828330925,8.137531716690749
10.0,0.5623413251903491,14.5,0.9172032492562582,8.279675074374182
10.0,0.5623413251903491,14.75,0.9157820406615856,8.421795933841436
10.0,0.5623413251903491,15.0,0.9143610576436959,8.563894235630409
10.0,0.5623413251903491,15.25,0.9129403007994654,8.705969920053459
10.0,0.5623413251903491,15.5,0.911519770728037,8.848022927196297
10.0,0.5623413251903491,15.75,0.910099468030831,8.990053196916904
10.0,0.5623413251903491,16.0,0.908679393311556,9.1320606688444
10.0,0.5623413251903491,16.25,0.9072595471762205,9.274045282377951
10.0,0.5623413251903491,16.5,0.9058399302331438,9.41600697668562
10.0,0.5623413251903491,16.75,0.9044205430929674,9.557945690703262
10.0,0.5623413251903491,17.0,0.903001386368666,9.6998613631334
10.0,0.5623413251903491,17.25,0.9015824606755598,9.84175393244402
10.0,0.5623413251903491,17.5,0.900163766631325,9.983623336867497
10.0,0.5623413251903491,17.75,0.8987453048560059,10.12546951439941
10.0,0.5623413251903491,18.0,0.8973270759720265,10.267292402797345
10.0,0.5623413251903491,18.25,0.895909080604202,10.409091939579795
10.0,0.5623413251903491,18.5,0.8944913193797507,10.550868062024932
10.0,0.5623413251903491,18.75,0.8930737929283058,10.69262070716942
10.0,0.5623413251903491,19.0,0.8916565018819272,10.834349811807275
10.0,0.5623413251903491,19.25,0.8902394468751138,10.976055312488619
10.0,0.5623413251903491,19.5,0.888822628544815,11.117737145518502
10.0,0.5623413251903491,19.75,0.8874060475304433,11.259395246955673
10.0,0.5623413251903491,20.0,0.8859897044738863,11.401029552611375
10.0,0.5623413251903491,20.25,0.8845736000195188,11.54263999804812
10.0,0.5623413251903491,20.5,0.8831577348142157,11.684226518578434
10.0,0.5623413251903491,20.75,0.8817421095073633,11.825789049263669
10.0,0.5623413251903491,21.0,0.8803267247508734,11.967327524912664
10.0,0.5623413251903491,21.25,0.8789115811991939,12.108841880080611
10.0,0.5623413251903491,21.5,0.8774966795093231,12.25033204906769
10.0,0.5623413251903491,21.75,0.8760820203408217,12.391797965917828
10.0,0.5623413251903491,22.0,0.8746676043558255,12.533239564417453
10.0,0.5623413251903491,22.25,0.8732534322190583,12.674656778094173
10.0,0.5623413251903491,22.5,0.8718395045978451,12.816049540215491
10.0,0.5623413251903491,22.75,0.8704258221621248,12.957417783787516
10.0,0.5623413251903491,23.0,0.8690123855844634,13.098761441553663
10.0,0.5623413251903491,23.25,0.8675991955400673,13.240080445993275
10.0,0.5623413251903491,23.5,0.8661862527067961,13.381374729320395
10.0,0.5623413251903491,23.75,0.8647735577651766,13.522644223482338
10.0,0.5623413251903491,24.0,0.8633611113984156,13.663888860158435
10.0,0.6309573444801936,0.0,1.0,0.0
10.0,0.6309573444801936,0.25,0.9984012080090214,0.15987919909785653
10.0,0.6309573444801936,0.5,0.9968026569510696,0.3197343048930379
10.0,0.6309573444801936,0.75,0.9952043474937026,0.4795652506297432
10.0,0.6309573444801936,1.0,0.9936062803071454,0.6393719692854627
10.0,0.6309573444801936,1.25,0.9920084560643032,0.7991543935696788
10.0,0.6309573444801936,1.5,0.9904108754407758,0.9589124559224227
10.0,0.6309573444801936,1.75,0.9888135391148706,1.1186460885129423
10.0,0.6309573444801936,2.0,0.9872164477676174,1.278355223238259
10.0,0.6309573444801936,2.25,0.9856196020827822,1.438039791721779
10.0,0.6309573444801936,2.5,0.9840230027468809,1.5976997253119074
10.0,0.6309573444801936,2.75,0.9824266504491943,1.7573349550805695
10.0,0.6309573444801936,3.0,0.980830545881782,1.9169454118218021
10.0,0.6309573444801936,3.25,0.9792346897394967,2.0765310260503322
10.0,0.6309573444801936,3.5,0.977639082719999,2.2360917280001003
10.0,0.6309573444801936,3.75,0.9760437255237719,2.3956274476228057
10.0,0.6309573444801936,4.0,0.9744486188541356,2.5551381145864416
10.0,0.6309573444801936,4.25,0.9728537634172617,2.7146236582738292
10.0,0.6309573444801936,4.5,0.971259159922189,2.874084007781097
10.0,0.6309573444801936,4.75,0.9696648090808376,3.033519091916237
10.0,0.6309573444801936,5.0,0.9680707116080247,3.1929288391975286
10.0,0.6309573444801936,5.25,0.9664768682214792,3.3523131778520843
10.0,0.6309573444801936,5.5,0.964883279641857,3.511672035814295
10.0,0.6309573444801936,5.75,0.963289946592757,3.671005340724298
10.0,0.6309573444801936,6.0,0.9616968698007357,3.8303130199264346
10.0,0.6309573444801936,6.25,0.9601040499953231,3.989595000467694
10.0,0.6309573444801936,6.5,0.9585114879090384,4.1488512090961605
10.0,0.6309573444801936,6.75,0.9569191842774059,4.308081572259415
10.0,0.6309573444801936,7.0,0.9553271398389703,4.4672860161029675
10.0,0.6309573444801936,7.25,0.9537353553353132,4.626464466468683
10.0,0.6309573444801936,7.5,0.9521438315110688,4.785616848893115
10.0,0.6309573444801936,7.75,0.9505525691139403,4.944743088605974
10.0,0.6309573444801936,8.0,0.9489615688947157,5.103843110528428
10.0,0.6309573444801936,8.25,0.947370831607285,5.262916839271503
10.0,0.6309573444801936,8.5,0.9457803580086556,5.421964199134443
10.0,0.6309573444801936,8.75,0.9441901488589697,5.580985114103032
10.0,0.6309573444801936,9.0,0.9426002049215204,5.739979507847959
10.0,0.6309573444801936,9.25,0.9410105269627691,5.89894730372309
10.0,0.6309573444801936,9.5,0.9394211157523619,6.057888424763814
10.0,0.6309573444801936,9.75,0.9378319720631463,6.216802793685372
10.0,0.6309573444801936,10.0,0.9362430966711892,6.375690332881079
10.0,0.6309573444801936,10.25,0.9346544903557935,6.534550964420649
10.0,0.6309573444801936,10.5,0.9330661538995155,6.693384610048447
10.0,0.6309573444801936,10.75,0.9314780880881824,6.852191191181756
10.0,0.6309573444801936,11.0,0.9298902937109097,7.01097062890903
10.0,0.6309573444801936,11.25,0.9283027715601192,7.16972284398808
10.0,0.6309573444801936,11.5,0.9267155224315563,7.328447756844369
10.0,0.6309573444801936,11.75,0.9251285471243084,7.487145287569163
10.0,0.6309573444801936,12.0,0.9235418464408224,7.645815355917762
10.0,0.6309573444801936,12.25,0.9219554211869234,7.804457881307658
10.0,0.6309573444801936,12.5,0.9203692721718322,7.963072782816782
10.0,0.6309573444801936,12.75,0.9187834002081844,8.121659979181562
10.0,0.6309573444801936,13.0,0.9171978061120484,8.280219388795162
10.0,0.6309573444801936,13.25,0.915612490702944,8.438750929705597
10.0,0.6309573444801936,13.5,0.9140274548038617,8.597254519613829
10.0,0.6309573444801936,13.75,0.9124426992412805,8.755730075871949
10.0,0.6309573444801936,14.0,0.910858224845188,8.914177515481203
10.0,0.6309573444801936,14.25,0.9092740324490984,9.072596755090157
10.0,0.6309573444801936,14.5,0.9076901228900729,9.23098771099271
10.0,0.6309573444801936,14.75,0.9061064970087378,9.389350299126221
10.0,0.6309573444801936,15.0,0.9045231556493049,9.547684435069515
10.0,0.6309573444801936,15.25,0.9029400996595905,9.705990034040946
10.0,0.6309573444801936,15.5,0.9013573298910358,9.864267010896421
10.0,0.6309573444801936,15.75,0.8997748471987259,10.022515280127408
10.0,0.6309573444801936,16.0,0.8981926524414103,10.180734755858968
10.0,0.6309573444801936,16.25,0.8966107464815231,10.338925351847694
10.0,0.6309573444801936,16.5,0.8950291301852026,10.497086981479741
10.0,0.6309573444801936,16.75,0.8934478044223126,10.655219557768735
10.0,0.6309573444801936,17.0,0.8918667700664624,10.813322993353758
10.0,0.6309573444801936,17.25,0.8902860279950273,10.971397200497268
10.0,0.6309573444801936,17.5,0.8887055790891696,11.129442091083042
10.0,0.6309573444801936,17.75,0.8871254242338595,11.287457576614045
10.0,0.6309573444801936,18.0,0.8855455643178965,11.445443568210345
10.0,0.6309573444801936,18.25,0.8839660002339297,11.603399976607031
10.0,0.6309573444801936,18.5,0.8823867328784801,11.761326712151988
10.0,0.6309573444801936,18.75,0.8808077631519616,11.919223684803837
10.0,0.6309573444801936,19.0,0.8792290919587027,12.077090804129732
10.0,0.6309573444801936,19.25,0.8776507202069682,12.234927979303178
10.0,0.6309573444801936,19.5,0.8760726488089815,12.39273511910185
10.0,0.6309573444801936,19.75,0.8744948786809459,12.55051213190541
10.0,0.6309573444801936,20.0,0.8729174107430675,12.70825892569325
10.0,0.6309573444801936,20.25,0.8713402459195777,12.86597540804223
10.0,0.6309573444801936,20.5,0.8697633851387547,13.023661486124528
10.0,0.6309573444801936,20.75,0.8681868293329473,13.181317066705267
10.0,0.6309573444801936,21.0,0.8666105794385969,13.338942056140313
10.0,0.6309573444801936,21.25,0.8650346363962609,13.496536360373913
10.0,0.6309573444801936,21.5,0.8634590011506356,13.654099884936443
10.0,0.6309573444801936,21.75,0.8618836746505797,13.811632534942031
10.0,0.6309573444801936,22.0,0.8603086578491377,13.969134215086232
10.0,0.6309573444801936,22.25,0.858733951703563,14.126604829643696
10.0,0.6309573444801936,22.5,0.8571595571753424,14.284044282465757
10.0,0.6309573444801936,22.75,0.8555854752302195,14.441452476978045
10.0,0.6309573444801936,23.0,0.854011706838219,14.598829316178097
10.0,0.6309573444801936,23.25,0.8524382529736707,14.75617470263293
10.0,0.6309573444801936,23.5,0.850865114615234,14.913488538476605
10.0,0.6309573444801936,23.75,0.8492922927459224,15.070770725407757
10.0,0.6309573444801936,24.0,0.8477197883531289,15.22802116468711
10.0,0.707945784384138,0.0,1.0,0.0
10.0,0.707945784384138,0.25,0.9982178696061997,0.1782130393800263
10.0,0.707945784384138,0.5,0.9964360371290665,0.35639628709335236
10.0,0.707945784384138,0.75,0.9946545034904325,0.5345496509567504
10.0,0.707945784384138,1.0,0.9928732696162438,0.7126730383756219
10.0,0.707945784384138,1.25,0.991092336436584,0.8907663563415991
10.0,0.707945784384138,1.5,0.989311704885698,1.0688295114302027
10.0,0.707945784384138,1.75,0.987531375902016,1.2468624097983994
10.0,0.707945784384138,2.0,0.9857513504281776,1.424864957182237
10.0,0.707945784384138,2.25,0.9839716294110562,1.6028370588943797
10.0,0.707945784384138,2.5,0.9821922138017833,1.7807786198216657
10.0,0.707945784384138,2.75,0.9804131045557735,1.9586895444226537
10.0,0.707945784384138,3.0,0.9786343026327486,2.1365697367251357
10.0,0.707945784384138,3.25,0.9768558089967639,2.314419100323606
10.0,0.707945784384138,3.5,0.9750776246162319,2.492237538376807
10.0,0.707945784384138,3.75,0.9732997504639486,2.6700249536051435
10.0,0.707945784384138,4.0,0.9715221875171187,2.847781248288128
10.0,0.707945784384138,4.25,0.9697449367573815,3.0255063242618507
10.0,0.707945784384138,4.5,0.9679679991708364,3.2032000829163576
10.0,0.707945784384138,4.75,0.9661913757480695,3.380862425193054
10.0,0.707945784384138,5.0,0.9644150674841793,3.5584932515820733
10.0,0.707945784384138,5.25,0.9626390753788037,3.7360924621196334
10.0,0.707945784384138,5.5,0.960863400436146,3.9136599563853958
10.0,0.707945784384138,5.75,0.9590880436650027,4.0911956334997335
10.0,0.707945784384138,6.0,0.9573130060787891,4.268699392121089
10.0,0.707945784384138,6.25,0.9555382886955678,4.446171130443222
10.0,0.707945784384138,6.5,0.9537638925380755,4.623610746192453
10.0,0.707945784384138,6.75,0.9519898186337503,4.801018136624968
10.0,0.707945784384138,7.0,0.9502160680147606,4.9783931985239445
10.0,0.707945784384138,7.25,0.9484426417180313,5.155735828196873
10.0,0.707945784384138,7.5,0.9466695407852739,5.333045921472612
10.0,0.707945784384138,7.75,0.9448967662630136,5.510323373698645
10.0,0.707945784384138,8.0,0.9431243192026181,5.687568079738192
10.0,0.707945784384138,8.25,0.9413522006603268,5.8647799339673234
10.0,0.707945784384138,8.5,0.9395804116972796,6.041958830272042
10.0,0.707945784384138,8.75,0.9378089533795458,6.219104662045416
10.0,0.707945784384138,9.0,0.9360378267781541,6.396217322184594
10.0,0.707945784384138,9.25,0.9342670329691214,6.573296703087861
10.0,0.707945784384138,9.5,0.9324965730334838,6.750342696651623
10.0,0.707945784384138,9.75,0.9307264480573253,6.92735519426747
10.0,0.707945784384138,10.0,0.9289566591318094,7.104334086819064
10.0,0.707945784384138,10.25,0.9271872073532085,7.281279264679153
10.0,0.707945784384138,10.5,0.925418093822935,7.458190617706495
10.0,0.707945784384138,10.75,0.9236493196475728,7.63506803524272
10.0,0.707945784384138,11.0,0.9218808859389072,7.811911406109284
10.0,0.707945784384138,11.25,0.9201127938139576,7.988720618604239
10.0,0.707945784384138,11.5,0.9183450443950083,8.16549556049917
10.0,0.707945784384138,11.75,0.9165776388096407,8.342236119035928
10.0,0.707945784384138,12.0,0.9148105781907648,8.518942180923517
10.0,0.707945784384138,12.25,0.9130438636766527,8.69561363233473
10.0,0.707945784384138,12.5,0.9112774964109696,8.872250358903045
10.0,0.707945784384138,12.75,0.9095114775428078,9.04885224571922
10.0,0.707945784384138,13.0,0.9077458082267191,9.225419177328087
10.0,0.707945784384138,13.25,0.9059804896227484,9.401951037725166
10.0,0.707945784384138,13.5,0.9042155228964668,9.578447710353322
10.0,0.707945784384138,13.75,0.9024509092190056,9.754909078099438
10.0,0.707945784384138,14.0,0.9006866497670906,9.931335023290943
10.0,0.707945784384138,14.25,0.8989227457230754,10.10772542769246
10.0,0.707945784384138,14.5,0.8971591982749771,10.284080172502286
10.0,0.707945784384138,14.75,0.8953960086165103,10.460399138348976
10.0,0.707945784384138,15.0,0.8936331779471219,10.636682205287807
10.0,0.707945784384138,15.25,0.8918707074720272,10.812929252797277
10.0,0.707945784384138,15.5,0.8901085984022448,10.989140159775523
10.0,0.707945784384138,15.75,0.8883468519546323,11.165314804536774
10.0,0.707945784384138,16.0,0.8865854693519228,11.341453064807716
10.0,0.707945784384138,16.25,0.8848244518227611,11.517554817723886
10.0,0.707945784384138,16.5,0.8830638006017402,11.693619939825982
10.0,0.707945784384138,16.75,0.8813035169294378,11.869648307056224
10.0,0.707945784384138,17.0,0.8795436020524542,12.045639794754582
10.0,0.707945784384138,17.25,0.8777840572234491,12.22159427765509
10.0,0.707945784384138,17.5,0.8760248837011797,12.397511629882029
10.0,0.707945784384138,17.75,0.8742660827505383,12.57339172494617
10.0,0.707945784384138,18.0,0.8725076556425907,12.74923443574093
10.0,0.707945784384138,18.25,0.8707496036546148,12.925039634538516
10.0,0.707945784384138,18.5,0.8689919280701397,13.10080719298603
10.0,0.707945784384138,18.75,0.8672346301789838,13.276536982101616
10.0,0.707945784384138,19.0,0.8654777112772957,13.452228872270434
10.0,0.707945784384138,19.25,0.8637211726675927,13.627882733240726
10.0,0.707945784384138,19.5,0.8619650156588013,13.803498434119865
10.0,0.707945784384138,19.75,0.8602092415662977,13.979075843370225
10.0,0.707945784384138,20.0,0.8584538517119481,14.15461482880519
10.0,0.707945784384138,20.25,0.8566988474241493,14.330115257585074
10.0,0.707945784384138,20.5,0.8549442300378707,14.505576996212932
10.0,0.707945784384138,20.75,0.8531900008946953,14.680999910530467
10.0,0.707945784384138,21.0,0.8514361613428622,14.856383865713784
10.0,0.707945784384138,21.25,0.8496827127373073,15.031728726269266
10.0,0.707945784384138,21.5,0.8479296564397077,15.207034356029226
10.0,0.707945784384138,21.75,0.8461769938185232,15.382300618147681
10.0,0.707945784384138,22.0,0.8444247262490397,15.557527375096026
10.0,0.707945784384138,22.25,0.8426728551134133,15.732714488658672
10.0,0.707945784384138,22.5,0.8409213818007131,15.907861819928693
10.0,0.707945784384138,22.75,0.8391703077069658,16.082969229303423
10.0,0.707945784384138,23.0,0.8374196342352007,16.258036576479928
10.0,0.707945784384138,23.25,0.8356693627954935,16.433063720450647
10.0,0.707945784384138,23.5,0.8339194948050123,16.608050519498775
10.0,0.707945784384138,23.75,0.8321700316880625,16.782996831193753
10.0,0.707945784384138,24.0,0.830420974876133,16.957902512386703
10.0,0.7943282347242822,0.0,1.0,0.0
10.0,0.7943282347242822,0.25,0.9980149974509279,0.1985002549072079
10.0,0.7943282347242822,0.5,0.996030362527809,0.39696374721910344
10.0,0.7943282347242822,0.75,0.9940460965003185,0.5953903499681501
10.0,0.7943282347242822,1.0,0.9920622006444587,0.7937799355541286
10.0,0.7943282347242822,1.25,0.9900786762425992,0.9921323757400846
10.0,0.7943282347242822,1.5,0.9880955245835175,1.190447541648254
10.0,0.7943282347242822,1.75,0.9861127469624412,1.3887253037558778
10.0,0.7943282347242822,2.0,0.9841303446810888,1.5869655318911158
10.0,0.7943282347242822,2.25,0.9821483190477119,1.7851680952288063
10.0,0.7943282347242822,2.5,0.9801666713771374,1.9833328622862578
10.0,0.7943282347242822,2.75,0.9781854029908101,2.181459700918986
10.0,0.7943282347242822,3.0,0.9762045152168353,2.3795484783164733
10.0,0.7943282347242822,3.25,0.9742240093900223,2.5775990609977706
10.0,0.7943282347242822,3.5,0.9722438868519282,2.7756113148071804
10.0,0.7943282347242822,3.75,0.9702641489509011,2.9735851049098927
10.0,0.7943282347242822,4.0,0.9682847970421251,3.171520295787489
10.0,0.7943282347242822,4.25,0.9663058324876643,3.369416751233567
10.0,0.7943282347242822,4.5,0.9643272566565083,3.5672743343491686
10.0,0.7943282347242822,4.75,0.9623490709246171,3.765092907538292
10.0,0.7943282347242822,5.0,0.9603712766749668,3.96287233250332
10.0,0.7943282347242822,5.25,0.958393875297596,4.160612470240399
10.0,0.7943282347242822,5.5,0.9564168681896515,4.358313181034845
10.0,0.7943282347242822,5.75,0.9544402567554359,4.555974324456413
10.0,0.7943282347242822,6.0,0.9524640424064539,4.753595759354612
10.0,0.7943282347242822,6.25,0.9504882265614603,4.951177343853974
10.0,0.7943282347242822,6.5,0.9485128106465078,5.148718935349217
10.0,0.7943282347242822,6.75,0.9465377960949954,5.346220390500456
10.0,0.7943282347242822,7.0,0.9445631843477168,5.5436815652283205
