imax_u_over_ki,kinact_over_KI_h_uM,r1,r2,illustrative_aucr,category
0.0007528567156644912,0.00010539767972822035,1.0007528567156645,1.0046227052512378,1.003174591030466,0
0.0008018803828262768,0.00010539767972822035,1.0008018803828262,1.0046227052512378,1.0032188032826568,0
0.0008540963173770411,0.00010539767972822035,1.000854096317377,1.0046227052512378,1.0032658940200918,0
0.0009097123897530997,0.00010539767972822035,1.000909712389753,1.0046227052512378,1.0033160506164418,0
0.0009689500062613694,0.00010539767972822035,1.0009689500062613,1.0046227052512378,1.0033694726379245,0
0.001032044990492786,0.00010539767972822035,1.0010320449904928,1.0046227052512378,1.0034263726360837,0
0.0010992485221306084,0.00010539767972822035,1.0010992485221306,1.0046227052512378,1.003486976992034,0
0.0011708281368909704,0.00010539767972822035,1.001170828136891,1.0046227052512378,1.003551526815506,0
0.0012470687915764175,0.00010539767972822035,1.0012470687915764,1.0046227052512378,1.003620278902232,0
0.0013282739984823986,0.00010539767972822035,1.0013282739984823,1.0046227052512378,1.0036935067534452,0
0.0014147670336727418,0.00010539767972822035,1.0014147670336728,1.0046227052512378,1.003771501661509,0
0.0015068922239342402,0.00010539767972822035,1.0015068922239343,1.0046227052512378,1.003854573865943,0
0.0016050163175336874,0.00010539767972822035,1.0016050163175336,1.0046227052512378,1.0039430537843967,0
0.0017095299442342977,0.00010539767972822035,1.0017095299442342,1.0046227052512378,1.004037293323401,0
0.0018208491703838258,0.00010539767972822035,1.0018208491703837,1.0046227052512378,1.0041376672740425,0
0.001939417155265149,0.00010539767972822035,1.0019394171552651,1.0046227052512378,1.0042445747980384,0
0.0020657059153031832,0.00010539767972822035,1.002065705915303,1.0046227052512378,1.004358441010025,0
0.0022002182031514396,0.00010539767972822035,1.0022002182031515,1.0046227052512378,1.0044797186622592,0
0.0023434895091387887,0.00010539767972822035,1.0023434895091388,1.0046227052512378,1.00460888993831,0
0.0024960901930441612,0.00010539767972822035,1.0024960901930442,1.0046227052512378,1.0047464683627512,0
0.0026586277546857403,0.00010539767972822035,1.0026586277546858,1.0046227052512378,1.004893000834291,0
0.0028317492523637694,0.00010539767972822035,1.0028317492523637,1.0046227052512378,1.0050490697902614,0
0.003016143878784795,0.00010539767972822035,1.0030161438787848,1.0046227052512378,1.0052152955108824,0
0.0032125457047220123,0.00010539767972822035,1.003212545704722,1.0046227052512378,1.0053923385722372,0
0.0034217366013341386,0.00010539767972822035,1.003421736601334,1.0046227052512378,1.0055809024574747,0
0.0036445493527765523,0.00010539767972822035,1.0036445493527766,1.0046227052512378,1.005781736336333,0
0.0038818709714958863,0.00010539767972822035,1.0038818709714958,1.0046227052512378,1.0059956380237154,0
0.004134646229406206,0.00010539767972822035,1.0041346462294063,1.0046227052512378,1.0062234571287239,0
0.004403881419004318,0.00010539767972822035,1.0044038814190044,1.0046227052512378,1.0064660984062477,0
0.004690648359397067,0.00010539767972822035,1.0046906483593971,1.0046227052512378,1.0067245253239712,0
0.0049960886631885935,0.00010539767972822035,1.0049960886631886,1.0046227052512378,1.0069997638584451,0
0.0053214182812139155,0.00010539767972822035,1.005321418281214,1.0046227052512378,1.007292906534706,0
0.0056679323432112455,0.00010539767972822035,1.0056679323432112,1.0046227052512378,1.0076051167248168,0
0.006037010313703756,0.00010539767972822035,1.0060370103137037,1.0046227052512378,1.0079376332216394,0
0.0064301214836161615,0.00010539767972822035,1.0064301214836162,1.0046227052512378,1.0082917751051277,0
0.0068488308194881425,0.00010539767972822035,1.006848830819488,1.0046227052512378,1.008668946919485,0
0.007294805193570227,0.00010539767972822035,1.0072948051935702,1.0046227052512378,1.0090706441806219,0
0.0077698200196039,0.00010539767972822035,1.007769820019604,1.0046227052512378,1.009498459234508,0
0.008275766320702958,0.00010539767972822035,1.008275766320703,1.0046227052512378,1.0099540874882333,0
0.008814658257473112,0.00010539767972822035,1.008814658257473,1.0046227052512378,1.010439334036881,0
0.009388641146339076,0.00010539767972822035,1.009388641146339,1.0046227052512378,1.0109561207106483,0
0.01,0.00010539767972822035,1.01,1.0046227052512378,1.0115064935680858,0
0.01065116862401255,0.00010539767972822035,1.0106511686240125,1.0046227052512378,1.0120926308627891,0
0.01134473930571493,0.00010539767972822035,1.011344739305715,1.0046227052512378,1.0127168515124507,0
0.01208347313406328,0.00010539767972822035,1.0120834731340633,1.0046227052512378,1.0133816241007834,0
0.012870310991463341,0.00010539767972822035,1.0128703109914634,1.0046227052512378,1.0140895764445432,0
0.013708385261355807,0.00010539767972822035,1.0137083852613558,1.0046227052512378,1.0148435057596359,0
