compound,time_h,plasma_unbound_uM,liver_unbound_uM,gut_proxy_uM,hep_CYP3A4,hep_CYP2D6,hep_CYP2C9,gut_CYP3A4,gut_CYP2D6,gut_CYP2C9
Amoxicillin,440.25,5.321467129877665e-10,4.595730398283953e-10,5.321467129877665e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,440.5,5.07658559939037e-10,4.384245582880305e-10,5.076585599390371e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,440.75,4.842712724994377e-10,4.1822680733019606e-10,4.842712724994378e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,441.0,4.6194661075413104e-10,3.989467621640296e-10,4.6194661075413125e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,441.25,4.406786664693455e-10,3.8057932031517894e-10,4.406786664693459e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,441.5,4.203848671273595e-10,3.6305317042899444e-10,4.203848671273601e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,441.75,4.010207285495377e-10,3.463298950376976e-10,4.0102072854953846e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,442.0,3.8254363478771683e-10,3.3037269011644967e-10,3.825436347877177e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,442.25,3.649126669235956e-10,3.1514621723092197e-10,3.6491266692359654e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,442.5,3.4808843186812576e-10,3.00616455684866e-10,3.480884318681267e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,442.75,3.3203289116090223e-10,2.867505546676836e-10,3.3203289116090305e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,443.0,3.167152400163188e-10,2.7352191052174307e-10,3.167152400163195e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,443.25,3.021151135990717e-10,2.609129357490147e-10,3.0211511359907233e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,443.5,2.8818945788555217e-10,2.488864479935356e-10,2.881894578855527e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,443.75,2.749072106949783e-10,2.3741562130581246e-10,2.749072106949787e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,444.0,2.622382283019256e-10,2.2647442293362312e-10,2.6223822830192584e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,444.25,2.5015313717956773e-10,2.160374852843759e-10,2.501531371795679e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,444.5,2.3862318574291724e-10,2.0607997788746921e-10,2.386231857429173e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,444.75,2.2762009609206643e-10,1.9657747935665126e-10,2.2762009609206643e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,445.0,2.1712543755076172e-10,1.8751407257413234e-10,2.1712543755076172e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,445.25,2.0713579383520348e-10,1.7888680716571609e-10,2.0713579383520348e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,445.5,1.9761074604673388e-10,1.7066077652450397e-10,1.9761074604673388e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,445.75,1.8852757437913004e-10,1.6281635935028792e-10,1.8852757437913004e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,446.0,1.798639521497699e-10,1.5533427385263032e-10,1.798639521497699e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,446.25,1.7159783365158986e-10,1.4819548089746707e-10,1.7159783365158986e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,446.5,1.6370734200504247e-10,1.4138108715371073e-10,1.6370734200504247e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,446.75,1.5617065701005366e-10,1.348722482398534e-10,1.5617065701005366e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,447.0,1.4897465431014063e-10,1.286576296869274e-10,1.4897465431014063e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,447.25,1.421231542188143e-10,1.2274053079764467e-10,1.421231542188143e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,447.5,1.35586747123173e-10,1.170955528147236e-10,1.35586747123173e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,447.75,1.2935166261336056e-10,1.1171080332398059e-10,1.2935166261336056e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,448.0,1.2340516825951385e-10,1.0657528633248025e-10,1.2340516825951385e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,448.25,1.1773556961176243e-10,1.0167890226853516e-10,1.1773556961176243e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,448.5,1.1233221020022893e-10,9.701244798170596e-11,1.1233221020022893e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,448.75,1.0718547153502852e-10,9.256761674280125e-11,1.0718547153502852e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,449.0,1.0227554245604143e-10,8.83272992192693e-11,1.0227554245604144e-10,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,449.25,9.756802441808993e-11,8.426178810749045e-11,9.756802441809002e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,449.5,9.307381948575746e-11,8.038049865863261e-11,9.307381948575762e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,449.75,8.878366508982739e-11,7.667543152404325e-11,8.878366508982762e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,450.0,8.468906153156291e-11,7.313924618598398e-11,8.46890615315632e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,450.25,8.078227198270692e-11,6.976526095763059e-11,8.078227198270723e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,450.5,7.705632248548223e-11,6.654745298307302e-11,7.705632248548255e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,450.75,7.350500195259134e-11,6.348045823731539e-11,7.350500195259165e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,451.0,7.011563551964649e-11,6.05533304421718e-11,7.011563551964676e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,451.25,6.686625665412625e-11,5.774709884036989e-11,6.686625665412653e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,451.5,6.376414360904812e-11,5.5068049083558465e-11,6.376414360904838e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,451.75,6.080369414672089e-11,5.2511342962005566e-11,6.080369414672113e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,452.0,5.797989187371877e-11,5.007264821334939e-11,5.797989187371899e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,452.25,5.528830624088148e-11,4.774813852259817e-11,5.5288306240881665e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,452.5,5.272509254331418e-11,4.553449352213029e-11,5.272509254331433e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,452.75,5.028699192038754e-11,4.3428898791694244e-11,5.028699192038765e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,453.0,4.7962721289275945e-11,4.1421610024792893e-11,4.7962721289276016e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,453.25,4.572960410222172e-11,3.949304328013437e-11,4.5729604102221743e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,453.5,4.359948394950276e-11,3.765342693018374e-11,4.359948394950276e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,453.75,4.156853511478438e-11,3.589945700623737e-11,4.156853511478438e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,454.0,3.963330681112208e-11,3.422815333646073e-11,3.963330681112208e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,454.25,3.779072318096162e-11,3.263685954588845e-11,3.779072318096162e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,454.5,3.603808329613893e-11,3.112324305642426e-11,3.603808329613893e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,454.75,3.437306115788017e-11,2.968529508684102e-11,3.437306115788017e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,455.0,3.2787341070441487e-11,2.83158340282365e-11,3.2787341070441487e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,455.25,3.126412707135244e-11,2.7000354535860843e-11,3.126412707135244e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,455.5,2.981208261458148e-11,2.574633854989807e-11,2.981208261458148e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,455.75,2.8428230152805532e-11,2.4551214598156203e-11,2.8428230152805532e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,456.0,2.7109811158218033e-11,2.3412600358282097e-11,2.7109811158218033e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,456.25,2.58542861225289e-11,2.2328302657761355e-11,2.58542861225289e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,456.5,2.465933455696455e-11,2.1296317473918395e-11,2.465933455696455e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,456.75,2.352285499226789e-11,2.0314829933916426e-11,2.352285499226789e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,457.0,2.244201483901607e-11,1.938139375424027e-11,2.244201483901607e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,457.25,2.1411175660719348e-11,1.8491139463117888e-11,2.1411175660719348e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,457.5,2.0428410461359745e-11,1.7642402866453736e-11,2.0428410461359745e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,457.75,1.949066084537727e-11,1.683254266982619e-11,1.949066084537727e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,458.0,1.8594868417211935e-11,1.6058917578813613e-11,1.8594868417211945e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,458.25,1.7737974781303746e-11,1.5318886298994386e-11,1.773797478130377e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,458.5,1.6916921542092712e-11,1.4609807535946866e-11,1.6916921542092745e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,458.75,1.6128650304018837e-11,1.3929039995249434e-11,1.6128650304018876e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,459.0,1.537669847971463e-11,1.3279638660493956e-11,1.5376698479714675e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,459.25,1.4672374684559252e-11,1.2671369888625264e-11,1.4672374684559304e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,459.5,1.4000783647449848e-11,1.2091369811742386e-11,1.4000783647449902e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,459.75,1.3359848453484276e-11,1.1537844762663432e-11,1.3359848453484335e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,460.0,1.2747492187760423e-11,1.1009001074206508e-11,1.2747492187760483e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,460.25,1.2161637935376142e-11,1.0503045079189723e-11,1.21616379353762e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,460.5,1.1600208781429312e-11,1.0018183110431193e-11,1.1600208781429366e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,460.75,1.1061127811017799e-11,9.552621500749022e-12,1.1061127811017844e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,461.0,1.054676349447162e-11,9.10840571069524e-12,1.0546763494471657e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,461.25,1.0064721869514789e-11,8.692104473652132e-12,1.0064721869514823e-11,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,461.5,9.604948307188396e-12,8.295034401594902e-12,9.604948307188425e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,461.75,9.166027382356961e-12,7.91597310374994e-12,9.166027382356986e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,462.0,8.746543669884999e-12,7.55369818934363e-12,8.746543669885019e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,462.25,8.345081744637023e-12,7.206987267602368e-12,8.345081744637038e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,462.5,7.96022618147755e-12,6.874617947752537e-12,7.960226181477559e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,462.75,7.590561555271093e-12,6.5553678390205225e-12,7.5905615552711e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,463.0,7.237754580116253e-12,6.250676350588273e-12,7.2377545801162544e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,463.25,6.907103356619915e-12,5.96511903303573e-12,6.907103356619915e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,463.5,6.591661234745131e-12,5.692696613988962e-12,6.591661234745131e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,463.75,6.29047142307571e-12,5.432582788354113e-12,6.29047142307571e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,464.0,6.002577130195463e-12,5.18395125103733e-12,6.002577130195463e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,464.25,5.727021564688201e-12,4.945975696944758e-12,5.727021564688201e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,464.5,5.4628479351377365e-12,4.717829820982542e-12,5.4628479351377365e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,464.75,5.209099450127878e-12,4.498687318056829e-12,5.209099450127878e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,465.0,4.964849630008289e-12,4.287748060949214e-12,4.964849630008289e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,465.25,4.73112342427325e-12,4.085897217496426e-12,4.73112342427325e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,465.5,4.508674899518658e-12,3.8937860153942345e-12,4.508674899518658e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,465.75,4.297504055744512e-12,3.711414454642638e-12,4.297504055744512e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,466.0,4.097610892950815e-12,3.5387825352416352e-12,4.097610892950815e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,466.25,3.908995411137562e-12,3.375890257191228e-12,3.908995411137562e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,466.5,3.731657610304758e-12,3.222737620491416e-12,3.731657610304758e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,466.75,3.5655974904524e-12,3.0793246251421984e-12,3.5655974904524e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,467.0,3.4062458336875928e-12,2.941705198931862e-12,3.4062458336875928e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,467.25,3.245017751468538e-12,2.8024652524233193e-12,3.245017751468538e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,467.5,3.091373558886177e-12,2.6697749117452626e-12,3.091373558886177e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,467.75,2.9453132559405102e-12,2.5436341768976918e-12,2.9453132559405102e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,468.0,2.8068368426315373e-12,2.4240430478806065e-12,2.8068368426315373e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,468.25,2.6759443189592584e-12,2.311001524694007e-12,2.6759443189592584e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,468.5,2.5526356849236723e-12,2.204509607337893e-12,2.5526356849236727e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,468.75,2.4369109405247803e-12,2.1045672958122643e-12,2.436910940524781e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,469.0,2.3259901841118213e-12,2.0087738088647273e-12,2.325990184111822e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,469.25,2.2146503892526235e-12,1.912618431544023e-12,2.2146503892526247e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,469.5,2.1086471898772128e-12,1.8210718497846934e-12,2.108647189877214e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,469.75,2.007980585985588e-12,1.7341340635867381e-12,2.007980585985589e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,470.0,1.9126505775777487e-12,1.6518050729501576e-12,1.91265057757775e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,470.25,1.8226571646536958e-12,1.5740848778749511e-12,1.822657164653697e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,470.5,1.73800034721343e-12,1.5009734783611196e-12,1.7380003472134311e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,470.75,1.6586801252569495e-12,1.432470874408663e-12,1.6586801252569505e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,471.0,1.5870037552154801e-12,1.3705696609653307e-12,1.587003755215481e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,471.25,1.52263176419221e-12,1.3149766621318479e-12,1.5226317641922107e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,471.5,1.45825977316894e-12,1.2593836632983655e-12,1.4582597731689406e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,471.75,1.39388778214567e-12,1.203790664464883e-12,1.3938877821456706e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,472.0,1.3295157911223996e-12,1.1481976656314002e-12,1.3295157911224002e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,472.25,1.26514380009913e-12,1.092604666797918e-12,1.2651438000991304e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,472.5,1.2007718090758596e-12,1.0370116679644353e-12,1.20077180907586e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,472.75,1.1363998180525898e-12,9.814186691309531e-13,1.13639981805259e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,473.0,1.0791121461282419e-12,9.319438365549041e-13,1.079112146128242e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,473.25,1.0385019539613906e-12,8.968720245778104e-13,1.0385019539613908e-12,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,473.5,9.978917617945392e-13,8.618002126007167e-13,9.978917617945394e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,473.75,9.57281569627688e-13,8.267284006236229e-13,9.572815696276881e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,474.0,9.166713774608364e-13,7.916565886465291e-13,9.166713774608366e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,474.25,8.760611852939854e-13,7.565847766694356e-13,8.760611852939855e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,474.5,8.354509931271339e-13,7.215129646923419e-13,8.35450993127134e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,474.75,7.948408009602827e-13,6.864411527152482e-13,7.948408009602828e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,475.0,7.579974955164288e-13,6.546225029577565e-13,7.579974955164289e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,475.25,7.300219692048173e-13,6.3046225287251e-13,7.300219692048173e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,475.5,7.02046442893206e-13,6.063020027872632e-13,7.02046442893206e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,475.75,6.740709165815947e-13,5.821417527020166e-13,6.740709165815947e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,476.0,6.460953902699834e-13,5.579815026167699e-13,6.460953902699834e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,476.25,6.181198639583721e-13,5.338212525315231e-13,6.181198639583721e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,476.5,5.901443376467608e-13,5.096610024462765e-13,5.901443376467608e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,476.75,5.621688113351495e-13,4.855007523610299e-13,5.621688113351495e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,477.0,5.366564409730072e-13,4.634677353106606e-13,5.366564409730072e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,477.25,5.169426848338015e-13,4.464425228754223e-13,5.169426848338015e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,477.5,4.972289286945957e-13,4.294173104401842e-13,4.972289286945957e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,477.75,4.775151725553898e-13,4.123920980049459e-13,4.775151725553898e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,478.0,4.578014164161842e-13,3.9536688556970753e-13,4.578014164161842e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,478.25,4.3808766027697827e-13,3.783416731344694e-13,4.3808766027697827e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,478.5,4.1837390413777244e-13,3.6131646069923114e-13,4.1837390413777244e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,478.75,3.9866014799856666e-13,3.4429124826399296e-13,3.9866014799856666e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,479.0,3.806594846568797e-13,3.287454986258537e-13,3.806594846568797e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,479.25,3.66691681785535e-13,3.1668261170268434e-13,3.66691681785535e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,479.5,3.527238789141904e-13,3.046197247795151e-13,3.527238789141904e-13,1.0,1.0,1.0,1.0,1.0,1.0
Amoxicillin,479.75,3.3875607604284576e-13,2.925568378563458e-13,3.3875607604284576e-13,1.0,1.0,1.0,1.0,1.0,1.0
