compound,probe,probe_time_h,time_after_probe_h,plasma_mg_l
Ritonavir,Metoprolol,312.0,67.375,-3.0611630953252316e-15
Ritonavir,Metoprolol,312.0,67.5,-2.9253923600936993e-15
Ritonavir,Metoprolol,312.0,67.625,-2.7778149465637246e-15
Ritonavir,Metoprolol,312.0,67.75,-2.618430854735308e-15
Ritonavir,Metoprolol,312.0,67.875,-2.447240084608449e-15
Ritonavir,Metoprolol,312.0,68.0,-2.264242636183148e-15
Ritonavir,Metoprolol,312.0,68.125,-2.0694385094594053e-15
Ritonavir,Metoprolol,312.0,68.25,-1.8628277044372203e-15
Ritonavir,Metoprolol,312.0,68.375,-1.7409101398435753e-15
Ritonavir,Metoprolol,312.0,68.5,-1.6406957546640504e-15
Ritonavir,Metoprolol,312.0,68.625,-1.5426202409446193e-15
Ritonavir,Metoprolol,312.0,68.75,-1.4466835986852823e-15
Ritonavir,Metoprolol,312.0,68.875,-1.3528858278860395e-15
Ritonavir,Metoprolol,312.0,69.0,-1.2612269285468907e-15
Ritonavir,Metoprolol,312.0,69.125,-1.1717069006678363e-15
Ritonavir,Metoprolol,312.0,69.25,-1.0843257442488758e-15
Ritonavir,Metoprolol,312.0,69.375,-9.990834592900092e-16
Ritonavir,Metoprolol,312.0,69.5,-9.159800457912369e-16
Ritonavir,Metoprolol,312.0,69.625,-8.350155037525584e-16
Ritonavir,Metoprolol,312.0,69.75,-7.561898331739744e-16
Ritonavir,Metoprolol,312.0,69.875,-6.795030340554842e-16
Ritonavir,Metoprolol,312.0,70.0,-6.04955106397088e-16
Ritonavir,Metoprolol,312.0,70.125,-5.325460501987861e-16
Ritonavir,Metoprolol,312.0,70.25,-4.622758654605783e-16
Ritonavir,Metoprolol,312.0,70.375,-4.255027469477017e-16
Ritonavir,Metoprolol,312.0,70.5,-3.9567860163053e-16
Ritonavir,Metoprolol,312.0,70.625,-3.6585445631335826e-16
Ritonavir,Metoprolol,312.0,70.75,-3.360303109961865e-16
Ritonavir,Metoprolol,312.0,70.875,-3.062061656790148e-16
Ritonavir,Metoprolol,312.0,71.0,-2.76382020361843e-16
Ritonavir,Metoprolol,312.0,71.125,-2.465578750446713e-16
Ritonavir,Metoprolol,312.0,71.25,-2.1673372972749955e-16
Ritonavir,Metoprolol,312.0,71.375,-1.8690958441032782e-16
Ritonavir,Metoprolol,312.0,71.5,-1.5708543909315606e-16
Ritonavir,Metoprolol,312.0,71.625,-1.2726129377598435e-16
Ritonavir,Metoprolol,312.0,71.75,-9.743714845881259e-17
Ritonavir,Metoprolol,312.0,71.875,-6.761300314164087e-17
Ritonavir,Metoprolol,312.0,72.0,-3.778885782446913e-17
Ritonavir,Metoprolol,312.0,72.125,-7.964712507297382e-18
Ritonavir,Metoprolol,312.0,72.25,2.1859432809874353e-17
Ritonavir,Metoprolol,312.0,72.375,2.848211802817318e-17
Ritonavir,Metoprolol,312.0,72.5,3.0103674760677236e-17
Ritonavir,Metoprolol,312.0,72.625,3.1725231493181296e-17
Ritonavir,Metoprolol,312.0,72.75,3.334678822568535e-17
Ritonavir,Metoprolol,312.0,72.875,3.496834495818941e-17
Ritonavir,Metoprolol,312.0,73.0,3.6589901690693465e-17
Ritonavir,Metoprolol,312.0,73.125,3.8211458423197525e-17
Ritonavir,Metoprolol,312.0,73.25,3.983301515570158e-17
Ritonavir,Metoprolol,312.0,73.375,4.1454571888205633e-17
Ritonavir,Metoprolol,312.0,73.5,4.3076128620709694e-17
Ritonavir,Metoprolol,312.0,73.625,4.4697685353213754e-17
Ritonavir,Metoprolol,312.0,73.75,4.631924208571781e-17
Ritonavir,Metoprolol,312.0,73.875,4.794079881822187e-17
Ritonavir,Metoprolol,312.0,74.0,4.9562355550725916e-17
Ritonavir,Metoprolol,312.0,74.125,5.118391228322998e-17
Ritonavir,Metoprolol,312.0,74.25,5.280546901573403e-17
Ritonavir,Metoprolol,312.0,74.375,5.1880145403714325e-17
Ritonavir,Metoprolol,312.0,74.5,5.040583583190466e-17
Ritonavir,Metoprolol,312.0,74.625,4.8931526260094964e-17
Ritonavir,Metoprolol,312.0,74.75,4.7457216688285296e-17
Ritonavir,Metoprolol,312.0,74.875,4.598290711647561e-17
Ritonavir,Metoprolol,312.0,75.0,4.4508597544665934e-17
Ritonavir,Metoprolol,312.0,75.125,4.3034287972856253e-17
Ritonavir,Metoprolol,312.0,75.25,4.155997840104657e-17
Ritonavir,Metoprolol,312.0,75.375,4.00856688292369e-17
Ritonavir,Metoprolol,312.0,75.5,3.861135925742722e-17
Ritonavir,Metoprolol,312.0,75.625,3.713704968561754e-17
Ritonavir,Metoprolol,312.0,75.75,3.566274011380786e-17
Ritonavir,Metoprolol,312.0,75.875,3.418843054199818e-17
Ritonavir,Metoprolol,312.0,76.0,3.271412097018851e-17
Ritonavir,Metoprolol,312.0,76.125,3.1239811398378826e-17
Ritonavir,Metoprolol,312.0,76.25,2.9765501826569146e-17
Ritonavir,Metoprolol,312.0,76.375,2.867229893178262e-17
Ritonavir,Metoprolol,312.0,76.5,2.7661244464313387e-17
Ritonavir,Metoprolol,312.0,76.625,2.665018999684415e-17
Ritonavir,Metoprolol,312.0,76.75,2.563913552937491e-17
Ritonavir,Metoprolol,312.0,76.875,2.4628081061905675e-17
Ritonavir,Metoprolol,312.0,77.0,2.3617026594436437e-17
Ritonavir,Metoprolol,312.0,77.125,2.26059721269672e-17
Ritonavir,Metoprolol,312.0,77.25,2.159491765949796e-17
Ritonavir,Metoprolol,312.0,77.375,2.0583863192028726e-17
Ritonavir,Metoprolol,312.0,77.5,1.957280872455949e-17
Ritonavir,Metoprolol,312.0,77.625,1.8561754257090253e-17
Ritonavir,Metoprolol,312.0,77.75,1.7550699789621015e-17
Ritonavir,Metoprolol,312.0,77.875,1.6539645322151777e-17
Ritonavir,Metoprolol,312.0,78.0,1.5528590854682542e-17
Ritonavir,Metoprolol,312.0,78.125,1.4517536387213304e-17
Ritonavir,Metoprolol,312.0,78.25,1.3506481919744064e-17
Ritonavir,Metoprolol,312.0,78.375,1.2928356497148789e-17
Ritonavir,Metoprolol,312.0,78.5,1.2443549933341728e-17
Ritonavir,Metoprolol,312.0,78.625,1.1958743369534665e-17
Ritonavir,Metoprolol,312.0,78.75,1.1473936805727603e-17
Ritonavir,Metoprolol,312.0,78.875,1.0989130241920543e-17
Ritonavir,Metoprolol,312.0,79.0,1.0504323678113479e-17
Ritonavir,Metoprolol,312.0,79.125,1.0019517114306417e-17
Ritonavir,Metoprolol,312.0,79.25,9.534710550499355e-18
Ritonavir,Metoprolol,312.0,79.375,9.049903986692293e-18
Ritonavir,Metoprolol,312.0,79.5,8.565097422885233e-18
Ritonavir,Metoprolol,312.0,79.625,8.08029085907817e-18
Ritonavir,Metoprolol,312.0,79.75,7.595484295271108e-18
Ritonavir,Metoprolol,312.0,79.875,7.110677731464047e-18
Ritonavir,Metoprolol,312.0,80.0,6.625871167656985e-18
Ritonavir,Metoprolol,312.0,80.125,6.141064603849922e-18
Ritonavir,Metoprolol,312.0,80.25,5.65625804004286e-18
Ritonavir,Metoprolol,312.0,80.375,5.399370536875782e-18
Ritonavir,Metoprolol,312.0,80.5,5.191611515354459e-18
Ritonavir,Metoprolol,312.0,80.625,4.9838524938331355e-18
Ritonavir,Metoprolol,312.0,80.75,4.776093472311812e-18
Ritonavir,Metoprolol,312.0,80.875,4.56833445079049e-18
Ritonavir,Metoprolol,312.0,81.0,4.360575429269166e-18
Ritonavir,Metoprolol,312.0,81.125,4.152816407747843e-18
Ritonavir,Metoprolol,312.0,81.25,3.9450573862265204e-18
Ritonavir,Metoprolol,312.0,81.375,3.737298364705197e-18
Ritonavir,Metoprolol,312.0,81.5,3.529539343183874e-18
Ritonavir,Metoprolol,312.0,81.625,3.321780321662551e-18
Ritonavir,Metoprolol,312.0,81.75,3.114021300141228e-18
Ritonavir,Metoprolol,312.0,81.875,2.9062622786199045e-18
Ritonavir,Metoprolol,312.0,82.0,2.6985032570985813e-18
Ritonavir,Metoprolol,312.0,82.125,2.490744235577258e-18
Ritonavir,Metoprolol,312.0,82.25,2.2829852140559353e-18
Ritonavir,Metoprolol,312.0,82.375,2.1763832255253727e-18
Ritonavir,Metoprolol,312.0,82.5,2.0915858698529448e-18
Ritonavir,Metoprolol,312.0,82.625,2.0067885141805172e-18
Ritonavir,Metoprolol,312.0,82.75,1.9219911585080897e-18
Ritonavir,Metoprolol,312.0,82.875,1.8371938028356614e-18
Ritonavir,Metoprolol,312.0,83.0,1.7523964471632334e-18
Ritonavir,Metoprolol,312.0,83.125,1.6675990914908055e-18
Ritonavir,Metoprolol,312.0,83.25,1.582801735818378e-18
Ritonavir,Metoprolol,312.0,83.375,1.49800438014595e-18
Ritonavir,Metoprolol,312.0,83.5,1.413207024473522e-18
Ritonavir,Metoprolol,312.0,83.625,1.3284096688010942e-18
Ritonavir,Metoprolol,312.0,83.75,1.2436123131286662e-18
Ritonavir,Metoprolol,312.0,83.875,1.1588149574562385e-18
Ritonavir,Metoprolol,312.0,84.0,1.0740176017838105e-18
Ritonavir,Metoprolol,312.0,84.125,9.892202461113826e-19
Ritonavir,Metoprolol,312.0,84.25,9.044228904389549e-19
Ritonavir,Metoprolol,312.0,84.375,8.615869598706795e-19
Ritonavir,Metoprolol,312.0,84.5,8.277959117149175e-19
Ritonavir,Metoprolol,312.0,84.625,7.940048635591552e-19
Ritonavir,Metoprolol,312.0,84.75,7.60213815403393e-19
Ritonavir,Metoprolol,312.0,84.875,7.264227672476309e-19
Ritonavir,Metoprolol,312.0,85.0,6.926317190918687e-19
Ritonavir,Metoprolol,312.0,85.125,6.588406709361065e-19
Ritonavir,Metoprolol,312.0,85.25,6.2504962278034435e-19
Ritonavir,Metoprolol,312.0,85.375,5.912585746245822e-19
Ritonavir,Metoprolol,312.0,85.5,5.574675264688201e-19
Ritonavir,Metoprolol,312.0,85.625,5.236764783130578e-19
Ritonavir,Metoprolol,312.0,85.75,4.898854301572958e-19
Ritonavir,Metoprolol,312.0,85.875,4.560943820015336e-19
Ritonavir,Metoprolol,312.0,86.0,4.2230333384577137e-19
Ritonavir,Metoprolol,312.0,86.125,3.8851228569000925e-19
Ritonavir,Metoprolol,312.0,86.25,3.5472123753424703e-19
Ritonavir,Metoprolol,312.0,86.375,3.377902157647961e-19
Ritonavir,Metoprolol,312.0,86.5,3.244934117502842e-19
Ritonavir,Metoprolol,312.0,86.625,3.1119660773577224e-19
Ritonavir,Metoprolol,312.0,86.75,2.9789980372126033e-19
Ritonavir,Metoprolol,312.0,86.875,2.8460299970674836e-19
Ritonavir,Metoprolol,312.0,87.0,2.7130619569223635e-19
Ritonavir,Metoprolol,312.0,87.125,2.5800939167772444e-19
Ritonavir,Metoprolol,312.0,87.25,2.4471258766321248e-19
Ritonavir,Metoprolol,312.0,87.375,2.3141578364870056e-19
Ritonavir,Metoprolol,312.0,87.5,2.181189796341886e-19
Ritonavir,Metoprolol,312.0,87.625,2.0482217561967666e-19
Ritonavir,Metoprolol,312.0,87.75,1.9152537160516467e-19
Ritonavir,Metoprolol,312.0,87.875,1.7822856759065276e-19
Ritonavir,Metoprolol,312.0,88.0,1.649317635761408e-19
Ritonavir,Metoprolol,312.0,88.125,1.5163495956162883e-19
Ritonavir,Metoprolol,312.0,88.25,1.383381555471169e-19
Ritonavir,Metoprolol,312.0,88.375,1.3170576792196455e-19
Ritonavir,Metoprolol,312.0,88.5,1.2650991069205415e-19
Ritonavir,Metoprolol,312.0,88.625,1.2131405346214375e-19
Ritonavir,Metoprolol,312.0,88.75,1.1611819623223335e-19
Ritonavir,Metoprolol,312.0,88.875,1.1092233900232295e-19
Ritonavir,Metoprolol,312.0,89.0,1.0572648177241256e-19
Ritonavir,Metoprolol,312.0,89.125,1.0053062454250214e-19
Ritonavir,Metoprolol,312.0,89.25,9.533476731259175e-20
Ritonavir,Metoprolol,312.0,89.375,9.013891008268134e-20
Ritonavir,Metoprolol,312.0,89.5,8.494305285277095e-20
Ritonavir,Metoprolol,312.0,89.625,7.974719562286055e-20
Ritonavir,Metoprolol,312.0,89.75,7.455133839295015e-20
Ritonavir,Metoprolol,312.0,89.875,6.935548116303975e-20
Ritonavir,Metoprolol,312.0,90.0,6.415962393312934e-20
Ritonavir,Metoprolol,312.0,90.125,5.896376670321894e-20
Ritonavir,Metoprolol,312.0,90.25,5.3767909473308535e-20
Ritonavir,Metoprolol,312.0,90.375,5.1183060915680563e-20
Ritonavir,Metoprolol,312.0,90.5,4.916102132748652e-20
Ritonavir,Metoprolol,312.0,90.625,4.713898173929247e-20
Ritonavir,Metoprolol,312.0,90.75,4.5116942151098426e-20
Ritonavir,Metoprolol,312.0,90.875,4.309490256290438e-20
Ritonavir,Metoprolol,312.0,91.0,4.107286297471033e-20
Ritonavir,Metoprolol,312.0,91.125,3.905082338651628e-20
Ritonavir,Metoprolol,312.0,91.25,3.702878379832224e-20
Ritonavir,Metoprolol,312.0,91.375,3.500674421012819e-20
Ritonavir,Metoprolol,312.0,91.5,3.2984704621934146e-20
Ritonavir,Metoprolol,312.0,91.625,3.0962665033740094e-20
Ritonavir,Metoprolol,312.0,91.75,2.894062544554604e-20
Ritonavir,Metoprolol,312.0,91.875,2.6918585857351997e-20
Ritonavir,Metoprolol,312.0,92.0,2.4896546269157945e-20
Ritonavir,Metoprolol,312.0,92.125,2.28745066809639e-20
Ritonavir,Metoprolol,312.0,92.25,2.085246709276985e-20
Ritonavir,Metoprolol,312.0,92.375,1.98481918024433e-20
Ritonavir,Metoprolol,312.0,92.5,1.9063297964844262e-20
Ritonavir,Metoprolol,312.0,92.625,1.827840412724522e-20
Ritonavir,Metoprolol,312.0,92.75,1.7493510289646184e-20
Ritonavir,Metoprolol,312.0,92.875,1.670861645204714e-20
Ritonavir,Metoprolol,312.0,93.0,1.5923722614448103e-20
Ritonavir,Metoprolol,312.0,93.125,1.5138828776849062e-20
Ritonavir,Metoprolol,312.0,93.25,1.435393493925002e-20
Ritonavir,Metoprolol,312.0,93.375,1.3569041101650984e-20
Ritonavir,Metoprolol,312.0,93.5,1.2784147264051943e-20
Ritonavir,Metoprolol,312.0,93.625,1.1999253426452904e-20
Ritonavir,Metoprolol,312.0,93.75,1.1214359588853862e-20
Ritonavir,Metoprolol,312.0,93.875,1.0429465751254823e-20
Ritonavir,Metoprolol,312.0,94.0,9.644571913655784e-21
Ritonavir,Metoprolol,312.0,94.125,8.859678076056743e-21
Ritonavir,Metoprolol,312.0,94.25,8.074784238457702e-21
Ritonavir,Metoprolol,312.0,94.375,7.685388752980285e-21
Ritonavir,Metoprolol,312.0,94.5,7.38124385373543e-21
Ritonavir,Metoprolol,312.0,94.625,7.077098954490573e-21
Ritonavir,Metoprolol,312.0,94.75,6.772954055245718e-21
Ritonavir,Metoprolol,312.0,94.875,6.4688091560008635e-21
Ritonavir,Metoprolol,312.0,95.0,6.1646642567560076e-21
Ritonavir,Metoprolol,312.0,95.125,5.8605193575111524e-21
Ritonavir,Metoprolol,312.0,95.25,5.556374458266297e-21
Ritonavir,Metoprolol,312.0,95.375,5.252229559021442e-21
Ritonavir,Metoprolol,312.0,95.5,4.948084659776587e-21
Ritonavir,Metoprolol,312.0,95.625,4.643939760531732e-21
Ritonavir,Metoprolol,312.0,95.75,4.3397948612868766e-21
Ritonavir,Metoprolol,312.0,95.875,4.035649962042021e-21
Ritonavir,Metoprolol,312.0,96.0,3.7315050627971655e-21
Fluconazole,Midazolam,0.0,0.0,0.0
Fluconazole,Midazolam,0.0,0.125,0.00944889885585418
Fluconazole,Midazolam,0.0,0.25,0.010885217887958647
Fluconazole,Midazolam,0.0,0.375,0.011388511363080368
Fluconazole,Midazolam,0.0,0.5,0.011654880885908816
Fluconazole,Midazolam,0.0,0.625,0.011780421750020328
Fluconazole,Midazolam,0.0,0.75,0.011798975273988573
Fluconazole,Midazolam,0.0,0.875,0.011733777224184838
Fluconazole,Midazolam,0.0,1.0,0.011603297825087913
Fluconazole,Midazolam,0.0,1.125,0.01142247177122746
Fluconazole,Midazolam,0.0,1.25,0.011203374291368305
Fluconazole,Midazolam,0.0,1.375,0.010955739307918431
Fluconazole,Midazolam,0.0,1.5,0.010687389385142522
Fluconazole,Midazolam,0.0,1.625,0.010404588261309286
Fluconazole,Midazolam,0.0,1.75,0.010112332954095872
Fluconazole,Midazolam,0.0,1.875,0.009814593329350632
Fluconazole,Midazolam,0.0,2.0,0.00951450868341008
Fluconazole,Midazolam,0.0,2.125,0.009214548253769987
Fluconazole,Midazolam,0.0,2.25,0.008916641965319065
Fluconazole,Midazolam,0.0,2.375,0.008622286712607516
Fluconazole,Midazolam,0.0,2.5,0.008332632084944173
Fluconazole,Midazolam,0.0,2.625,0.008048549569057532
Fluconazole,Midazolam,0.0,2.75,0.00777068834067356
Fluconazole,Midazolam,0.0,2.875,0.00749951997896825
Fluconazole,Midazolam,0.0,3.0,0.0072353743609555425
Fluconazole,Midazolam,0.0,3.125,0.006978468444747839
Fluconazole,Midazolam,0.0,3.25,0.006728929321118492
Fluconazole,Midazolam,0.0,3.375,0.006486812718642263
Fluconazole,Midazolam,0.0,3.5,0.006252117844724248
Fluconazole,Midazolam,0.0,3.625,0.0060247993161640125
Fluconazole,Midazolam,0.0,3.75,0.005804776757101785
Fluconazole,Midazolam,0.0,3.875,0.005591942533245214
Fluconazole,Midazolam,0.0,4.0,0.005386167991278327
Fluconazole,Midazolam,0.0,4.125,0.005187308495789803
Fluconazole,Midazolam,0.0,4.25,0.004995207502460637
Fluconazole,Midazolam,0.0,4.375,0.004809699850909538
Fluconazole,Midazolam,0.0,4.5,0.004630614425313192
Fluconazole,Midazolam,0.0,4.625,0.004457776304725137
Fluconazole,Midazolam,0.0,4.75,0.004291008498184742
Fluconazole,Midazolam,0.0,4.875,0.004130133340113125
Fluconazole,Midazolam,0.0,5.0,0.0039749736103695
Fluconazole,Midazolam,0.0,5.125,0.0038253534299241563
Fluconazole,Midazolam,0.0,5.25,0.0036810989704408196
Fluconazole,Midazolam,0.0,5.375,0.0035420390139407026
Fluconazole,Midazolam,0.0,5.5,0.0034080053895602217
Fluconazole,Midazolam,0.0,5.625,0.003278833308558252
Fluconazole,Midazolam,0.0,5.75,0.0031543616164328423
Fluconazole,Midazolam,0.0,5.875,0.003034432977564792
Fluconazole,Midazolam,0.0,6.0,0.0029188940049154084
Fluconazole,Midazolam,0.0,6.125,0.002807595343742976
Fluconazole,Midazolam,0.0,6.25,0.0027003917187628963
Fluconazole,Midazolam,0.0,6.375,0.0025971419517259987
Fluconazole,Midazolam,0.0,6.5,0.002497708954688444
Fluconazole,Midazolam,0.0,6.625,0.002401959702876821
Fluconazole,Midazolam,0.0,6.75,0.002309765192830345
Fluconazole,Midazolam,0.0,6.875,0.002221000387912246
Fluconazole,Midazolam,0.0,7.0,0.002135544153610156
Fluconazole,Midazolam,0.0,7.125,0.0020532791849535575
Fluconazole,Midazolam,0.0,7.25,0.00197409192860282
Fluconazole,Midazolam,0.0,7.375,0.0018978725002123072
Fluconazole,Midazolam,0.0,7.5,0.0018245145986581415
Fluconazole,Midazolam,0.0,7.625,0.0017539154177419348
Fluconazole,Midazolam,0.0,7.75,0.001685975556726083
Fluconazole,Midazolam,0.0,7.875,0.0016205989302183746
Fluconazole,Midazolam,0.0,8.0,0.0015576926778159122
Fluconazole,Midazolam,0.0,8.125,0.0014971670738964048
Fluconazole,Midazolam,0.0,8.25,0.0014389354380635966
Fluconazole,Midazolam,0.0,8.375,0.0013829140465909217
Fluconazole,Midazolam,0.0,8.5,0.0013290220451260036
Fluconazole,Midazolam,0.0,8.625,0.0012771813625114914
Fluconazole,Midazolam,0.0,8.75,0.0012273166262225389
Fluconazole,Midazolam,0.0,8.875,0.0011793550794698571
Fluconazole,Midazolam,0.0,9.0,0.001133226499970213
Fluconazole,Midazolam,0.0,9.125,0.0010888631204875052
Fluconazole,Midazolam,0.0,9.25,0.0010461995513439618
Fluconazole,Midazolam,0.0,9.375,0.0010051727044037768
Fluconazole,Midazolam,0.0,9.5,0.0009657217192081
Fluconazole,Midazolam,0.0,9.625,0.0009277878910550977
Fluconazole,Midazolam,0.0,9.75,0.0008913146003420403
Fluconazole,Midazolam,0.0,9.875,0.0008562472452430235
Fluconazole,Midazolam,0.0,10.0,0.0008225331747838392
Fluconazole,Midazolam,0.0,10.125,0.0007901216242830434
Fluconazole,Midazolam,0.0,10.25,0.0007589636537777341
Fluconazole,Midazolam,0.0,10.375,0.000729012083376332
Fluconazole,Midazolam,0.0,10.5,0.0007002214384438457
Fluconazole,Midazolam,0.0,10.625,0.0006725478896900148
Fluconazole,Midazolam,0.0,10.75,0.0006459491966835866
Fluconazole,Midazolam,0.0,10.875,0.0006203846575315469
Fluconazole,Midazolam,0.0,11.0,0.000595815052291167
Fluconazole,Midazolam,0.0,11.125,0.000572202593982044
Fluconazole,Midazolam,0.0,11.25,0.0005495108804101262
Fluconazole,Midazolam,0.0,11.375,0.000527704844963517
Fluconazole,Midazolam,0.0,11.5,0.0005067507090783342
Fluconazole,Midazolam,0.0,11.625,0.00048661593872598174
Fluconazole,Midazolam,0.0,11.75,0.00046726920112622654
Fluconazole,Midazolam,0.0,11.875,0.00044868032558716375
Fluconazole,Midazolam,0.0,12.0,0.0004308202800256337
Fluconazole,Midazolam,0.0,12.125,0.00042279376763770365
Fluconazole,Midazolam,0.0,12.25,0.00041008657504775533
Fluconazole,Midazolam,0.0,12.375,0.0003964080765139712
Fluconazole,Midazolam,0.0,12.5,0.0003829646853834185
Fluconazole,Midazolam,0.0,12.625,0.0003699078262384786
Fluconazole,Midazolam,0.0,12.75,0.00035724849793035933
Fluconazole,Midazolam,0.0,12.875,0.00034497986751810946
Fluconazole,Midazolam,0.0,13.0,0.0003330929662484904
Fluconazole,Midazolam,0.0,13.125,0.0003215785307936563
Fluconazole,Midazolam,0.0,13.25,0.00031042727965969097
Fluconazole,Midazolam,0.0,13.375,0.0002996299404322303
Fluconazole,Midazolam,0.0,13.5,0.000289177324920018
Fluconazole,Midazolam,0.0,13.625,0.0002790602761621517
Fluconazole,Midazolam,0.0,13.75,0.00026926977676160587
Fluconazole,Midazolam,0.0,13.875,0.00025979688271436717
Fluconazole,Midazolam,0.0,14.0,0.0002506327856963628
Fluconazole,Midazolam,0.0,14.125,0.00024176881749387387
Fluconazole,Midazolam,0.0,14.25,0.00023319646053596998
Fluconazole,Midazolam,0.0,14.375,0.00022490734789260816
Fluconazole,Midazolam,0.0,14.5,0.0002168932665456422
Fluconazole,Midazolam,0.0,14.625,0.00020914617285832353
Fluconazole,Midazolam,0.0,14.75,0.00020165818262656997
Fluconazole,Midazolam,0.0,14.875,0.0001944215873618734
Fluconazole,Midazolam,0.0,15.0,0.00018742884235673288
Fluconazole,Midazolam,0.0,15.125,0.00018067258534062427
Fluconazole,Midazolam,0.0,15.25,0.000174145616576321
Fluconazole,Midazolam,0.0,15.375,0.000167840918021201
Fluconazole,Midazolam,0.0,15.5,0.00016175163650985347
Fluconazole,Midazolam,0.0,15.625,0.0001558710914369862
Fluconazole,Midazolam,0.0,15.75,0.00015019277084446495
Fluconazole,Midazolam,0.0,15.875,0.00014471032729526035
Fluconazole,Midazolam,0.0,16.0,0.00013941758024305935
Fluconazole,Midazolam,0.0,16.125,0.00013430851282993686
Fluconazole,Midazolam,0.0,16.25,0.00012937726875891727
Fluconazole,Midazolam,0.0,16.375,0.00012461814343755614
Fluconazole,Midazolam,0.0,16.5,0.00012002561135819263
Fluconazole,Midazolam,0.0,16.625,0.00011559427106404665
Fluconazole,Midazolam,0.0,16.75,0.00011131888769197501
Fluconazole,Midazolam,0.0,16.875,0.00010719439368038272
Fluconazole,Midazolam,0.0,17.0,0.00010321580696651266
Fluconazole,Midazolam,0.0,17.125,9.937835257288993e-05
Fluconazole,Midazolam,0.0,17.25,9.567737164412366e-05
Fluconazole,Midazolam,0.0,17.375,9.210830943227526e-05
Fluconazole,Midazolam,0.0,17.5,8.866680080745712e-05
Fluconazole,Midazolam,0.0,17.625,8.53485747523769e-05
Fluconazole,Midazolam,0.0,17.75,8.214948163485296e-05
Fluconazole,Midazolam,0.0,17.875,7.906551712092303e-05
Fluconazole,Midazolam,0.0,18.0,7.609279172492357e-05
Fluconazole,Midazolam,0.0,18.125,7.322753327363064e-05
Fluconazole,Midazolam,0.0,18.25,7.046608566326806e-05
Fluconazole,Midazolam,0.0,18.375,6.780490159216847e-05
Fluconazole,Midazolam,0.0,18.5,6.52405447186026e-05
Fluconazole,Midazolam,0.0,18.625,6.27696852230917e-05
Fluconazole,Midazolam,0.0,18.75,6.038909991027062e-05
Fluconazole,Midazolam,0.0,18.875,5.809566651624809e-05
Fluconazole,Midazolam,0.0,19.0,5.5886358610742115e-05
Fluconazole,Midazolam,0.0,19.125,5.3758248608822056e-05
