polymer,drug_mass_fraction,drug_volume_fraction,chi_25C,mixing_free_energy_over_RT_per_site,dry_Tg_C
Eudragit L100,0.23054,0.223656219416,1.14967704804,-0.136644753974,150.343278792
Eudragit L100,0.233866666667,0.226912846838,1.14967704804,-0.136200864548,149.755880573
Eudragit L100,0.237193333333,0.230170315294,1.14967704804,-0.13573440612,149.169958508
Eudragit L100,0.24052,0.233428625112,1.14967704804,-0.135246022987,148.58550704
Eudragit L100,0.243846666667,0.236687776617,1.14967704804,-0.134736341957,148.002520638
Eudragit L100,0.247173333333,0.239947770135,1.14967704804,-0.134205973069,147.420993802
Eudragit L100,0.2505,0.243208605992,1.14967704804,-0.133655510267,146.840921056
Eudragit L100,0.253826666667,0.246470284516,1.14967704804,-0.13308553205,146.262296954
Eudragit L100,0.257153333333,0.249732806033,1.14967704804,-0.132496602077,145.685116076
Eudragit L100,0.26048,0.252996170869,1.14967704804,-0.131889269746,145.109373029
Eudragit L100,0.263806666667,0.256260379352,1.14967704804,-0.131264070744,144.535062446
Eudragit L100,0.267133333333,0.259525431808,1.14967704804,-0.130621527568,143.962178989
Eudragit L100,0.27046,0.262791328566,1.14967704804,-0.129962150016,143.390717344
Eudragit L100,0.273786666667,0.266058069953,1.14967704804,-0.12928643566,142.820672226
Eudragit L100,0.277113333333,0.269325656296,1.14967704804,-0.128594870295,142.252038373
Eudragit L100,0.28044,0.272594087924,1.14967704804,-0.127887928363,141.684810551
Eudragit L100,0.283766666667,0.275863365164,1.14967704804,-0.127166073356,141.118983552
Eudragit L100,0.287093333333,0.279133488344,1.14967704804,-0.126429758209,140.554552193
Eudragit L100,0.29042,0.282404457794,1.14967704804,-0.125679425663,139.991511317
Eudragit L100,0.293746666667,0.285676273841,1.14967704804,-0.12491550862,139.429855792
Eudragit L100,0.297073333333,0.288948936814,1.14967704804,-0.124138430476,138.869580511
Eudragit L100,0.3004,0.292222447042,1.14967704804,-0.123348605446,138.310680393
Eudragit L100,0.303726666667,0.295496804854,1.14967704804,-0.122546438864,137.753150381
Eudragit L100,0.307053333333,0.29877201058,1.14967704804,-0.121732327483,137.196985443
Eudragit L100,0.31038,0.302048064549,1.14967704804,-0.120906659751,136.642180571
Eudragit L100,0.313706666667,0.30532496709,1.14967704804,-0.120069816079,136.088730783
Eudragit L100,0.317033333333,0.308602718533,1.14967704804,-0.1192221691,135.536631121
Eudragit L100,0.32036,0.311881319209,1.14967704804,-0.118364083916,134.98587665
Eudragit L100,0.323686666667,0.315160769446,1.14967704804,-0.117495918327,134.436462459
Eudragit L100,0.327013333333,0.318441069576,1.14967704804,-0.116618023068,133.888383663
Eudragit L100,0.33034,0.321722219928,1.14967704804,-0.115730742014,133.341635397
Eudragit L100,0.333666666667,0.325004220834,1.14967704804,-0.114834412398,132.796212824
Eudragit L100,0.336993333333,0.328287072624,1.14967704804,-0.113929365004,132.252111128
Eudragit L100,0.34032,0.331570775629,1.14967704804,-0.113015924363,131.709325515
Eudragit L100,0.343646666667,0.334855330181,1.14967704804,-0.112094408935,131.167851218
Eudragit L100,0.346973333333,0.33814073661,1.14967704804,-0.111165131288,130.627683488
Eudragit L100,0.3503,0.341426995248,1.14967704804,-0.110228398265,130.088817604
Eudragit L100,0.353626666667,0.344714106426,1.14967704804,-0.109284511152,129.551248864
Eudragit L100,0.356953333333,0.348002070477,1.14967704804,-0.108333765834,129.014972591
Eudragit L100,0.36028,0.351290887732,1.14967704804,-0.107376452945,128.479984128
Eudragit L100,0.363606666667,0.354580558524,1.14967704804,-0.106412858018,127.946278843
Eudragit L100,0.366933333333,0.357871083184,1.14967704804,-0.105443261622,127.413852124
Eudragit L100,0.37026,0.361162462046,1.14967704804,-0.104467939499,126.882699383
Eudragit L100,0.373586666667,0.364454695442,1.14967704804,-0.103487162696,126.352816053
Eudragit L100,0.376913333333,0.367747783704,1.14967704804,-0.102501197691,125.824197587
Eudragit L100,0.38024,0.371041727167,1.14967704804,-0.101510306511,125.296839463
Eudragit L100,0.383566666667,0.374336526162,1.14967704804,-0.100514746855,124.770737179
Eudragit L100,0.386893333333,0.377632181024,1.14967704804,-0.0995147722018,124.245886254
Eudragit L100,0.39022,0.380928692086,1.14967704804,-0.0985106319246,123.722282228
Eudragit L100,0.393546666667,0.384226059681,1.14967704804,-0.0975025713923,123.199920664
Eudragit L100,0.396873333333,0.387524284143,1.14967704804,-0.0964908320739,122.678797144
Eudragit L100,0.4002,0.390823365808,1.14967704804,-0.0954756516361,122.158907273
Eudragit L100,0.403526666667,0.394123305007,1.14967704804,-0.0944572640393,121.640246674
Eudragit L100,0.406853333333,0.397424102077,1.14967704804,-0.0934358996291,121.122810994
Eudragit L100,0.41018,0.400725757352,1.14967704804,-0.0924117852261,120.606595897
Eudragit L100,0.413506666667,0.404028271166,1.14967704804,-0.0913851442112,120.09159707
Eudragit L100,0.416833333333,0.407331643854,1.14967704804,-0.0903561966102,119.57781022
Eudragit L100,0.42016,0.410635875752,1.14967704804,-0.0893251591734,119.065231073
Eudragit L100,0.423486666667,0.413940967195,1.14967704804,-0.0882922454545,118.553855376
Eudragit L100,0.426813333333,0.417246918517,1.14967704804,-0.0872576658862,118.043678896
Eudragit L100,0.43014,0.420553730056,1.14967704804,-0.0862216278534,117.534697419
Eudragit L100,0.433466666667,0.423861402146,1.14967704804,-0.0851843357641,117.026906751
Eudragit L100,0.436793333333,0.427169935123,1.14967704804,-0.0841459911186,116.520302719
Eudragit L100,0.44012,0.430479329324,1.14967704804,-0.0831067925762,116.014881168
Eudragit L100,0.443446666667,0.433789585085,1.14967704804,-0.0820669360196,115.510637963
Eudragit L100,0.446773333333,0.437100702742,1.14967704804,-0.081026614618,115.007568987
Eudragit L100,0.4501,0.440412682633,1.14967704804,-0.0799860188878,114.505670143
Eudragit L100,0.453426666667,0.443725525093,1.14967704804,-0.0789453367516,114.004937355
Eudragit L100,0.456753333333,0.447039230461,1.14967704804,-0.0779047535957,113.505366562
Eudragit L100,0.46008,0.450353799072,1.14967704804,-0.0768644523256,113.006953725
Eudragit L100,0.463406666667,0.453669231265,1.14967704804,-0.0758246134202,112.509694823
Eudragit L100,0.466733333333,0.456985527377,1.14967704804,-0.0747854149839,112.013585852
Eudragit L100,0.47006,0.460302687746,1.14967704804,-0.0737470327977,111.518622829
Eudragit L100,0.473386666667,0.46362071271,1.14967704804,-0.0727096403688,111.024801787
Eudragit L100,0.476713333333,0.466939602606,1.14967704804,-0.0716734089785,110.532118779
Eudragit L100,0.48004,0.470259357773,1.14967704804,-0.0706385077289,110.040569875
Eudragit L100,0.483366666667,0.47357997855,1.14967704804,-0.0696051035886,109.550151165
Eudragit L100,0.486693333333,0.476901465275,1.14967704804,-0.0685733614363,109.060858754
Eudragit L100,0.49002,0.480223818286,1.14967704804,-0.0675434441043,108.572688767
Eudragit L100,0.493346666667,0.483547037923,1.14967704804,-0.0665155124198,108.085637346
Eudragit L100,0.496673333333,0.486871124525,1.14967704804,-0.0654897252456,107.599700651
Eudragit L100,0.5,0.490196078431,1.14967704804,-0.0644662395197,107.11487486
Eudragit L100,0.503326666667,0.493521899981,1.14967704804,-0.0634452102937,106.631156167
Eudragit L100,0.506653333333,0.496848589514,1.14967704804,-0.0624267907701,106.148540785
Eudragit L100,0.50998,0.500176147371,1.14967704804,-0.0614111323387,105.667024944
Eudragit L100,0.513306666667,0.50350457389,1.14967704804,-0.0603983846121,105.186604889
Eudragit L100,0.516633333333,0.506833869413,1.14967704804,-0.0593886954601,104.707276884
Eudragit L100,0.51996,0.510164034279,1.14967704804,-0.0583822110434,104.229037211
Eudragit L100,0.523286666667,0.51349506883,1.14967704804,-0.057379075846,103.751882166
Eudragit L100,0.526613333333,0.516826973406,1.14967704804,-0.0563794327075,103.275808065
Eudragit L100,0.52994,0.520159748348,1.14967704804,-0.0553834228538,102.800811238
Eudragit L100,0.533266666667,0.523493393996,1.14967704804,-0.0543911859275,102.326888032
Eudragit L100,0.536593333333,0.526827910693,1.14967704804,-0.0534028600171,101.854034813
Eudragit L100,0.53992,0.53016329878,1.14967704804,-0.0524185816861,101.38224796
Eudragit L100,0.543246666667,0.533499558598,1.14967704804,-0.0514384860006,100.911523869
Eudragit L100,0.546573333333,0.536836690489,1.14967704804,-0.0504627065568,100.441858956
Eudragit L100,0.5499,0.540174694795,1.14967704804,-0.0494913755074,99.9732496469
Eudragit L100,0.553226666667,0.543513571858,1.14967704804,-0.0485246235879,99.5056923887
Eudragit L100,0.556553333333,0.546853322021,1.14967704804,-0.0475625801412,99.0391836421
Eudragit L100,0.55988,0.550193945626,1.14967704804,-0.0466053731429,98.5737198841
Eudragit L100,0.563206666667,0.553535443016,1.14967704804,-0.0456531292251,98.1092976074
Eudragit L100,0.566533333333,0.556877814533,1.14967704804,-0.0447059736995,97.6459133203
Eudragit L100,0.56986,0.560221060521,1.14967704804,-0.0437640305808,97.183563547
Eudragit L100,0.573186666667,0.563565181323,1.14967704804,-0.0428274226088,96.7222448269
Eudragit L100,0.576513333333,0.566910177282,1.14967704804,-0.04189627127,96.2619537149
Eudragit L100,0.57984,0.570256048742,1.14967704804,-0.040970696819,95.8026867813
Eudragit L100,0.583166666667,0.573602796047,1.14967704804,-0.040050818299,95.3444406116
Eudragit L100,0.586493333333,0.576950419541,1.14967704804,-0.0391367535625,94.8872118065
Eudragit L100,0.58982,0.580298919567,1.14967704804,-0.0382286192902,94.4309969817
Eudragit L100,0.593146666667,0.58364829647,1.14967704804,-0.0373265310112,93.9757927679
Eudragit L100,0.596473333333,0.586998550595,1.14967704804,-0.036430603121,93.5215958108
Eudragit L100,0.5998,0.590349682286,1.14967704804,-0.0355409489002,93.0684027708
Eudragit L100,0.603126666667,0.593701691888,1.14967704804,-0.0346576805322,92.6162103232
Eudragit L100,0.606453333333,0.597054579746,1.14967704804,-0.0337809091209,92.1650151579
Eudragit L100,0.60978,0.600408346206,1.14967704804,-0.0329107447075,91.7148139793
Eudragit L100,0.613106666667,0.603762991612,1.14967704804,-0.0320472962871,91.2656035063
Eudragit L100,0.616433333333,0.60711851631,1.14967704804,-0.0311906718252,90.8173804725
Eudragit L100,0.61976,0.610474920647,1.14967704804,-0.0303409782731,90.3701416255
Eudragit L100,0.623086666667,0.613832204967,1.14967704804,-0.0294983215839,89.9238837273
Eudragit L100,0.626413333333,0.617190369618,1.14967704804,-0.0286628067268,89.4786035542
Eudragit L100,0.62974,0.620549414945,1.14967704804,-0.0278345377026,89.0342978964
Eudragit L100,0.633066666667,0.623909341295,1.14967704804,-0.0270136175577,88.5909635583
Eudragit L100,0.636393333333,0.627270149014,1.14967704804,-0.0262001483977,88.1485973581
Eudragit L100,0.63972,0.63063183845,1.14967704804,-0.0253942314019,87.7071961282
Eudragit L100,0.643046666667,0.633994409949,1.14967704804,-0.0245959668358,87.2667567144
Eudragit L100,0.646373333333,0.637357863859,1.14967704804,-0.0238054540644,86.8272759764
Eudragit L100,0.6497,0.640722200526,1.14967704804,-0.0230227915652,86.3887507878
Eudragit L100,0.653026666667,0.644087420299,1.14967704804,-0.0222480769396,85.9511780353
Eudragit L100,0.656353333333,0.647453523526,1.14967704804,-0.0214814069261,85.5145546194
Eudragit L100,0.65968,0.650820510554,1.14967704804,-0.020722877411,85.0788774541
Eudragit L100,0.663006666667,0.654188381731,1.14967704804,-0.0199725834403,84.6441434666
Eudragit L100,0.666333333333,0.657557137406,1.14967704804,-0.0192306192308,84.2103495975
Eudragit L100,0.66966,0.660926777927,1.14967704804,-0.0184970781805,83.7774928005
Eudragit L100,0.672986666667,0.664297303643,1.14967704804,-0.0177720528798,83.3455700425
Eudragit L100,0.676313333333,0.667668714903,1.14967704804,-0.017055635121,82.9145783035
Eudragit L100,0.67964,0.671041012055,1.14967704804,-0.0163479159088,82.4845145765
Eudragit L100,0.682966666667,0.674414195449,1.14967704804,-0.0156489854693,82.0553758675
Eudragit L100,0.686293333333,0.677788265435,1.14967704804,-0.0149589332603,81.6271591952
Eudragit L100,0.68962,0.681163222362,1.14967704804,-0.0142778479793,81.1998615913
Eudragit L100,0.692946666667,0.684539066579,1.14967704804,-0.0136058175731,80.7734800999
Eudragit L100,0.696273333333,0.687915798437,1.14967704804,-0.0129429292462,80.3480117782
Eudragit L100,0.6996,0.691293418286,1.14967704804,-0.0122892694686,79.9234536957
Eudragit L100,0.702926666667,0.694671926476,1.14967704804,-0.0116449239843,79.4998029345
Eudragit L100,0.706253333333,0.698051323357,1.14967704804,-0.0110099778187,79.0770565892
Eudragit L100,0.70958,0.701431609281,1.14967704804,-0.0103845152862,78.6552117666
Eudragit L100,0.712906666667,0.704812784598,1.14967704804,-0.0097686199972,78.2342655861
Eudragit L100,0.716233333333,0.70819484966,1.14967704804,-0.00916237486487,77.8142151792
Eudragit L100,0.71956,0.711577804817,1.14967704804,-0.00856586211204,77.3950576897
Eudragit L100,0.722886666667,0.714961650421,1.14967704804,-0.00797916327725,76.9767902733
Eudragit L100,0.726213333333,0.718346386823,1.14967704804,-0.00740235922086,76.5594100981
Eudragit L100,0.72954,0.721732014376,1.14967704804,-0.00683553013072,76.1429143439
Eudragit L100,0.732866666667,0.725118533431,1.14967704804,-0.00627875552761,75.7273002026
Eudragit L100,0.736193333333,0.72850594434,1.14967704804,-0.00573211427039,75.312564878
Eudragit L100,0.73952,0.731894247457,1.14967704804,-0.00519568456078,74.8987055856
Eudragit L100,0.742846666667,0.735283443133,1.14967704804,-0.00466954394786,74.4857195527
Eudragit L100,0.746173333333,0.738673531721,1.14967704804,-0.00415376933231,74.0736040183
Eudragit L100,0.7495,0.742064513574,1.14967704804,-0.00364843697017,73.6623562331
Eudragit L100,0.752826666667,0.745456389045,1.14967704804,-0.00315362247646,73.2519734592
Eudragit L100,0.756153333333,0.748849158488,1.14967704804,-0.00266940082827,72.8424529703
Eudragit L100,0.75948,0.752242822256,1.14967704804,-0.00219584636762,72.4337920515
Eudragit L100,0.762806666667,0.755637380702,1.14967704804,-0.00173303280384,72.0259879995
Eudragit L100,0.766133333333,0.759032834181,1.14967704804,-0.00128103321566,71.6190381219
Eudragit L100,0.76946,0.762429183046,1.14967704804,-0.00083992005284,71.212939738
Eudragit L100,0.772786666667,0.765826427651,1.14967704804,-0.000409765137383,70.8076901781
Eudragit L100,0.776113333333,0.769224568352,1.14967704804,9.36033568458e-06,70.4032867836
Eudragit L100,0.77944,0.772623605503,1.14967704804,0.000417385797993,69.999726907
Eudragit L100,0.782766666667,0.776023539458,1.14967704804,0.000814241308002,69.5970079121
Eudragit L100,0.786093333333,0.779424370572,1.14967704804,0.00119985755168,69.1951271733
Eudragit L100,0.78942,0.782826099201,1.14967704804,0.00157416584375,68.7940820761
Eudragit L100,0.792746666667,0.7862287257,1.14967704804,0.00193709812945,68.3938700169
Eudragit L100,0.796073333333,0.789632250424,1.14967704804,0.00228858698698,67.9944884029
Eudragit L100,0.7994,0.79303667373,1.14967704804,0.00262856563053,67.5959346519
Eudragit L100,0.802726666667,0.796441995973,1.14967704804,0.00295696791405,67.1982061925
Eudragit L100,0.806053333333,0.799848217508,1.14967704804,0.00327372833573,66.801300464
Eudragit L100,0.80938,0.803255338694,1.14967704804,0.00357878204329,66.4052149162
Eudragit L100,0.812706666667,0.806663359885,1.14967704804,0.00387206484009,66.0099470095
Eudragit L100,0.816033333333,0.810072281438,1.14967704804,0.00415351319221,65.6154942145
Eudragit L100,0.81936,0.813482103711,1.14967704804,0.00442306423648,65.2218540127
Eudragit L100,0.822686666667,0.816892827061,1.14967704804,0.00468065578957,64.8290238956
Eudragit L100,0.826013333333,0.820304451844,1.14967704804,0.00492622635832,64.4370013651
Eudragit L100,0.82934,0.823716978419,1.14967704804,0.00515971515122,64.0457839335
Eudragit L100,0.832666666667,0.827130407142,1.14967704804,0.00538106209136,63.655369123
Eudragit L100,0.835993333333,0.830544738371,1.14967704804,0.00559020783082,63.2657544663
Eudragit L100,0.83932,0.833959972465,1.14967704804,0.00578709376677,62.8769375059
Eudragit L100,0.842646666667,0.837376109782,1.14967704804,0.00597166205933,62.4889157947
Eudragit L100,0.845973333333,0.840793150679,1.14967704804,0.00614385565139,62.1016868953
Eudragit L100,0.8493,0.844211095516,1.14967704804,0.00630361829073,61.7152483803
Eudragit L100,0.852626666667,0.847629944652,1.14967704804,0.00645089455444,61.3295978323
Eudragit L100,0.855953333333,0.851049698444,1.14967704804,0.00658562987613,60.9447328437
Eudragit L100,0.85928,0.854470357253,1.14967704804,0.00670777057604,60.5606510168
Eudragit L100,0.862606666667,0.857891921438,1.14967704804,0.0068172638946,60.1773499633
Eudragit L100,0.865933333333,0.861314391357,1.14967704804,0.0069140580296,59.7948273051
Eudragit L100,0.86926,0.864737767372,1.14967704804,0.00699810217761,59.4130806734
Eudragit L100,0.872586666667,0.868162049841,1.14967704804,0.00706934658009,59.032107709
Eudragit L100,0.875913333333,0.871587239125,1.14967704804,0.0071277425748,58.6519060625
Eudragit L100,0.87924,0.875013335584,1.14967704804,0.00717324265324,58.2724733938
Eudragit L100,0.882566666667,0.878440339578,1.14967704804,0.0072058005249,57.8938073723
Eudragit L100,0.885893333333,0.881868251469,1.14967704804,0.00722537118931,57.5159056768
Eudragit L100,0.88922,0.885297071616,1.14967704804,0.00723191101695,57.1387659955
Eudragit L100,0.892546666667,0.888726800382,1.14967704804,0.00722537784053,56.7623860259
Eudragit L100,0.895873333333,0.892157438126,1.14967704804,0.00720573105794,56.3867634747
Eudragit L100,0.8992,0.895588985212,1.14967704804,0.00717293174895,56.011896058
Eudragit L100,0.902526666667,0.899021441999,1.14967704804,0.00712694280793,55.6377815009
Eudragit L100,0.905853333333,0.902454808851,1.14967704804,0.00706772909508,55.2644175376
Eudragit L100,0.90918,0.905889086128,1.14967704804,0.00699525760977,54.8918019116
Eudragit L100,0.912506666667,0.909324274193,1.14967704804,0.00690949768969,54.5199323752
Eudragit L100,0.915833333333,0.91276037341,1.14967704804,0.00681042124099,54.1488066899
Eudragit L100,0.91916,0.916197384139,1.14967704804,0.00669800300538,53.7784226259
Eudragit L100,0.922486666667,0.919635306744,1.14967704804,0.00657222087183,53.4087779626
Eudragit L100,0.925813333333,0.923074141587,1.14967704804,0.00643305624237,53.0398704879
Eudragit L100,0.92914,0.926513889033,1.14967704804,0.00628049446435,52.6716979989
Eudragit L100,0.932466666667,0.929954549444,1.14967704804,0.00611452534443,52.3042583012
Eudragit L100,0.935793333333,0.933396123183,1.14967704804,0.0059351437648,51.9375492093
Eudragit L100,0.93912,0.936838610615,1.14967704804,0.00574235042794,51.5715685461
Eudragit L100,0.942446666667,0.940282012104,1.14967704804,0.0055361527651,51.2063141436
Eudragit L100,0.945773333333,0.943726328013,1.14967704804,0.00531656605611,50.8417838419
Eudragit L100,0.9491,0.947171558706,1.14967704804,0.00508361482539,50.4779754899
Eudragit L100,0.952426666667,0.950617704549,1.14967704804,0.00483733460462,50.1148869452
Eudragit L100,0.955753333333,0.954064765906,1.14967704804,0.004577774191,49.7525160735
Eudragit L100,0.95908,0.957512743142,1.14967704804,0.00430499858814,49.3908607491
Eudragit L100,0.962406666667,0.960961636622,1.14967704804,0.00401909290833,49.0299188547
Eudragit L100,0.965733333333,0.96441144671,1.14967704804,0.00372016766466,48.6696882813
Eudragit L100,0.96906,0.967862173774,1.14967704804,0.00340836613228,48.3101669284
Eudragit L100,0.972386666667,0.971313818177,1.14967704804,0.00308387490175,47.9513527033
Eudragit L100,0.975713333333,0.974766380287,1.14967704804,0.00274693956908,47.5932435221
Eudragit L100,0.97904,0.978219860469,1.14967704804,0.00239788913142,47.2358373087
Eudragit L100,0.982366666667,0.981674259089,1.14967704804,0.00203717612859,46.8791319951
Eudragit L100,0.985693333333,0.985129576514,1.14967704804,0.00166544777117,46.5231255218
Eudragit L100,0.98902,0.988585813111,1.14967704804,0.00128368545625,46.1678158369
Eudragit L100,0.992346666667,0.992042969246,1.14967704804,0.000893522673029,45.8132008968
Eudragit L100,0.995673333333,0.995501045286,1.14967704804,0.000498175974663,45.4592786659
Eudragit L100,0.999,0.998960041598,1.14967704804,0.000107335244534,45.1060471163
