scenario,time_h,F_nM,C_nM,P_nM,E_nM,PF_nM,PC_nM,EP_nM,EFP_nM,ECP_nM,target_degraded_nM,target_synthesized_nM
no_degrader,39.0,37.77657509750119,62.223424902498806,0.0,20.0,0.0,0.0,0.0,0.0,0.0,97.5,97.5
no_degrader,39.25,37.77664085955952,62.22335914044047,0.0,20.0,0.0,0.0,0.0,0.0,0.0,98.125,98.125
no_degrader,39.5,37.776703025892594,62.2232969741074,0.0,20.0,0.0,0.0,0.0,0.0,0.0,98.75,98.75
no_degrader,39.75,37.77676179734829,62.2232382026517,0.0,20.0,0.0,0.0,0.0,0.0,0.0,99.375,99.375
no_degrader,40.0,37.776817354471184,62.22318264552881,0.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
no_degrader,40.25,37.776869851454535,62.22313014854546,0.0,20.0,0.0,0.0,0.0,0.0,0.0,100.625,100.625
no_degrader,40.5,37.77691947272884,62.22308052727115,0.0,20.0,0.0,0.0,0.0,0.0,0.0,101.24999999999999,101.24999999999999
no_degrader,40.75,37.7769663793955,62.22303362060449,0.0,20.0,0.0,0.0,0.0,0.0,0.0,101.87499999999999,101.87499999999999
no_degrader,41.0,37.777010726242274,62.22298927375772,0.0,20.0,0.0,0.0,0.0,0.0,0.0,102.49999999999999,102.49999999999999
no_degrader,41.25,37.77705266266424,62.222947337335754,0.0,20.0,0.0,0.0,0.0,0.0,0.0,103.12499999999999,103.12499999999999
no_degrader,41.5,37.77709228789518,62.22290771210481,0.0,20.0,0.0,0.0,0.0,0.0,0.0,103.74999999999999,103.74999999999999
no_degrader,41.75,37.777129732065916,62.22287026793408,0.0,20.0,0.0,0.0,0.0,0.0,0.0,104.37499999999999,104.37499999999999
no_degrader,42.0,37.777165128133966,62.22283487186603,0.0,20.0,0.0,0.0,0.0,0.0,0.0,104.99999999999999,104.99999999999999
no_degrader,42.25,37.77719859324705,62.22280140675294,0.0,20.0,0.0,0.0,0.0,0.0,0.0,105.62499999999999,105.62499999999999
no_degrader,42.5,37.77723024040562,62.22276975959437,0.0,20.0,0.0,0.0,0.0,0.0,0.0,106.24999999999999,106.24999999999999
no_degrader,42.75,37.77726017223731,62.22273982776268,0.0,20.0,0.0,0.0,0.0,0.0,0.0,106.87499999999999,106.87499999999999
no_degrader,43.0,37.77728844234549,62.222711557654506,0.0,20.0,0.0,0.0,0.0,0.0,0.0,107.49999999999999,107.49999999999999
no_degrader,43.25,37.77731516772398,62.222684832276016,0.0,20.0,0.0,0.0,0.0,0.0,0.0,108.12499999999999,108.12499999999999
no_degrader,43.5,37.777340435200344,62.22265956479965,0.0,20.0,0.0,0.0,0.0,0.0,0.0,108.74999999999999,108.74999999999999
no_degrader,43.75,37.77736432792829,62.2226356720717,0.0,20.0,0.0,0.0,0.0,0.0,0.0,109.37499999999999,109.37499999999999
no_degrader,44.0,37.77738692584801,62.22261307415198,0.0,20.0,0.0,0.0,0.0,0.0,0.0,109.99999999999999,109.99999999999999
no_degrader,44.25,37.7774082886032,62.222591711396795,0.0,20.0,0.0,0.0,0.0,0.0,0.0,110.62499999999997,110.62499999999997
no_degrader,44.5,37.77742847575996,62.222571524240024,0.0,20.0,0.0,0.0,0.0,0.0,0.0,111.24999999999997,111.24999999999997
no_degrader,44.75,37.77744756106281,62.222552438937186,0.0,20.0,0.0,0.0,0.0,0.0,0.0,111.87499999999999,111.87499999999997
no_degrader,45.0,37.777465605749185,62.22253439425081,0.0,20.0,0.0,0.0,0.0,0.0,0.0,112.49999999999999,112.49999999999997
no_degrader,45.25,37.77748266834927,62.22251733165072,0.0,20.0,0.0,0.0,0.0,0.0,0.0,113.12499999999997,113.12499999999997
no_degrader,45.5,37.77749880501569,62.222501194984304,0.0,20.0,0.0,0.0,0.0,0.0,0.0,113.74999999999999,113.74999999999999
no_degrader,45.75,37.77751405146648,62.22248594853351,0.0,20.0,0.0,0.0,0.0,0.0,0.0,114.37499999999997,114.37499999999997
no_degrader,46.0,37.777528463945686,62.22247153605431,0.0,20.0,0.0,0.0,0.0,0.0,0.0,114.99999999999997,114.99999999999997
no_degrader,46.25,37.77754208886413,62.22245791113586,0.0,20.0,0.0,0.0,0.0,0.0,0.0,115.62499999999997,115.62499999999997
no_degrader,46.5,37.77755497027107,62.222445029728924,0.0,20.0,0.0,0.0,0.0,0.0,0.0,116.24999999999997,116.24999999999997
no_degrader,46.75,37.777567150511764,62.22243284948823,0.0,20.0,0.0,0.0,0.0,0.0,0.0,116.87499999999997,116.87499999999997
no_degrader,47.0,37.77757866718025,62.22242133281974,0.0,20.0,0.0,0.0,0.0,0.0,0.0,117.49999999999997,117.49999999999997
no_degrader,47.25,37.7775895516007,62.222410448399295,0.0,20.0,0.0,0.0,0.0,0.0,0.0,118.12499999999997,118.12499999999997
no_degrader,47.5,37.77759984174421,62.22240015825578,0.0,20.0,0.0,0.0,0.0,0.0,0.0,118.74999999999997,118.74999999999997
no_degrader,47.75,37.77760957058101,62.22239042941898,0.0,20.0,0.0,0.0,0.0,0.0,0.0,119.37499999999997,119.37499999999997
no_degrader,48.0,37.77761876957275,62.222381230427246,0.0,20.0,0.0,0.0,0.0,0.0,0.0,119.99999999999997,119.99999999999997
no_induced_degradation,0.0,30.0,70.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
no_induced_degradation,0.25,25.028801249237777,57.21299741915594,78.84509101360534,15.934672620440738,5.149392807283964,11.940188799551462,3.396707654787875,0.24835530602787903,0.42026441876288645,0.6249999999994958,0.6250000000000002
no_induced_degradation,0.5,22.54660651493686,50.72957963143057,68.16142980751049,13.275203909527539,7.572012944386327,17.541761157630788,5.114756338853329,0.7179742002670148,0.8920655514688344,1.249999999996339,1.2499999999999998
no_induced_degradation,0.75,21.232111270439788,47.2702958138371,62.39425110186992,11.494729688752013,8.767191958058884,20.33328662882326,6.108155982397301,1.2369202620118362,1.1601940670648134,1.8749999999903095,1.8750000000000002
no_induced_degradation,1.0,20.510269878380626,45.33913909992982,59.15112076873773,10.265769700679112,9.365616655115751,21.74903227682569,6.6982882095624054,1.7528446781435372,1.28309741184661,2.4999999999896607,2.500000000000001
no_induced_degradation,1.25,20.104604943016188,44.20508536088498,57.275075916038304,9.39058648196166,9.663094379056199,22.45241618686723,7.03461438785411,2.2479218998111548,1.3268772306078407,3.124999999991204,3.125
no_induced_degradation,1.5,19.874179049135908,43.4956924925585,56.16498486245596,8.748126198212194,9.807356695384566,22.775784640371743,7.204886679231141,2.7159162287163725,1.3310708940824454,3.749999999992648,3.75
no_induced_degradation,1.75,19.74451867730812,43.01597391564881,55.49411670091527,8.26241883114307,9.874762070916738,22.89354005931114,7.266375892035741,3.1550318848044694,1.316173392267415,4.374999999994042,4.375000000000002
no_induced_degradation,2.0,19.675289245613644,42.66197310920099,55.07960125490944,7.884589542156525,9.905397937534756,22.899590349712405,7.257661099900684,3.565382062776506,1.292367295425513,4.999999999995442,5.0000000000000036
no_induced_degradation,2.25,19.644184029335996,42.3776053219325,54.81698573301025,7.5825188991103145,9.920336117781803,22.84519704831835,7.20480361825514,3.9479695830172092,1.2647078998861945,5.624999999996849,5.625000000000005
no_induced_degradation,2.5,19.63857826934471,42.13240422164454,54.6456850733806,7.334727724777644,9.93050976735459,22.75853288404254,7.125297417606956,4.304220119607236,1.2357547382884364,6.249999999998269,6.250000000000004
no_induced_degradation,2.75,19.65110566847332,41.909778683405044,54.53010654872942,7.126641801317676,9.941408948194008,22.655126304394322,7.030777803148693,4.635743824390891,1.2068365714364058,6.874999999999725,6.875000000000004
no_induced_degradation,3.0,19.677282889028103,41.70071081332207,54.44909526877639,6.94824318588699,9.955604889085404,22.543543028025276,6.928898433574983,4.944204328932866,1.1786540519169606,7.500000000001177,7.500000000000004
no_induced_degradation,3.25,19.714224701210277,41.50033319414548,54.38993368017146,6.792558842017129,9.974118315200165,22.428506846645586,6.8246242151869225,5.2312443390239975,1.151572604109156,8.125000000002588,8.125000000000005
no_induced_degradation,3.5,19.759946413398104,41.306054455320165,54.34488616266843,6.654671044533648,9.997163150314188,22.312621731551108,6.721114706054081,5.498443631142589,1.1257706186297294,8.750000000004222,8.750000000000004
no_induced_degradation,3.75,19.81298439949544,41.11652763420403,54.30918827765216,6.531061271543649,10.024549736520061,22.19732325737151,6.620323756053178,5.747296538257652,1.1013184345378086,9.375000000005842,9.375000000000002
no_induced_degradation,4.0,19.872189108786532,40.93108079293783,54.27986516922777,6.419171085506173,10.055901892719072,22.083404023559417,6.5234047325041615,5.979201405128365,1.078222777289119,10.000000000007551,10.000000000000002
no_induced_degradation,4.25,19.936611575921187,40.74940270445974,54.255030760127724,6.3171061151888575,10.090772120991728,21.97130323406949,6.430983520262763,6.195457404610655,1.0564529604006014,10.625000000009528,10.625000000000002
no_induced_degradation,4.5,20.005440587384303,40.57137002063195,54.23346877682179,6.223435494128995,10.128701150026036,21.861265567281258,6.3433418312059615,6.397265815882655,1.0359568592892816,11.250000000011463,11.250000000000004
no_induced_degradation,4.75,20.077967005446816,40.396952482252544,54.21437927396181,6.13705501165104,10.169247470301553,21.75342826738776,6.260540213751291,6.585733893143452,1.0166708820048005,11.875000000013713,11.875000000000004
no_induced_degradation,5.0,20.15356283470219,40.22616182193096,54.197224586733455,6.057093557314064,10.21200061938,21.647868351200696,6.182500069915905,6.7618801572621905,0.9985262160997137,12.500000000016179,12.500000000000004
no_induced_degradation,5.25,20.23166806353005,40.05902443483536,54.18163410177831,5.98284850782061,10.256586064728479,21.544628341313917,6.109058396605598,6.926640342192575,0.9814527540359739,13.125000000018455,13.125000000000004
no_induced_degradation,5.5,20.31178179470745,39.89556742661049,54.167345338861665,5.913741077647504,10.302665690095802,21.443730048690135,6.040003882478031,7.080873540872462,0.9653814996897285,13.75000000002171,13.750000000000004
no_induced_degradation,5.75,20.393455659588092,39.73581178106349,54.154166796054376,5.849285093263151,10.349936223312504,21.345182073896368,5.975100644621491,7.225368256330961,0.9502460065411439,14.375000000024245,14.375000000000004
no_induced_degradation,6.0,20.47628854879323,39.579769427623724,54.14195433198188,5.789064972427068,10.398126747030075,21.248983893415218,5.914103644462472,7.3608481999879345,0.9359831839426158,15.00000000002735,15.000000000000002
no_induced_degradation,6.25,20.559922147885672,39.427442398629154,54.130596140254184,5.7327201661692735,10.446995909553527,21.15512811636166,5.856768406292326,7.487977741311235,0.9225336870735278,15.625000000031644,15.625000000000002
no_induced_degradation,6.5,20.644036981515033,39.278822974360445,54.120002839491576,5.679933856542587,10.496329163196515,21.063601853854582,5.802857116420588,7.607366973373057,0.9098420545128688,16.250000000036653,16.25
no_induced_degradation,6.75,20.728348853517666,39.133894356855045,54.1101010016351,5.630424724571091,10.54593614354565,20.974387579390417,5.752142208779369,7.719576388036024,0.8978566794621923,16.875000000041727,16.875000000000004
no_induced_degradation,7.0,20.812605609468584,38.99263155049182,54.10082889502818,5.583940902888906,10.595648266555555,20.887463741305254,5.704408264979007,7.825121154021751,0.886529678959596,17.50000000004674,17.500000000000004
no_induced_degradation,7.25,20.896584171205003,38.855002278012584,54.092133542036215,5.54025535577257,10.645316551134508,20.802805262601932,5.6594529072331685,7.924475027039905,0.8758167108030899,18.125000000051756,18.125000000000007
no_induced_degradation,7.5,20.98008781340508,38.72096788456001,54.0839686784547,5.499162289505075,10.694809644451036,20.72038396659942,5.617087019567169,8.01807393043406,0.8656767613416908,18.750000000056744,18.750000000000007
no_induced_degradation,7.75,21.06294367553378,38.59048418880324,54.07629336724776,5.460474373827139,10.744012050212124,20.64016895636734,5.577134497150981,8.106319210644305,0.8560719192256248,19.37500000006167,19.375000000000004
no_induced_degradation,8.0,21.145000502397718,38.463502253566,54.06907103755391,5.424020555864055,10.792822552253794,20.562126966056432,5.5394317184764175,8.18958057767124,0.8469671488365348,20.000000000066567,20.000000000000004
no_induced_degradation,8.25,21.226126572452213,38.33996908119317,54.062268726968426,5.389644206682392,10.841152788667955,20.486222691046095,5.503826926748442,8.268198794131523,0.8383300732858069,20.62500000007144,20.625000000000004
no_induced_degradation,8.5,21.30620780073815,38.21982824614062,54.055856518302676,5.357201571272874,10.888925960946546,20.412419092023736,5.47017952865243,8.342488134520684,0.8301307664019516,21.250000000076287,21.25
no_induced_degradation,8.75,21.385146007207325,38.10302046391781,54.04980712209133,5.32656046795848,10.93607566972265,20.340677676144587,5.438359349114953,8.412738627834996,0.8223415559394358,21.875000000081098,21.875
no_induced_degradation,9.0,21.462857357860976,37.98948409201696,54.04409556599147,5.297599198889356,10.982544878884566,20.270958754013403,5.408245883972375,8.479218076694593,0.8149368412916046,22.500000000085876,22.500000000000004
no_induced_degradation,9.25,21.539270948950396,37.87915557507281,54.038698935801335,5.270205592343379,11.02828498147844,20.20322167506369,5.3797275883125275,8.54217389476316,0.8078929254289196,23.125000000090623,23.125000000000004
no_induced_degradation,9.5,21.61432751090326,37.771969845686534,54.03359614949324,5.244276139525115,11.073254947741908,20.137425042290047,5.352701207191936,8.601834794461027,0.8011878596698923,23.75000000009534,23.75
no_induced_degradation,9.75,21.68797823058261,37.66786068233589,54.02876777079189,5.219715230788958,11.117420554244754,20.0735269057524,5.327071142226688,8.658412326820287,0.7948013010120005,24.375000000100034,24.375
no_induced_degradation,10.0,21.76018367586617,37.566761029796695,54.02419585472014,5.196434476139251,11.16075368327729,20.0114849381419,5.302748851047455,8.712102293334208,0.7887143803270016,25.00000000010469,25.0
no_induced_degradation,10.25,21.830912822558776,37.46860328196615,54.01986381536626,5.1743520990189715,11.203231691442872,19.951256592209926,5.279652289268036,8.763086030459823,0.7829095821010937,25.62500000010932,25.625
no_induced_degradation,10.5,21.900142179755793,37.373319529683684,54.01575630955209,5.153392393003682,11.244836843494523,19.892799239957153,5.257705400001363,8.811531572487546,0.7773706353553496,26.250000000113925,26.25
no_induced_degradation,10.75,21.96785499448347,37.28084178108475,54.01185913120421,5.1334852257841215,11.28555579796491,19.836070296615084,5.23683764448256,8.857594716881067,0.7720824137001951,26.875000000118497,26.875
no_induced_degradation,11.0,22.034040526864793,37.19110215773996,54.00815911572579,5.114565585352223,11.325379138710833,19.78102733091568,5.216983569002051,8.901420002838586,0.7670308436550776,27.50000000012304,27.5
no_induced_degradation,11.25,22.09869338556075,37.104033070012676,54.00464405369678,5.096573163305873,11.364300945836568,19.72762816377261,5.198082402004252,8.943141615454422,0.7622028200833842,28.125000000127557,28.125
no_induced_degradation,11.5,22.161812936751588,37.019567367102375,54.001302615583384,5.079451983243037,11.4023184146787,19.675830952981045,5.180077688402677,8.982884198965081,0.7575861302371377,28.750000000132047,28.75
no_induced_degradation,11.75,22.223402749997103,36.93763847450004,53.99812428088276,5.063150050667423,11.439431498772706,19.625594271012048,5.162916943750942,9.020763624294096,0.7531693821354719,29.37500000013651,29.375
no_induced_degradation,12.0,22.28347011853576,36.858180506342755,53.99509927573556,5.047619045243647,11.475642600933,19.576877168575177,5.146551349283945,9.05688766459305,0.7489419417272931,30.00000000014094,30.0
no_induced_degradation,12.25,22.342025615246826,36.781128366366616,53.99221851418863,5.032814032506032,11.510956287055754,19.52963923126174,5.130935467570212,9.09135662657708,0.7448938741946154,30.625000000145345,30.625
no_induced_degradation,12.5,22.39908269091691,36.7064178349787,53.98947354485374,5.018693200303543,11.545379027228488,19.483840628221408,5.116026981191645,9.124263929143977,0.7410158902087713,31.250000000149722,31.25
no_induced_degradation,12.75,22.45465731058756,36.633985643901866,53.986856502044176,5.00521761712943,11.578918961363835,19.439442153721508,5.101786452599373,9.155696634379545,0.7372992967395857,31.87500000015407,31.875
no_induced_degradation,13.0,22.508767617139675,36.56376954206102,53.984360060078,4.992351006055983,11.611585682330787,19.39640526364729,5.088177099281145,9.18573594439741,0.7337359511133958,32.500000000158394,32.5
no_induced_degradation,13.25,22.561433645602005,36.49570834514714,53.98197739364836,4.980059548108813,11.643390051753318,19.354692102707226,5.075164597263541,9.214457634331694,0.7303182211438861,33.12500000016269,33.125
no_induced_degradation,13.5,22.6126770440291,36.42974198335391,53.97970213861381,4.968311689091067,11.674344019950476,19.314265530526868,5.06271688893621,9.241932476831595,0.7270389459890639,33.75000000016696,33.75
no_induced_degradation,13.75,22.66252083857834,36.365811535295826,53.977528357891345,4.957077971778793,11.704460474192121,19.275089139695417,5.050804016154085,9.268226610594146,0.7238914023209116,34.375000000171205,34.375
no_induced_degradation,14.0,22.710989203033286,36.303859260750215,53.97545050802111,4.946330871021764,11.733753089841446,19.23712727315929,5.039397955937866,9.293401902919067,0.7208692709692383,35.00000000017542,35.0
no_induced_degradation,14.25,22.758107275009575,36.24382861901278,53.97346341102096,4.936044655686092,11.762236211405643,19.200345033259577,5.028472483181062,9.31751625285628,0.7179666091244997,35.62500000017961,35.625
no_induced_degradation,14.5,22.80390098184317,36.18566428486549,53.971562227637605,4.9261952568633305,11.789924739819334,19.164708289406477,5.018003039254874,9.340623881064227,0.7151778236655013,36.250000000183775,36.24999999999999
no_induced_degradation,14.75,22.848396876281118,36.12931216171107,53.96974243169797,4.916760141888374,11.816834026019778,19.130183684170714,5.00796660648218,9.362775606707888,0.7124976457694918,36.87500000018791,36.87499999999999
no_induced_degradation,15.0,22.891621987762083,36.07471939010512,53.96799978628674,4.907718197469882,11.842979774496564,19.096738636686663,4.998341591772547,9.384019104217689,0.7099211073878153,37.500000000192024,37.49999999999999
no_induced_degradation,15.25,22.933603702781763,36.02183434805824,53.96633032344334,4.899049630291219,11.868377965501686,19.064341341346278,4.9891077275928275,9.404399121687327,0.7074435212765586,38.12500000019612,38.125
no_induced_degradation,15.5,22.974369650472333,35.970606650153854,53.96473032448474,4.890735870849511,11.893044780576183,19.032960765788673,4.980245976341675,9.423957691976947,0.7050604616798015,38.750000000200174,38.75
no_induced_degradation,15.75,23.01394760080993,35.92098714338975,53.963196301967685,4.882759485174349,11.91699653619603,19.002566647010717,4.97173844243626,9.442734326724704,0.7027677465126217,39.37500000020421,39.375
no_induced_degradation,16.0,23.052365366105523,35.8729279021231,53.96172498203221,4.8751040885314225,11.940249619523774,18.973129486975527,4.963568286404693,9.460766205920779,0.7005614199910377,40.000000000208225,40.0
no_induced_degradation,16.25,23.089650733336,35.82638221504049,53.96031329063155,4.8677542782157275,11.962820443947207,18.944620543637058,4.955719657957197,9.478088325653395,0.698437739021612,40.62500000021221,40.625
no_induced_degradation,16.5,23.125831387547546,35.78130457489236,53.95895833873141,4.8606955612336575,11.984725398910895,18.917011823591437,4.948177623924718,9.494733657086748,0.6963931586028088,41.25000000021617,41.25
no_induced_degradation,16.75,23.160934849215526,35.73765066471833,53.957657409259625,4.853914290665656,12.005980808693229,18.89027607271289,4.940928104894385,9.510733286321758,0.6944243189661331,41.87500000022011,41.875
no_induced_degradation,17.0,23.194988414312636,35.69537734348544,53.95640794443085,4.847397603821357,12.026602892930468,18.864386766460125,4.9339578135912925,9.52611655038253,0.6925280330527511,42.50000000022402,42.5
no_induced_degradation,17.25,23.228019115046266,35.65444262717646,53.95520753579706,4.841133373826157,12.046607740416345,18.83931809761284,4.9272542066536245,9.540911143690895,0.6907012766772558,43.125000000227914,43.125
no_induced_degradation,17.5,23.26005367468253,35.614805671574835,53.95405391360726,4.835110157707975,12.066011279123309,18.815044964977485,4.920805432881917,9.555143232331059,0.6889411779269824,43.75000000023177,43.75
no_induced_degradation,17.75,23.291118463105157,35.576426754757,53.952944936231255,4.82931714485472,12.084829246685851,18.791542961937697,4.914600281866563,9.568837567413304,0.6872450067133453,44.375000000235616,44.375
no_induced_degradation,18.0,23.321239474345354,35.539267255220736,53.95187858259583,4.823744120172203,12.103077175022642,18.768788362553813,4.908628147209732,9.58201756628825,0.6856101671777485,45.00000000023943,45.0
no_induced_degradation,18.25,23.35044230088671,35.503289631247824,53.95085294428623,4.818381425587832,12.120770372905131,18.746758108396556,4.902878988091561,9.59470539738143,0.6840341897871102,45.62500000024322,45.625
no_induced_degradation,18.5,23.37875210045805,35.46845740143233,53.94986621655844,4.813219916243133,12.137923903681916,18.72542979600286,4.897343285578969,9.60692207666828,0.6825147223575525,46.25000000024699,46.25
no_induced_degradation,18.75,23.40619358967948,35.43473512082434,53.948916693202825,4.808250935461032,12.154552580316587,18.70478166194171,4.892012017551772,9.618687523060633,0.6810495247744986,46.87500000025073,46.875
no_induced_degradation,19.0,23.432791023280927,35.402088360104756,53.948002759461865,4.803466280190476,12.170670951147546,18.684792569581155,4.886876624178315,9.630020634639806,0.6796364618393355,47.50000000025445,47.5
no_induced_degradation,19.25,23.458568176324047,35.37048368371219,53.94712288527644,4.7988581680873965,12.186293287562187,18.665441995248855,4.881928975017981,9.640939361286033,0.6782734964565226,48.12500000025815,48.12499999999999
no_induced_degradation,19.5,23.48354834228961,35.33988862663798,53.94627562103549,4.794419216735742,12.201433581944489,18.64671001375585,4.877161348153969,9.651460750752385,0.6769586852058369,48.75000000026182,48.74999999999999
no_induced_degradation,19.75,23.50775432450972,35.31027167231311,53.945459592366426,4.790142418217407,12.216105541330768,18.6285772845203,4.872566404721919,9.661601004912132,0.6756901729964756,49.37500000026548,49.37499999999999
no_induced_degradation,20.0,23.53120841968172,35.28160223064585,53.944673493590656,4.786021107196901,12.230322575922528,18.611025037683802,4.868137157006065,9.671375550202274,0.6744661864426915,50.000000000269104,50.0
no_induced_degradation,20.25,23.553932432441712,35.25385061465629,53.943916086277135,4.782048953767179,12.244097807742746,18.594035059747387,4.863866961093623,9.68079905384432,0.6732850321428118,50.62500000027271,50.625
no_induced_degradation,20.5,23.575947655689834,35.22698801890839,53.94318619221982,4.778219929201825,12.257444057093155,18.57758967988894,4.859749482654753,9.689885499416663,0.6721450895746913,51.250000000276295,51.25
no_induced_degradation,20.75,23.597274886203618,35.20098649682519,53.94248269228867,4.7745283002309415,12.270373851913167,18.561671756029195,4.855778691020044,9.698648199961289,0.6710448096356587,51.87500000027986,51.875
no_induced_degradation,21.0,23.61793441555229,35.175818939151625,53.94180452123709,4.770968603663274,12.28289942112599,18.54626466130029,4.851948833750274,9.707099854137926,0.6699827092964588,52.5000000002834,52.49999999999999
no_induced_degradation,21.25,23.63794603653834,35.15145905174367,53.941150665058956,4.767535633401522,12.295032698052829,18.531352270289826,4.848254423510017,9.71525257523617,0.668957368700224,53.12500000028692,53.12499999999999
no_induced_degradation,21.5,23.65732904835815,35.12788133519681,53.94052015845105,4.764224427929078,12.306785323063885,18.51691894641423,4.844690225394369,9.723117919136754,0.6679674283877307,53.75000000029041,53.74999999999999
no_induced_degradation,21.75,23.676102254441187,35.10506106199884,53.93991208057687,4.761030249612234,12.318168641373894,18.502949527661556,4.841251236157086,9.730706930210586,0.6670115848680276,54.37500000029389,54.375
no_induced_degradation,22.0,23.694283975871134,35.082974257792095,53.93932555422928,4.7579485804360875,12.329193711116902,18.489429315089996,4.837932679731334,9.738030151163429,0.6660885895170818,55.00000000029734,55.0
no_induced_degradation,22.25,23.711892050317335,35.06159767908167,53.93875974188032,4.754975102680499,12.339871301876222,18.476344058924045,4.834729987819494,9.745097665947213,0.6651972444007241,55.62500000030077,55.625
no_induced_degradation,22.5,23.728943843592376,35.04090879441298,53.93821384450131,4.75210569301897,12.350211901540225,18.46367994697752,4.831638793808259,9.751919113179335,0.6643364008413678,56.25000000030418,56.25
no_induced_degradation,22.75,23.745456251698126,35.02088576302465,53.937687098316054,4.7493364065871475,12.360225716891248,18.45142359137994,4.828654916714336,9.758503721599102,0.6635049559473465,56.875000000307566,56.87500000000001
no_induced_degradation,23.0,23.76144571443121,35.001507417494494,53.93717877421973,4.746663473998121,12.369922681842347,18.439562017936137,4.825774358016954,9.764860317079332,0.6627018517535256,57.50000000031093,57.5
no_induced_degradation,23.25,23.776928216778128,34.982753242164954,53.936688174384216,4.7440832846850896,12.379312457598171,18.4280826527028,4.822993284873195,9.770997359683186,0.6619260716064611,58.12500000031428,58.12500000000001
no_induced_degradation,23.5,23.791919303973298,34.964603357682066,53.936214632252096,4.741592386698145,12.388404441904726,18.41697331254142,4.8203080297209215,9.776922944562354,0.6611766398665093,58.750000000317605,58.75000000000001
no_induced_degradation,23.75,23.80643408367694,34.94703849933085,53.93575750925805,4.739187470622045,12.39720776971268,18.406222191651413,4.817715074070704,9.782644837740522,0.6604526184146615,59.37500000032091,59.37500000000001
no_induced_degradation,24.0,23.82048723986506,34.93004000294238,53.9353161948599,4.736865369538334,12.40573132172198,18.395817852956554,4.81521104827178,9.788170476643868,0.6597531063939482,60.00000000032419,60.00000000000001
no_induced_degradation,24.25,23.834093037472346,34.91358978374491,53.93489010376763,4.734623045420541,12.413983726659056,18.385749214993954,4.812792717777133,9.793507000424256,0.6590772372259991,60.62500000032746,60.62500000000001
no_induced_degradation,24.5,23.847265334203996,34.8976703230604,53.93447867575119,4.732457588017888,12.421973368498728,18.37600554376807,4.810456981843959,9.798661252825024,0.6584241781610598,61.2500000003307,61.25000000000001
no_induced_degradation,24.75,23.86001758741036,34.88226464809088,53.934081373413,4.730366203885192,12.429708390225157,18.366576440247133,4.808200862422208,9.803639806727388,0.6577931278131427,61.87500000033393,61.875000000000014
no_induced_degradation,25.0,23.87236286469841,34.86735631924624,53.9336976818904,4.728346214780727,12.437196700288032,18.3574518326024,4.806021502391423,9.808448968024212,0.6571833156515667,62.500000000337124,62.50000000000001
no_induced_degradation,25.25,23.884313851857364,34.852929411527,53.93332710708475,4.726395048899009,12.444445977109641,18.348621964704723,4.803916156639972,9.813094795345952,0.6565939999629951,63.125000000340314,63.12500000000001
no_induced_degradation,25.5,23.895882862890094,34.83896850169267,53.93296917523213,4.724510238645402,12.451463675154073,18.340077388259303,4.801882189694154,9.81758310528545,0.656024467222923,63.75000000034348,63.75000000000001
no_induced_degradation,25.75,23.90708184785288,34.82545864799285,53.932623430842526,4.722689410440259,12.458257029322981,18.33180895027486,4.79991706534987,9.82191949528834,0.6554740297694601,64.37500000034663,64.375
no_induced_degradation,26.0,23.917922403455243,34.81238538564675,53.932289437770365,4.720930289830113,12.464833061678428,18.323807790381423,4.798018351681413,9.826109332604668,0.6549420267317342,65.00000000034974,65.0
no_induced_degradation,26.25,23.928415780695516,34.79973469794631,53.93196677566071,4.7192306839927385,12.471198585410086,18.316065322922046,4.796183703334012,9.830157793383208,0.6544278201379701,65.62500000035286,65.625
no_induced_degradation,26.5,23.938572893967137,34.7874930202575,53.93165504220581,4.717588492649435,12.477360210885683,18.308573239558044,4.7944108723747965,9.834069838717165,0.6539307971065319,66.25000000035594,66.25
no_induced_degradation,26.75,23.94840433075554,34.775647208934934,53.931353849572645,4.716001690474683,12.483324350875344,18.301323490026796,4.792697690476869,9.837850253983436,0.6534503659129391,66.87500000035901,66.875
no_induced_degradation,27.0,23.957920358779074,34.764184540848575,53.93106282556644,4.714468332674964,12.48909722517586,18.294308281932768,4.791042074423295,9.841503636690925,0.6529859570587425,67.50000000036205,67.5
no_induced_degradation,27.25,23.96713093523955,34.753092696643364,53.9307816124067,4.712986548881643,12.494684866040581,18.287520070434464,4.789442019841319,9.84503441031762,0.6525370218073459,68.12500000036509,68.125
no_induced_degradation,27.5,23.976045715879852,34.742359744567494,53.93050986556508,4.711554537351616,12.500093123501992,18.280951548284655,4.787895595250394,9.848446837450616,0.6521030307953011,68.7500000003681,68.74999999999999
no_induced_degradation,27.75,23.98467406064784,34.73197413740905,53.93024725423377,4.7101705671710965,12.505327668944634,18.274595643992797,4.786400944194233,9.851745015068294,0.6516834744143029,69.37500000037109,69.37499999999999
no_induced_degradation,28.0,23.99302504592838,34.72192468846268,53.92999345938571,4.708832968610797,12.510394002222284,18.2684455070029,4.784956275379432,9.854932896333908,0.6512778605237889,70.00000000037406,69.99999999999999
