G0,G1,G2,G3,G4,mfpt_ns
-0.0,0.5396059947063945,0.48941855131418127,0.5732789731435073,2.147367455420036,1984.2110678780073
-0.0,0.265571172637219,0.4640389551486397,0.8073511560405968,1.6016508914006518,2574.8684684684754
-0.0,0.29638675349492605,0.3507813446975064,0.3951275935122119,2.4516018064198954,2490.7999999999993
-0.0,0.1123006666662936,0.23810455736127784,-0.039169787389045745,1.5593545271005758,1432.0901787272326
-0.0,-0.023623791723169873,0.04375338417416207,0.4719890507071973,2.958768035606114,10523.685335497925
-0.0,0.11870468067499794,0.45498128844316765,0.32350855633814884,1.753135132475094,1536.5720390720398
-0.0,0.7053614206178039,0.9535677406159424,1.2234301363234363,2.57267672916724,4196.231060606084
-0.0,0.4354165823898667,0.898902722997948,1.0660120690205954,2.493423745569823,2956.0000000000095
-0.0,0.2822014381827952,0.6822814127293272,0.7080456870902407,2.142077376082486,1955.160095160094
-0.0,0.12890843543337044,0.4625331867014154,0.4308795795113696,1.5098462690906147,1516.5421887160987
-0.0,-0.10081191922384472,0.03951363566618761,0.09013863422083465,1.3836744895606414,1794.6162162162227
-0.0,0.27817016018115537,0.3687030821752944,0.5619410728673714,2.721041286925185,3860.7539859102985
-0.0,0.2858032409098288,0.5249430766325848,0.8532426204604293,1.9622572391160817,2189.3404488232177
-0.0,0.4953834224706059,0.8373582105695948,1.3167419673071978,2.690782342976803,4314.164021164019
-0.0,0.32837337526157895,0.6332614536407497,0.7950771847514605,3.2258316325787915,10789.711756091376
-0.0,0.35250197472521216,0.7260097245481895,1.0979506961324876,3.2761035148600266,10827.886382623188
-0.0,0.1727428646419588,0.5908282953670345,0.9759811914198693,1.9513606570501882,2917.339376870278
-0.0,0.5684390419431813,1.1075736330656254,1.360412145602856,3.394997881769945,11211.447368420482
-0.0,0.5346275062557321,1.183264335674866,2.025413959365228,3.4185684103639185,11531.827970828086
-0.0,0.3885046904263351,0.7731624777352832,0.6335931258192696,2.826558839826764,3955.4418377321554
-0.0,0.2732268127765768,0.4139800327642758,0.2527058022780325,2.1231810380494873,1861.1302211302168
-0.0,0.25700497595418553,0.7458493320779062,0.5385898886429504,1.261520762743671,1842.166765784508
-0.0,0.18334473719170932,0.4502457024663153,0.6066754144881822,1.755350669170462,2605.2312942365843
-0.0,0.33712319639504645,0.22759855419165875,0.3616856753140594,1.2817363340731105,1176.0793063232104
-0.0,0.2548105467639594,0.5089086881917306,0.8380493654595977,2.231203816458289,3997.006802721095
-0.0,0.4128696074441523,0.7690772975676003,1.5592452226173374,2.2575805688546935,4670.056277056332
-0.0,0.671031514433367,1.0373645380369576,1.020515489358608,2.557058429110906,2870.7575250836167
-0.0,0.43613600202809777,0.46576642354744013,0.5231484878288634,2.5283487828190347,2519.417187630222
-0.0,0.16812837178767648,0.40374954488735143,0.3114342093659088,1.2390495552987624,1218.798149219204
-0.0,0.32825703064663203,0.46626547288563625,0.44091465628728904,2.73144906934984,3877.088656600848
-0.0,0.2984594166021586,0.495032528205263,0.6930936286245509,1.8066483840535246,2530.585604472396
