time_h,plasma_mg_l,free_plasma_nm,liver_mg_l,kidney_mg_l,brain_mg_l,lung_mg_l,rest_mg_l,amount_blood_mg,amount_liver_mg,amount_gut_depot_mg,amount_kidney_mg,amount_brain_mg,amount_lung_mg,amount_rest_mg,hepatic_eliminated_mg,renal_eliminated_mg,presystemic_loss_mg,auc_to_time_mg_h_l
0.00011779880362473155,19.83074308506832,4406.831796681849,0.005217049230061901,0.022152958549280437,0.0033556559632980294,1.6139327093072104,0.0002722152660745923,99.1537154253416,0.009390688614111421,0.0,0.006867417150276936,0.004697918348617241,0.8069663546536052,0.016602409077889384,2.9234108857252684e-07,0.0017594944731112942,0.0,0.002345992630815059
0.00012148709315442846,19.825467245656977,4405.659387923773,0.005543003703321218,0.02353498618284787,0.003565374682478067,1.6618884317097802,0.00028922963091457113,99.12733622828488,0.009977406665978192,0.0,0.007295845716682839,0.004991524555469294,0.8309442158548901,0.017640115189479694,3.204156490344031e-07,0.0018143433172849064,0.0,0.0024191244230465417
0.00012529086331072175,19.820027729538424,4404.450606564094,0.005889131326594276,0.025002347625721344,0.0037880787549321887,1.7111870970462775,0.0003072976553582831,99.1001386476921,0.010600436387869696,0.0,0.007750727763973617,0.0053033102569050635,0.8555935485231387,0.01874208400030169,3.5117764103231443e-07,0.001870894198402272,0.0,0.0024945255978696956
0.00012921372980084133,19.814419508844765,4403.204335298837,0.00625666226612282,0.026560227263898114,0.0040245606126136394,1.7618611718837087,0.0003264836550768829,99.07209754422382,0.011261992079021076,0.0,0.008233670451808416,0.005634384857659095,0.8809305859418544,0.019912238123139088,3.848832437462826e-07,0.0019291994398498154,0.0,0.0025722659197997535
0.0001332594215400864,19.808637404521036,4401.919423226897,0.0066468999154298955,0.028214116190891845,0.004275659915289137,1.8139435776846857,0.00034685578044504645,99.04318702260518,0.011964419847773812,0.0,0.008746376019176471,0.005985923881404792,0.9069717888423429,0.021154734049343385,4.218129932913411e-07,0.001989312942174309,0.0,0.0026524172562324114
0.00013743178419637923,19.802676081986235,4400.594684885829,0.007061225279020348,0.02996983047521213,0.004542266380870012,1.8674676710276659,0.00036848624643847115,99.01338040993117,0.012710205502236626,0.0,0.00929064744731576,0.0063591729332180165,0.9337338355138329,0.022473976170282357,4.62273731868816e-07,0.0020512902286263096,0.0,0.002735053638168412
0.00014173478384579716,19.79653004670153,4399.228899267007,0.007501101204338169,0.03183352858035792,0.004825322523811797,1.9224672269702507,0.00039145155522790257,98.98265023350764,0.013501982167808705,0.0,0.009868393859910956,0.006755451533336515,0.9612336134851254,0.023874630353349777,5.066014462511761e-07,0.0021151884918812025,0.0,0.0028202513225082694
0.00014617251074256315,19.79019363962003,4397.82080880445,0.007968077014677565,0.0338117305132768,0.005125826650840281,1.978976417814836,0.00041583273963331476,98.95096819810013,0.014342538626419618,0.0,0.010481636459115809,0.007176157311176393,0.989488208907418,0.02536163879023587,5.551640399669351e-07,0.002181066641971963,0.0,0.0029080888559626164
0.00015074918320707138,19.7836610325144,4396.369118336534,0.008463793599067545,0.0359113389542819,0.005444836149636435,2.037029786504691,0.00044171563031806773,98.91830516257198,0.015234828478321579,0.0,0.011132515075827389,0.007622770609491009,1.0185148932523456,0.02694023629309895,6.083639792201675e-07,0.0022489853554565134,0.0,0.002998647140608684
0.0001554691516356495,19.776926223202,4394.872494044889,0.008989988490695289,0.03813966016871303,0.005783470774945242,2.0966622212332684,0.00046919112290484053,98.88463111601,0.016181979283251522,0.0,0.01182329465230104,0.008096859084923339,1.0483311106166342,0.028615966585966227,6.666416980872798e-07,0.002319007125831246,0.0,0.0030920095011083273
