alpha,Kd_E_nM,Kd_T_nM,peak_EPT_nM,optimal_total_P_nM
100.0,6.309573444801933,5.011872336272725,95.3608938177609,105.62341325190349
100.0,7.943282347242818,5.011872336272725,95.06915104754728,106.30957344480194
100.0,10.0,5.011872336272725,94.7428861079183,107.07945784384138
100.0,12.589254117941675,5.011872336272725,94.37816157644659,107.94328234724281
100.0,15.848931924611142,5.011872336272725,93.97062927532428,108.91250938133746
100.0,19.952623149688808,5.011872336272725,93.51549757604671,110.0
100.0,25.11886431509582,5.011872336272725,93.00749897188233,111.22018454301964
100.0,31.622776601683793,5.011872336272725,92.44085894861367,112.58925411794168
100.0,39.810717055349734,5.011872336272725,91.80926752535983,114.12537544622754
100.0,50.11872336272725,5.011872336272725,91.10585525869101,115.84893192461114
100.0,63.095734448019364,5.011872336272725,90.3231760174488,117.78279410038924
100.0,79.43282347242821,5.011872336272725,89.45319945499534,119.9526231496888
100.0,100.0,5.011872336272725,88.48731684031615,122.3872113856834
100.0,125.89254117941675,5.011872336272725,87.41636476522817,125.1188643150958
100.0,158.48931924611142,5.011872336272725,86.23067221921372,128.18382931264455
100.0,199.52623149688807,5.011872336272725,84.92013759930572,131.62277660168382
100.0,251.18864315095823,5.011872336272725,83.47434336088257,135.48133892335755
100.0,316.22776601683796,5.011872336272725,81.88271714346239,139.81071705534973
100.0,398.1071705534973,5.011872336272725,80.13474920206467,144.66835921509633
100.0,501.18723362727246,5.011872336272725,78.22027664964688,150.11872336272722
100.0,630.9573444801937,5.011872336272725,76.12984508811753,156.23413251903494
100.0,794.3282347242822,5.011872336272725,73.85515727601482,163.09573444801936
100.0,1000.0,5.011872336272725,71.38961601194082,170.7945784384138
100.0,0.1,6.309573444801933,97.21159421733303,100.79432823472428
100.0,0.12589254117941673,6.309573444801933,97.17409555310427,100.89125093813375
100.0,0.15848931924611134,6.309573444801933,97.13203870295196,101.0
100.0,0.19952623149688797,6.309573444801933,97.08487196737732,101.12201845430197
100.0,0.251188643150958,6.309573444801933,97.0319774872018,101.25892541179417
100.0,0.31622776601683794,6.309573444801933,96.97266346942189,101.41253754462275
100.0,0.3981071705534973,6.309573444801933,96.90615554126803,101.58489319246111
100.0,0.5011872336272724,6.309573444801933,96.83158714576575,101.77827941003892
100.0,0.6309573444801934,6.309573444801933,96.74798888652472,101.99526231496888
100.0,0.7943282347242815,6.309573444801933,96.6542767244902,102.23872113856834
100.0,1.0,6.309573444801933,96.5492389253629,102.51188643150958
100.0,1.2589254117941675,6.309573444801933,96.43152165383214,102.81838293126445
100.0,1.584893192461114,6.309573444801933,96.29961311033001,103.16227766016839
100.0,1.9952623149688797,6.309573444801933,96.1518261085484,103.54813389233576
100.0,2.511886431509581,6.309573444801933,95.9862789985555,103.98107170553497
100.0,3.1622776601683795,6.309573444801933,95.80087485238525,104.46683592150963
100.0,3.981071705534973,6.309573444801933,95.59327884820257,105.01187233627272
100.0,5.011872336272725,6.309573444801933,95.3608938177609,105.62341325190349
100.0,6.309573444801933,6.309573444801933,95.10083396260559,106.30957344480194
100.0,7.943282347242818,6.309573444801933,94.80989680071912,107.07945784384138
100.0,10.0,6.309573444801933,94.48453348121191,107.94328234724281
100.0,12.589254117941675,6.309573444801933,94.12081770529937,108.91250938133746
100.0,15.848931924611142,6.309573444801933,93.71441362327413,110.0
100.0,19.952623149688808,6.309573444801933,93.26054324676143,111.22018454301964
100.0,25.11886431509582,6.309573444801933,92.75395413178131,112.58925411794168
100.0,31.622776601683793,6.309573444801933,92.18888836090623,114.12537544622754
100.0,39.810717055349734,6.309573444801933,91.5590541932251,115.84893192461114
100.0,50.11872336272725,6.309573444801933,90.85760217106294,117.78279410038922
100.0,63.095734448019364,6.309573444801933,90.07710798512618,119.9526231496888
100.0,79.43282347242821,6.309573444801933,89.20956501718048,122.3872113856834
100.0,100.0,6.309573444801933,88.24639021172528,125.1188643150958
100.0,125.89254117941675,6.309573444801933,87.17844778105346,128.18382931264455
100.0,158.48931924611142,6.309573444801933,85.99609621880768,131.62277660168382
100.0,199.52623149688807,6.309573444801933,84.68926516878304,135.48133892335755
100.0,251.18864315095823,6.309573444801933,83.24756982913804,139.81071705534976
100.0,316.22776601683796,6.309573444801933,81.66047169465901,144.6683592150963
100.0,398.1071705534973,6.309573444801933,79.91749542989187,150.11872336272722
100.0,501.18723362727246,6.309573444801933,78.00851233440446,156.23413251903492
100.0,630.9573444801937,6.309573444801933,75.92410092749535,163.09573444801936
100.0,794.3282347242822,6.309573444801933,73.65599424613376,170.79457843841382
100.0,1000.0,6.309573444801933,71.19762098066171,179.43282347242814
100.0,0.1,7.943282347242818,96.91413324737246,100.89125093813375
100.0,0.12589254117941673,7.943282347242818,96.87675018571686,101.0
100.0,0.15848931924611134,7.943282347242818,96.83482300306491,101.12201845430197
100.0,0.19952623149688797,7.943282347242818,96.78780170555585,101.25892541179417
100.0,0.251188643150958,7.943282347242818,96.7350703450391,101.41253754462275
100.0,0.31622776601683794,7.943282347242818,96.67593926928393,101.58489319246111
100.0,0.3981071705534973,7.943282347242818,96.60963650318192,101.77827941003892
100.0,0.5011872336272724,7.943282347242818,96.53529817453372,101.99526231496888
100.0,0.6309573444801934,7.943282347242818,96.451957892462,102.23872113856834
100.0,0.7943282347242815,7.943282347242818,96.35853498152477,102.51188643150958
100.0,1.0,7.943282347242818,96.25382147059692,102.81838293126445
100.0,1.2589254117941675,7.943282347242818,96.13646773304677,103.16227766016839
100.0,1.584893192461114,7.943282347242818,96.00496667431216,103.54813389233576
100.0,1.9952623149688797,7.943282347242818,95.85763636552592,103.98107170553497
100.0,2.511886431509581,7.943282347242818,95.69260102843592,104.46683592150963
100.0,3.1622776601683795,7.943282347242818,95.50777028889073,105.01187233627272
100.0,3.981071705534973,7.943282347242818,95.30081663536316,105.62341325190349
100.0,5.011872336272725,7.943282347242818,95.06915104754728,106.30957344480194
100.0,6.309573444801933,7.943282347242818,94.80989680071912,107.07945784384138
100.0,7.943282347242818,7.943282347242818,94.51986150767077,107.94328234724281
100.0,10.0,7.943282347242818,94.1955075357611,108.91250938133746
100.0,12.589254117941675,7.943282347242818,93.83292103701628,110.0
100.0,15.848931924611142,7.943282347242818,93.42777996034846,111.22018454301964
100.0,19.952623149688808,7.943282347242818,92.97532158408977,112.58925411794168
100.0,25.11886431509582,7.943282347242818,92.47031032267967,114.12537544622755
100.0,31.622776601683793,7.943282347242818,91.90700683332845,115.84893192461114
100.0,39.810717055349734,7.943282347242818,91.27913978788939,117.78279410038922
100.0,50.11872336272725,7.943282347242818,90.57988209410811,119.9526231496888
100.0,63.095734448019364,7.943282347242818,89.80183386147843,122.3872113856834
100.0,79.43282347242821,7.943282347242818,88.93701502227356,125.1188643150958
100.0,100.0,7.943282347242818,87.976871248054,128.18382931264455
100.0,125.89254117941675,7.943282347242818,86.91229765162993,131.6227766016838
100.0,158.48931924611142,7.943282347242818,85.73368573121013,135.48133892335755
100.0,199.52623149688807,7.943282347242818,84.43100008033944,139.81071705534976
100.0,251.18864315095823,7.943282347242818,82.9938925150257,144.66835921509633
100.0,316.22776601683796,7.943282347242818,81.41186238552237,150.11872336272722
100.0,398.1071705534973,7.943282347242818,79.67447282336303,156.23413251903492
100.0,501.18723362727246,7.943282347242818,77.77163333546274,163.09573444801936
100.0,630.9573444801937,7.943282347242818,75.69395921655513,170.79457843841382
100.0,794.3282347242822,7.943282347242818,73.43321731316144,179.4328234724282
100.0,1000.0,7.943282347242818,70.98286520284036,189.12509381337458
100.0,0.1,10.0,96.58146848965117,101.0
100.0,0.12589254117941673,10.0,96.544214812783,101.12201845430197
100.0,0.15848931924611134,10.0,96.5024327565674,101.25892541179417
100.0,0.19952623149688797,10.0,96.455574236088,101.41253754462275
100.0,0.251188643150958,10.0,96.40302544200291,101.58489319246111
100.0,0.31622776601683794,10.0,96.34409911800975,101.77827941003892
100.0,0.3981071705534973,10.0,96.27802597242359,101.99526231496888
100.0,0.5011872336272724,10.0,96.20394513778741,102.23872113856834
100.0,0.6309573444801934,10.0,96.12089358691097,102.51188643150958
100.0,0.7943282347242815,10.0,96.02779440879183,102.81838293126445
100.0,1.0,10.0,95.92344384389139,103.16227766016839
100.0,1.2589254117941675,10.0,95.80649697571836,103.54813389233576
100.0,1.584893192461114,10.0,95.67545197526958,103.98107170553497
100.0,1.9952623149688797,10.0,95.528632797432,104.46683592150963
100.0,2.511886431509581,10.0,95.36417023504815,105.01187233627272
100.0,3.1622776601683795,10.0,95.17998124835968,105.62341325190349
100.0,3.981071705534973,10.0,94.97374650671311,106.30957344480193
100.0,5.011872336272725,10.0,94.7428861079183,107.07945784384138
100.0,6.309573444801933,10.0,94.48453348121191,107.94328234724281
100.0,7.943282347242818,10.0,94.1955075357611,108.91250938133746
100.0,10.0,10.0,93.87228319217745,110.0
100.0,12.589254117941675,10.0,93.51096053462717,111.22018454301963
100.0,15.848931924611142,10.0,93.10723295188254,112.58925411794168
100.0,19.952623149688808,10.0,92.65635480428462,114.12537544622755
100.0,25.11886431509582,10.0,92.15310936856142,115.84893192461114
100.0,31.622776601683793,10.0,91.59177808355443,117.78279410038922
100.0,39.810717055349734,10.0,90.96611245818262,119.9526231496888
100.0,50.11872336272725,10.0,90.26931042045007,122.3872113856834
100.0,63.095734448019364,10.0,89.49399939550409,125.1188643150958
100.0,79.43282347242821,10.0,88.63222901374286,128.18382931264455
100.0,100.0,10.0,87.67547707676545,131.6227766016838
100.0,125.89254117941675,10.0,86.61467325500047,135.48133892335755
100.0,158.48931924611142,10.0,85.44024595316559,139.81071705534973
100.0,199.52623149688807,10.0,84.14219884124951,144.66835921509633
100.0,251.18864315095823,10.0,82.71022467023825,150.11872336272725
100.0,316.22776601683796,10.0,81.13386510070882,156.23413251903492
100.0,398.1071705534973,10.0,79.40272624769754,163.09573444801933
100.0,501.18723362727246,10.0,77.50676029842086,170.7945784384138
100.0,630.9573444801937,10.0,75.43662361156238,179.4328234724282
100.0,794.3282347242822,10.0,73.18412076376916,189.1250938133746
100.0,1000.0,10.0,70.74274153945113,200.0
100.0,0.1,12.589254117941675,96.20958351862701,101.12201845430197
100.0,0.12589254117941673,12.589254117941675,96.17247460675871,101.25892541179417
100.0,0.15848931924611134,12.589254117941675,96.13085492829586,101.41253754462275
100.0,0.19952623149688797,12.589254117941675,96.0841785341346,101.58489319246111
100.0,0.251188643150958,12.589254117941675,96.03183400791933,101.77827941003892
100.0,0.31622776601683794,12.589254117941675,95.97313677399822,101.99526231496888
100.0,0.3981071705534973,12.589254117941675,95.90732054298255,102.23872113856834
100.0,0.5011872336272724,12.589254117941675,95.83352780919465,102.51188643150958
100.0,0.6309573444801934,12.589254117941675,95.75079930879713,102.81838293126445
100.0,0.7943282347242815,12.589254117941675,95.65806234248085,103.16227766016839
100.0,1.0,12.589254117941675,95.55411786263686,103.54813389233576
100.0,1.2589254117941675,12.589254117941675,95.43762622244148,103.98107170553497
100.0,1.584893192461114,12.589254117941675,95.30709148389977,104.46683592150963
100.0,1.9952623149688797,12.589254117941675,95.16084418446066,105.01187233627272
100.0,2.511886431509581,12.589254117941675,94.99702246841403,105.62341325190349
100.0,3.1622776601683795,12.589254117941675,94.81355150127993,106.30957344480193
100.0,3.981071705534973,12.589254117941675,94.60812110453301,107.07945784384138
100.0,5.011872336272725,12.589254117941675,94.37816157644659,107.94328234724281
100.0,6.309573444801933,12.589254117941675,94.12081770529937,108.91250938133746
100.0,7.943282347242818,12.589254117941675,93.83292103701628,110.0
100.0,10.0,12.589254117941675,93.51096053462717,111.22018454301963
100.0,12.589254117941675,12.589254117941675,93.15105186673489,112.58925411794168
100.0,15.848931924611142,12.589254117941675,92.74890569252173,114.12537544622754
100.0,19.952623149688808,12.589254117941675,92.29979547888372,115.84893192461114
100.0,25.11886431509582,12.589254117941675,91.79852559950648,117.78279410038924
100.0,31.622776601683793,12.589254117941675,91.2394007358267,119.9526231496888
100.0,39.810717055349734,12.589254117941675,90.6161979368273,122.3872113856834
100.0,50.11872336272725,12.589254117941675,89.92214311045632,125.1188643150958
100.0,63.095734448019364,12.589254117941675,89.14989422658016,128.18382931264455
100.0,79.43282347242821,12.589254117941675,88.29153412174435,131.62277660168382
100.0,100.0,12.589254117941675,87.33857651952151,135.48133892335755
100.0,125.89254117941675,12.589254117941675,86.28198972220605,139.81071705534973
100.0,158.48931924611142,12.589254117941675,85.11224338697038,144.66835921509633
100.0,199.52623149688807,12.589254117941675,83.819384855181,150.11872336272722
100.0,251.18864315095823,12.589254117941675,82.39315261810495,156.23413251903494
100.0,316.22776601683796,12.589254117941675,80.82313560314886,163.09573444801936
100.0,398.1071705534973,12.589254117941675,79.09898793131626,170.79457843841382
100.0,501.18723362727246,12.589254117941675,77.21070944079422,179.43282347242814
100.0,630.9573444801937,12.589254117941675,75.14900231560672,189.12509381337458
100.0,794.3282347242822,12.589254117941675,72.90571320972178,200.00000000000006
100.0,1000.0,12.589254117941675,70.47436778747702,212.20184543019639
100.0,0.1,15.848931924611142,95.7940425904561,101.25892541179417
100.0,0.12589254117941673,15.848931924611142,95.75709559514856,101.41253754462275
100.0,0.15848931924611134,15.848931924611142,95.71565753256449,101.58489319246111
100.0,0.19952623149688797,15.848931924611142,95.66918484239625,101.77827941003892
100.0,0.251188643150958,15.848931924611142,95.61706878470851,101.99526231496888
100.0,0.31622776601683794,15.848931924611142,95.55862778199189,102.23872113856834
100.0,0.3981071705534973,15.848931924611142,95.49309890272256,102.51188643150958
100.0,0.5011872336272724,15.848931924611142,95.41962840112308,102.81838293126445
100.0,0.6309573444801934,15.848931924611142,95.33726122235753,103.16227766016839
100.0,0.7943282347242815,15.848931924611142,95.2449293775145,103.54813389233576
100.0,1.0,15.848931924611142,95.14143908880675,103.98107170553497
100.0,1.2589254117941675,15.848931924611142,95.0254566029495,104.46683592150963
100.0,1.584893192461114,15.848931924611142,94.8954925703163,105.01187233627272
100.0,1.9952623149688797,15.848931924611142,94.74988489005237,105.62341325190349
100.0,2.511886431509581,15.848931924611142,94.5867799279245,106.30957344480194
100.0,3.1622776601683795,15.848931924611142,94.40411202566833,107.07945784384138
100.0,3.981071705534973,15.848931924611142,94.1995812396871,107.94328234724281
100.0,5.011872336272725,15.848931924611142,93.97062927532428,108.91250938133746
100.0,6.309573444801933,15.848931924611142,93.71441362327413,110.0
100.0,7.943282347242818,15.848931924611142,93.42777996034846,111.22018454301964
100.0,10.0,15.848931924611142,93.10723295188254,112.58925411794168
100.0,12.589254117941675,15.848931924611142,92.74890569252173,114.12537544622755
100.0,15.848931924611142,15.848931924611142,92.34852815199831,115.84893192461115
100.0,19.952623149688808,15.848931924611142,91.9013951599313,117.78279410038924
100.0,25.11886431509582,15.848931924611142,91.40233467707056,119.9526231496888
100.0,31.622776601683793,15.848931924611142,90.8456773694358,122.3872113856834
100.0,39.810717055349734,15.848931924611142,90.22522883738208,125.1188643150958
100.0,50.11872336272725,15.848931924611142,89.53424626563525,128.18382931264455
100.0,63.095734448019364,15.848931924611142,88.76542176513064,131.62277660168382
100.0,79.43282347242821,15.848931924611142,87.91087528490911,135.48133892335755
100.0,100.0,15.848931924611142,86.96216069215563,139.81071705534973
100.0,125.89254117941675,15.848931924611142,85.9102894559005,144.66835921509633
100.0,158.48931924611142,15.848931924611142,84.74577732171697,150.11872336272725
100.0,199.52623149688807,15.848931924611142,83.45872041368308,156.23413251903492
100.0,251.18864315095823,15.848931924611142,82.03890830659837,163.09573444801936
100.0,316.22776601683796,15.848931924611142,80.47598270345637,170.7945784384138
100.0,398.1071705534973,15.848931924611142,78.75965130998787,179.4328234724282
100.0,501.18723362727246,15.848931924611142,76.87996713238326,189.12509381337458
100.0,630.9573444801937,15.848931924611142,74.82768345935996,200.00000000000006
100.0,794.3282347242822,15.848931924611142,72.59469383519958,212.20184543019639
100.0,1000.0,15.848931924611142,70.17456386106186,225.89254117941675
100.0,0.1,19.952623149688808,95.3299571805944,101.41253754462275
100.0,0.12589254117941673,19.952623149688808,95.2931912136761,101.58489319246111
100.0,0.15848931924611134,19.952623149688808,95.25195620379627,101.77827941003892
100.0,0.19952623149688797,19.952623149688808,95.20571126132427,101.99526231496888
100.0,0.251188643150958,19.952623149688808,95.1538506385516,102.23872113856834
100.0,0.31622776601683794,19.952623149688808,95.0956961098616,102.51188643150958
100.0,0.3981071705534973,19.952623149688808,95.03048849776701,102.81838293126445
100.0,0.5011872336272724,19.952623149688808,94.95737825996686,103.16227766016839
100.0,0.6309573444801934,19.952623149688808,94.87541504715051,103.54813389233576
100.0,0.7943282347242815,19.952623149688808,94.78353613643122,103.98107170553497
100.0,1.0,19.952623149688808,94.68055364140227,104.46683592150964
100.0,1.2589254117941675,19.952623149688808,94.56514039737091,105.01187233627272
100.0,1.584893192461114,19.952623149688808,94.43581441998738,105.62341325190349
100.0,1.9952623149688797,19.952623149688808,94.29092183808096,106.30957344480194
100.0,2.511886431509581,19.952623149688808,94.12861820811494,107.07945784384138
100.0,3.1622776601683795,19.952623149688808,93.9468481296355,107.94328234724281
100.0,3.981071705534973,19.952623149688808,93.74332310013635,108.91250938133746
100.0,5.011872336272725,19.952623149688808,93.51549757604671,110.0
100.0,6.309573444801933,19.952623149688808,93.26054324676143,111.22018454301964
100.0,7.943282347242818,19.952623149688808,92.97532158408977,112.58925411794168
100.0,10.0,19.952623149688808,92.65635480428462,114.12537544622755
100.0,12.589254117941675,19.952623149688808,92.29979547888372,115.84893192461114
100.0,15.848931924611142,19.952623149688808,91.9013951599313,117.78279410038924
100.0,19.952623149688808,19.952623149688808,91.45647255186206,119.9526231496888
100.0,25.11886431509582,19.952623149688808,90.9598819747767,122.38721138568341
100.0,31.622776601683793,19.952623149688808,90.40598313163723,125.1188643150958
100.0,39.810717055349734,19.952623149688808,89.78861352589546,128.18382931264455
100.0,50.11872336272725,19.952623149688808,89.10106528803202,131.62277660168382
100.0,63.095734448019364,19.952623149688808,88.33606867166448,135.48133892335755
100.0,79.43282347242821,19.952623149688808,87.48578508401316,139.81071705534976
100.0,100.0,19.952623149688808,86.54181323123565,144.66835921509633
100.0,125.89254117941675,19.952623149688808,85.4952127914965,150.11872336272722
100.0,158.48931924611142,19.952623149688808,84.33655097426478,156.23413251903494
100.0,199.52623149688807,19.952623149688808,83.0559783658453,163.09573444801936
100.0,251.18864315095823,19.952623149688808,81.6433415591676,170.79457843841385
100.0,316.22776601683796,19.952623149688808,80.08834114795297,179.4328234724282
100.0,398.1071705534973,19.952623149688808,78.38074461137981,189.12509381337458
100.0,501.18723362727246,19.952623149688808,76.51066423864509,200.00000000000006
100.0,630.9573444801937,19.952623149688808,74.46891026797935,212.20184543019639
100.0,794.3282347242822,19.952623149688808,72.24742845360237,225.89254117941684
100.0,1000.0,19.952623149688808,69.83982880524107,241.25375446227548
100.0,0.1,25.11886431509582,94.81195276690143,101.58489319246111
100.0,0.12589254117941673,25.11886431509582,94.77538910542188,101.77827941003892
100.0,0.15848931924611134,25.11886431509582,94.73438101364219,101.99526231496888
100.0,0.19952623149688797,25.11886431509582,94.68839058640371,102.23872113856834
100.0,0.251188643150958,25.11886431509582,94.63681541978261,102.51188643150958
100.0,0.31622776601683794,25.11886431509582,94.57898103384788,102.81838293126445
100.0,0.3981071705534973,25.11886431509582,94.51413244615871,103.16227766016839
100.0,0.5011872336272724,25.11886431509582,94.44142481166335,103.54813389233576
100.0,0.6309573444801934,25.11886431509582,94.35991303927912,103.98107170553497
100.0,0.7943282347242815,25.11886431509582,94.26854029062548,104.46683592150963
100.0,1.0,25.11886431509582,94.1661252625335,105.01187233627272
100.0,1.2589254117941675,25.11886431509582,94.0513481525481,105.6234132519035
100.0,1.584893192461114,25.11886431509582,93.92273520632979,106.30957344480194
100.0,1.9952623149688797,25.11886431509582,93.77864174847198,107.07945784384138
100.0,2.511886431509581,25.11886431509582,93.6172336048508,107.94328234724281
100.0,3.1622776601683795,25.11886431509582,93.43646683656452,108.91250938133746
100.0,3.981071705534973,25.11886431509582,93.23406572451593,110.0
100.0,5.011872336272725,25.11886431509582,93.00749897188233,111.22018454301964
100.0,6.309573444801933,25.11886431509582,92.75395413178131,112.58925411794168
100.0,7.943282347242818,25.11886431509582,92.47031032267967,114.12537544622755
100.0,10.0,25.11886431509582,92.15310936856142,115.84893192461114
100.0,12.589254117941675,25.11886431509582,91.79852559950648,117.78279410038924
100.0,15.848931924611142,25.11886431509582,91.40233467707056,119.9526231496888
100.0,19.952623149688808,25.11886431509582,90.9598819747767,122.38721138568341
100.0,25.11886431509582,25.11886431509582,90.46605125541913,125.11886431509582
100.0,31.622776601683793,25.11886431509582,89.91523465330215,128.18382931264455
100.0,39.810717055349734,25.11886431509582,89.30130530173558,131.62277660168382
100.0,50.11872336272725,25.11886431509582,88.61759435577846,135.48133892335755
100.0,63.095734448019364,25.11886431509582,87.85687465948723,139.81071705534976
100.0,79.43282347242821,25.11886431509582,87.01135390737488,144.66835921509636
100.0,100.0,25.11886431509582,86.07268086091698,150.11872336272722
100.0,125.89254117941675,25.11886431509582,85.03196900762624,156.23413251903492
100.0,158.48931924611142,25.11886431509582,83.87984298893454,163.09573444801936
100.0,199.52623149688807,25.11886431509582,82.60651415636215,170.79457843841385
100.0,251.18864315095823,25.11886431509582,81.20189270377516,179.4328234724282
100.0,316.22776601683796,25.11886431509582,79.65574489459928,189.12509381337458
100.0,398.1071705534973,25.11886431509582,77.95790483685059,200.00000000000006
100.0,501.18723362727246,25.11886431509582,76.09855086992478,212.20184543019639
100.0,630.9573444801937,25.11886431509582,74.06855664134163,225.8925411794168
100.0,794.3282347242822,25.11886431509582,71.85992598349185,241.25375446227554
100.0,1000.0,25.11886431509582,69.4663182323442,258.4893192461114
100.0,0.1,31.622776601683793,94.23413690413888,101.77827941003892
100.0,0.12589254117941673,31.622776601683793,94.19779921151323,101.99526231496888
100.0,0.15848931924611134,31.622776601683793,94.15704457982751,102.23872113856834
100.0,0.19952623149688797,31.622776601683793,94.11133843735813,102.51188643150958
100.0,0.251188643150958,31.622776601683793,94.06008211492001,102.81838293126445
100.0,0.31622776601683794,31.622776601683793,94.00260531618369,103.16227766016839
100.0,0.3981071705534973,31.622776601683793,93.9381577441709,103.54813389233576
100.0,0.5011872336272724,31.622776601683793,93.86589980016035,103.98107170553497
100.0,0.6309573444801934,31.622776601683793,93.78489226589728,104.46683592150963
100.0,0.7943282347242815,31.622776601683793,93.69408487523884,105.01187233627272
100.0,1.0,31.622776601683793,93.59230367755849,105.62341325190349
100.0,1.2589254117941675,31.622776601683793,93.47823709286448,106.30957344480194
100.0,1.584893192461114,31.622776601683793,93.35042055830627,107.07945784384138
100.0,1.9952623149688797,31.622776601683793,93.20721966836928,107.94328234724281
100.0,2.511886431509581,31.622776601683793,93.04681171765816,108.91250938133746
100.0,3.1622776601683795,31.622776601683793,92.86716556708542,110.0
100.0,3.981071705534973,31.622776601683793,92.6660197732169,111.22018454301963
100.0,5.011872336272725,31.622776601683793,92.44085894861367,112.58925411794168
100.0,6.309573444801933,31.622776601683793,92.18888836090623,114.12537544622754
100.0,7.943282347242818,31.622776601683793,91.90700683332845,115.84893192461114
100.0,10.0,31.622776601683793,91.59177808355443,117.78279410038922
100.0,12.589254117941675,31.622776601683793,91.2394007358267,119.95262314968879
100.0,15.848931924611142,31.622776601683793,90.8456773694358,122.3872113856834
100.0,19.952623149688808,31.622776601683793,90.40598313163723,125.1188643150958
100.0,25.11886431509582,31.622776601683793,89.91523465330215,128.18382931264455
100.0,31.622776601683793,31.622776601683793,89.36786027047478,131.6227766016838
100.0,39.810717055349734,31.622776601683793,88.7577728852095,135.48133892335755
100.0,50.11872336272725,31.622776601683793,88.07834720616589,139.81071705534976
100.0,63.095734448019364,31.622776601683793,87.32240360544027,144.66835921509633
100.0,79.43282347242821,31.622776601683793,86.48220142445285,150.11872336272725
100.0,100.0,31.622776601683793,85.54944526770758,156.23413251903492
100.0,125.89254117941675,31.622776601683793,84.51530864359836,163.09573444801933
100.0,158.48931924611142,31.622776601683793,83.37048024245013,170.7945784384138
100.0,199.52623149688807,31.622776601683793,82.10523916600513,179.43282347242817
100.0,251.18864315095823,31.622776601683793,80.70956650009455,189.1250938133746
100.0,316.22776601683796,31.622776601683793,79.17330168104837,200.0
100.0,398.1071705534973,31.622776601683793,77.48635302707304,212.20184543019639
100.0,501.18723362727246,31.622776601683793,75.63897240342472,225.89254117941675
100.0,630.9573444801937,31.622776601683793,73.6221039924823,241.25375446227548
100.0,794.3282347242822,31.622776601683793,71.42781616403201,258.48931924611145
100.0,1000.0,31.622776601683793,69.04982297419556,277.8279410038923
100.0,0.1,39.810717055349734,93.59006998346543,101.99526231496888
100.0,0.12589254117941673,39.810717055349734,93.55398454652976,102.23872113856834
100.0,0.15848931924611134,39.810717055349734,93.51351285939812,102.51188643150958
100.0,0.19952623149688797,39.810717055349734,93.46812407140018,102.81838293126445
100.0,0.251188643150958,39.810717055349734,93.41722368234414,103.16227766016839
100.0,0.31622776601683794,39.810717055349734,93.36014606591277,103.54813389233576
100.0,0.3981071705534973,39.810717055349734,93.2961461553062,103.98107170553497
100.0,0.5011872336272724,39.810717055349734,93.22439020799831,104.46683592150963
100.0,0.6309573444801934,39.810717055349734,93.14394556118485,105.01187233627273
100.0,0.7943282347242815,39.810717055349734,93.05376928479026,105.62341325190349
100.0,1.0,39.810717055349734,92.95269563513678,106.30957344480194
100.0,1.2589254117941675,39.810717055349734,92.83942221005287,107.07945784384138
100.0,1.584893192461114,39.810717055349734,92.71249470594849,107.94328234724281
100.0,1.9952623149688797,39.810717055349734,92.57029018002989,108.91250938133746
100.0,2.511886431509581,39.810717055349734,92.41099872742532,110.0
100.0,3.1622776601683795,39.810717055349734,92.2326034948798,111.22018454301963
100.0,3.981071705534973,39.810717055349734,92.03285897154498,112.58925411794166
100.0,5.011872336272725,39.810717055349734,91.80926752535983,114.12537544622755
100.0,6.309573444801933,39.810717055349734,91.5590541932251,115.84893192461114
100.0,7.943282347242818,39.810717055349734,91.27913978788939,117.78279410038922
100.0,10.0,39.810717055349734,90.96611245818262,119.9526231496888
100.0,12.589254117941675,39.810717055349734,90.6161979368273,122.3872113856834
100.0,15.848931924611142,39.810717055349734,90.22522883738208,125.1188643150958
100.0,19.952623149688808,39.810717055349734,89.78861352589546,128.18382931264455
100.0,25.11886431509582,39.810717055349734,89.30130530173558,131.62277660168382
100.0,31.622776601683793,39.810717055349734,88.7577728852095,135.48133892335755
100.0,39.810717055349734,39.810717055349734,88.15197353754812,139.81071705534973
100.0,50.11872336272725,39.810717055349734,87.47733054306858,144.66835921509633
100.0,63.095734448019364,39.810717055349734,86.72671727568087,150.11872336272725
100.0,79.43282347242821,39.810717055349734,85.89245066365167,156.23413251903492
100.0,100.0,39.810717055349734,84.96629756681084,163.09573444801933
100.0,125.89254117941675,39.810717055349734,83.93949839368312,170.7945784384138
100.0,158.48931924611142,39.810717055349734,82.80281320845867,179.4328234724282
100.0,199.52623149688807,39.810717055349734,81.54659659147477,189.12509381337458
100.0,251.18864315095823,39.810717055349734,80.16090858241665,200.00000000000006
100.0,316.22776601683796,39.810717055349734,78.6356700806553,212.20184543019636
100.0,398.1071705534973,39.810717055349734,76.96087198307434,225.89254117941675
100.0,501.18723362727246,39.810717055349734,75.12684792246337,241.25375446227548
100.0,630.9573444801937,39.810717055349734,73.12462045870454,258.4893192461114
100.0,794.3282347242822,39.810717055349734,70.94632959098986,277.8279410038924
100.0,1000.0,39.810717055349734,68.58574999419763,299.526231496888
100.0,0.1,50.11872336272725,92.87274050014723,102.23872113856834
100.0,0.12589254117941673,50.11872336272725,92.83693648124233,102.51188643150958
100.0,0.15848931924611134,50.11872336272725,92.79678044830948,102.81838293126445
100.0,0.19952623149688797,50.11872336272725,92.75174570171068,103.16227766016839
