id,smiles,genes,mw_g_mol,clogp,tpsa_A2,hbd,pka_assumed,logd74_proxy,cns_mpo_proxy,qed,sa_score,rotatable_bonds,fsp3,pocket_geometry_score,steric_overlap_per_atom_A2,pharmacophore_contact_proxy,mmff_status,predicted_kd_nM,confirmed_novel,synthetic_route_validated
G97ee092d0750,Cc1cc(NC(=O)CO)ccn1,"[2, 19, 2]",166.17999999999998,0.3208200000000001,62.22,2,5.0,0.3190944749712073,5.5,0.6647220156941267,2.0657821208483984,2,0.25,15.596021999179836,0.21208118276988763,1.4661416211384368,0,,,False
Gdf03f012f226,c1ccc(-c2ncc(C3CC3)cn2)cc1,"[3, 14, 11]",196.253,3.0210000000000017,25.78,0,5.0,3.019274474971209,4.768862762514395,0.7374262619751619,1.8497768250976225,2,0.23076923076923078,16.61248488625042,0.30947699537412415,0.9068913075196504,0,,,False
G61bcedf3fc96,N#CN1CCC(C(=O)NC2CCCC2)CC1,"[6, 18, 4]",221.30399999999995,1.2382799999999994,56.13,1,9.0,-0.37249422551195743,5.333333333333333,0.7136634125000527,2.439738107455355,2,0.8333333333333334,10.669368887937024,0.09291619831412368,1.6830248559549877e-09,0,,,False
Gf13aa4c70088,CNC(=O)c1cc(C#N)cs1,"[4, 0, 4]",166.20499999999998,0.9793799999999999,52.89,1,0.0,0.9793799827104256,5.833333333333333,0.67569476443843,2.603334182451075,1,0.14285714285714285,16.200037480043807,0.1592011385127883,0.019385109055648036,0,,,False
Gdd603de5666e,CNC(=O)c1csc(C(=O)NC)c1,"[4, 0, 9]",198.24699999999999,0.46729999999999994,58.2,2,0.0,0.4672999827104256,5.5,0.7252845350198573,2.29738524451432,2,0.25,14.468778424298083,0.11381686477032778,0.9999986552965502,0,,,False
Gdbab20aa6250,NC(=O)c1csc(NC(=O)C2CC2)c1,"[4, 7, 8]",210.25799999999995,1.1955,72.19,2,0.0,1.1954999827104256,5.5,0.7862707198634177,2.416274107959344,3,0.3333333333333333,5.127938672674718,0.5976164500824351,4.014043948853176e-05,0,,,False
G06893eaa4a9d,CCOc1cccc(OC)c1,"[1, 10, 5]",152.19299999999998,2.0938999999999997,18.46,0,0.0,2.0938999827104254,4.953050008644787,0.6598906467530797,1.286709517438668,3,0.3333333333333333,13.822078031388912,0.23349354737358075,0.6731065743888045,0,,,False
Gdbf6dbdb2f67,CCOc1cnc(OC)nc1,"[3, 9, 6]",154.16899999999998,0.8838999999999998,44.24000000000001,0,5.0,0.882174474971207,6.0,0.6479601078667103,2.1783303611111258,3,0.42857142857142855,15.556995253315314,0.08858814578081377,0.9387808790138098,0,,,False
G6b565bee0027,CC(=O)NCCc1ccnc(Cl)c1,"[2, 16, 1]",198.653,1.4136,41.99,1,5.0,1.411874474971207,5.833333333333333,0.7467913105132039,1.99348590385498,3,0.3333333333333333,15.95747611450403,0.2154972100819021,0.9680973323707904,0,,,False
Gc16296814e1e,CC(=O)NCCN1CCN(C(N)=O)CC1,"[7, 16, 8]",214.26899999999998,-1.1811999999999985,78.67,2,9.0,-2.7919742255119555,5.0,0.6203621767437714,1.9813545071716483,3,0.7777777777777778,10.357647304801812,0.1280647422825645,0.005634728046415723,0,,,False
