time_h,plasma_mg_l,free_plasma_nm,liver_mg_l,kidney_mg_l,brain_mg_l,lung_mg_l,rest_mg_l,amount_blood_mg,amount_liver_mg,amount_gut_depot_mg,amount_kidney_mg,amount_brain_mg,amount_lung_mg,amount_rest_mg,hepatic_eliminated_mg,renal_eliminated_mg,presystemic_loss_mg,auc_to_time_mg_h_l
1.3611080732759181e-05,3.0329302467673635e-08,6.7398449928163636e-06,0.0006804614917563377,8.276069113488936e-12,1.257508654747532e-12,6.739652803731941e-11,1.0202844178742368e-13,1.5164651233836818e-07,0.001224830685161408,99.99863890118976,2.5655814251815703e-12,1.7605121166465447e-12,3.3698264018659705e-11,6.222714664614971e-12,6.553197275367425e-09,9.955809634255094e-14,0.00013610988102419924,1.3274412845673503e-13
1.403724470904557e-05,3.225781739693e-08,7.168403865984445e-06,0.000701763804834718,8.34889751988758e-12,1.268605807835443e-12,7.672028116136044e-11,1.0292895574001209e-13,1.6128908698465002e-07,0.0012631748487024923,99.99859628538127,2.5881582311651495e-12,1.7760481309696201e-12,3.836014058068022e-11,6.2776370105833375e-12,6.969963686104075e-09,1.0952941894039974e-13,0.0001403714618738688,1.4603922525386676e-13
1.4476751911946399e-05,3.430894535297493e-08,7.624210078438874e-06,0.0007237329049314959,8.415337247222193e-12,1.2787336832287544e-12,8.699913832170895e-11,1.0375083360408792e-13,1.7154472676487465e-07,0.0013027192288766927,99.99855233528757,2.60875454663888e-12,1.790227156520256e-12,4.3499569160854474e-11,6.327763341513322e-12,7.4132347142305864e-09,1.2047301830174353e-13,0.00014476647124278931,1.606306910689918e-13
1.493002011890501e-05,3.6490480614068915e-08,8.108995692015314e-06,0.0007463896571148887,8.47494502283289e-12,1.2878248567426548e-12,9.832498808098624e-11,1.0448860457230723e-13,1.8245240307034456e-07,0.0013435013828067997,99.99850700913333,2.627232957078196e-12,1.8029547994397165e-12,4.916249404049312e-11,6.372759992865018e-12,7.884695880123389e-09,1.3248303773062061e-13,0.0001492990866670912,1.766440503074946e-13
1.53974801880085e-05,3.881071279519416e-08,8.62460284337648e-06,0.0007697555789716068,8.52727808088289e-12,1.2958119573634104e-12,1.107984574858914e-10,1.0513680204322232e-13,1.9405356397597077e-07,0.0013855600421488923,99.99846026383526,2.6434562050736956e-12,1.8141367403087745e-12,5.53992287429457e-11,6.412293556616129e-12,8.386139886062683e-09,1.456627243258739e-13,0.00015397361647418665,1.9421696576783234e-13
1.5879576467543417e-05,4.127845831462941e-08,9.172990736584314e-06,0.0007938528609883924,8.571897986275517e-12,1.3026282447765247e-12,1.2452974443685956e-10,1.056900104633661e-13,2.0639229157314702e-07,0.0014289351497791063,99.99841205496122,2.6572883757454102e-12,1.8236795426871344e-12,6.226487221842978e-11,6.446033738160699e-12,8.91947343130925e-09,1.6012530950884103e-13,0.00015879450387736214,2.1350041267845522e-13
1.6376767218375162e-05,4.390309385822524e-08,9.75624307960561e-06,0.0008187043875686233,8.608375100839849e-12,1.308208284066639e-12,1.396395296785947e-10,1.0614292005150523e-13,2.195154692911262e-07,0.001473667897623522,99.99836233668802,2.668596281260353e-12,1.8314915976932946e-12,6.981976483929735e-11,6.473656693941304e-12,9.486724460455038e-09,1.7599497475709035e-13,0.0001637663311985476,2.3465996634278765e-13
1.6889525049551807e-05,4.6694591968082394e-08,1.03765759929072e-05,0.0008443337587036283,8.636293772294482e-12,1.312488729776591e-12,1.5625997605710258e-10,1.0649039039368378e-13,2.3347295984041195e-07,0.001519800765666531,99.99831106175776,2.6772510694112894e-12,1.8374842216872273e-12,7.812998802855129e-11,6.494848910110773e-12,1.0090049872586703e-08,1.9340791079281535e-13,0.000168893824223264,2.57877214390421e-13
1.7418337367546668e-05,4.966355889036612e-08,1.103634642008136e-05,0.0008707653123190222,8.655258335493758e-12,1.3154092328749964e-12,1.745358234251969e-10,1.0672752400816304e-13,2.483177944518306e-07,0.0015673775621742401,99.99825818143309,2.683130084003065e-12,1.841572926024995e-12,8.726791171259844e-11,6.509311689257864e-12,1.073174372055243e-08,2.1251347927331444e-13,0.00017418185669188944,2.8335130569775314e-13
1.7963706839567072e-05,5.2821274825522e-08,1.1738061072338222e-05,0.0008980241473169842,8.664900025403913e-12,1.31691348568732e-12,1.9462558838583728e-10,1.0684975110149461e-13,2.6410637412761e-07,0.0016164434651705717,99.99820364545069,2.6861190078752127e-12,1.843678879962248e-12,9.731279419291864e-11,6.5167663196801565e-12,1.1414245931483521e-08,2.3347548690714485e-13,0.00017963545493151315,3.1130064920952706e-13
1.8526151871368822e-05,5.61797367332233e-08,1.248438594071629e-05,0.0009261361473359962,8.66488491224495e-12,1.3169504215092554e-12,2.167028789479217e-10,1.0685292687193562e-13,2.8089868366611647e-07,0.0016670450652047932,99.99814740197367,2.6861143227959343e-12,1.8437305901129575e-12,1.0835143947396085e-10,6.516960009919354e-12,1.214015158170028e-08,2.5647358288052123e-13,0.00018525980263276812,3.419647771740289e-13
1.9106207100031592e-05,5.975170385403367e-08,1.3278156412007484e-05,0.0009551280052502972,8.65492298137449e-12,1.3154755874595787e-12,2.4095783513997233e-10,1.067334428655412e-13,2.9875851927016834e-07,0.001719230409450535,99.99808939754224,2.6830261242260917e-12,1.84166582244341e-12,1.2047891756998617e-10,6.509672680369358e-12,1.291222076123872e-08,2.817047915326981e-13,0.0001910602457761898,3.7560638871026473e-13
1.9704423902162825e-05,6.355074612001298e-08,1.4122388026669552e-05,0.0009850272484319095,8.63477849389883e-12,1.3124527111600753e-12,2.675987076915733e-10,1.0648835405497843e-13,3.177537306000649e-07,0.0017730490471774372,99.99802957702288,2.6767813331086373e-12,1.8374337956241055e-12,1.3379935384578665e-10,6.4947247138131346e-12,1.373338906547141e-08,3.0938519337523176e-13,0.00019704229771277072,4.1251359116697635e-13
2.032137091801349e-05,6.759129563739907e-08,1.5020287919422016e-05,0.0010158622647988356,8.604281778803811e-12,1.3078554840723876e-12,2.9685358805968955e-10,1.061155234929938e-13,3.379564781869953e-07,0.0018285520766379041,99.99796788355596,2.6673273514291817e-12,1.8309976777013425e-12,1.4842679402984478e-10,6.471985777837692e-12,1.4606778753677583e-08,3.3975176881825245e-13,0.00020321164440353963,4.530023584243372e-13
2.0957634592004368e-05,7.18887014360898e-08,1.5975266985797733e-05,0.0010476623296737661,8.563342623744665e-12,1.3016695867969088e-12,3.2897230435697847e-10,1.0561378659326512e-13,3.5944350718044895e-07,0.0018857921934127791,99.99790425850176,2.654636213360846e-12,1.8223374215156723e-12,1.6448615217848923e-10,6.44138484432324e-12,1.5535710616950365e-08,3.730644203579597e-13,0.00020957414982314518,4.974192271439469e-13
2.161381973017563e-05,7.645928769295954e-08,1.6990952820657675e-05,0.001080457633478297,8.511965449676334e-12,1.2938949843710335e-12,3.642284991426883e-10,1.0498313731299871e-13,3.8229643846479765e-07,0.0019448237402609348,99.99783864138467,2.6387092893996633e-12,1.811452978119447e-12,1.8211424957134414e-10,6.402921544719791e-12,1.6523716600519458e-08,4.096081905052778e-13,0.00021613586153256624,5.461442540070377e-13
2.2290550075090836e-05,8.132041564915537e-08,1.8071203477590083e-05,0.0011142793102885359,8.45026647441506e-12,1.2845485226189036e-12,4.0292190657595624e-10,1.0422493875619791e-13,4.0660207824577685e-07,0.0020057027585193648,99.99777096983574,2.6195826070686686e-12,1.798367931666465e-12,2.0146095328797812e-10,6.356679014740511e-12,1.7574553228434608e-08,4.496956944093202e-13,0.0002229030164262524,5.995942592124276e-13
