id,concentration_M,time_s,E_fraction,EI_fraction,covalent_fraction
W03,1.6155980984398763e-09,1.284695254558463,0.9988461579672668,0.0011447668546115857,9.075178121342105e-06
W03,1.6155980984398763e-09,1.4209213355647878,0.998733883823659,0.0012550791967424083,1.1036979598367407e-05
W03,1.6155980984398763e-09,1.5715925116864675,0.9986118015270826,0.0013747836654114385,1.3414807505741787e-05
W03,1.6155980984398763e-09,1.738240507034995,0.9984792883619237,0.0015044174750434216,1.6294163032653492e-05
W03,1.6155980984398763e-09,1.922559466165274,0.9983357322413956,0.0016444905438762147,1.9777214728068253e-05
W03,1.6155980984398763e-09,2.1264231767596753,0.9981805447394886,0.0017954695148644827,2.3985745646787643e-05
W03,1.6155980984398763e-09,2.3519041185652467,0.9980131766918541,0.0019577587777546606,2.9064530391122967e-05
W03,1.6155980984398763e-09,2.6012945322356806,0.9978331364229399,0.0021316784108791737,3.518516618078153e-05
W03,1.6155980984398763e-09,2.8771297222640237,0.9976400106614973,0.002317438954009448,4.2550384493023856e-05
W03,1.6155980984398763e-09,3.182213830903897,0.9974334879019564,0.0025151132563351756,5.139884170826855e-05
W03,1.6155980984398763e-09,3.519648345097033,0.9972133839499067,0.002724605662455645,6.201038763745647e-05
W03,1.6155980984398763e-09,3.8928636262087815,0.9969796689620877,0.0029456192669810853,7.471177093105251e-05
W03,1.6155980984398763e-09,4.305653783103037,0.9967324949911381,0.003177622295427142,8.988271343450676e-05
W03,1.6155980984398763e-09,4.7622152430764935,0.9964722226055307,0.0034198151494229997,0.00010796224504613511
W03,1.6155980984398763e-09,5.267189412764587,0.9961994446928558,0.0036711001589254306,0.0001294551482186256
W03,1.6155980984398763e-09,5.825709862710152,0.9959150050096006,0.003930056679433268,0.00015493831096596736
W03,1.6155980984398763e-09,6.443454515273422,0.9956200086048341,0.004194924646972996,0.0001850667481926889
W03,1.6155980984398763e-09,7.126703366425976,0.9953158207553727,0.004463600237459636,0.00022057900716745155
W03,1.6155980984398763e-09,7.88240232822876,0.9950040506994208,0.004733647657326049,0.00026230164325301286
W03,1.6155980984398763e-09,8.718233841017195,0.9946865165222758,0.005002331013514028,0.00031115246420996705
W03,1.6155980984398763e-09,9.642694973137337,0.9943651880894536,0.00526666960923114,0.00036814230131496637
W03,1.6155980984398763e-09,10.665183802195367,0.9940421057564455,0.005523519088505558,0.0004343751550486459
W03,1.6155980984398763e-09,11.796094955972881,0.9937192741824163,0.005769679088447975,0.000511046729135303
W03,1.6155980984398763e-09,13.046925284277433,0.9933985330188084,0.006002025363809825,0.0005994416173813771
W03,1.6155980984398763e-09,14.430390735989013,0.9930814095476407,0.006217660707789674,0.0007009297445693321
W03,1.6155980984398763e-09,15.960555629475278,0.9927689613122619,0.0064140757207936825,0.0008169629669440194
W03,1.6155980984398763e-09,17.65297563053936,0.9924616206167202,0.006589306254387171,0.000949073128892291
W03,1.6155980984398763e-09,19.524855891414955,0.992159055993582,0.0067420708025365894,0.0010988732038811262
W03,1.6155980984398763e-09,21.595225958450705,0.991860066035713,0.006871870774780252,0.0012680631895066103
W03,1.6155980984398763e-09,23.88513322659644,0.991562521852771,0.006979035621353117,0.0014584425258756682
W03,1.6155980984398763e-09,26.417856907350973,0.9912633684426961,0.007064701328886105,0.0016719302284175167
W03,1.6155980984398763e-09,29.21914468537049,0.9909586905634421,0.007130715961709225,0.0019105934748484986
W03,1.6155980984398763e-09,32.31747446959067,0.990643837028531,0.007179478726255841,0.002176684245213029
W03,1.6155980984398763e-09,35.74434389982561,0.9903135886663349,0.007213728563742893,0.0024726827699221147
W03,1.6155980984398763e-09,39.53459055196968,0.9899623450103499,0.007236309439586913,0.0028013455500630483
W03,1.6155980984398763e-09,43.7267460970102,0.9895842997569795,0.007249945007853607,0.0031657552351666844
W03,1.6155980984398763e-09,48.36342801423389,0.9891735766844391,0.00725705348607971,0.0035693698294811
W03,1.6155980984398763e-09,53.49177284078573,0.9887243038959429,0.007259626771527699,0.004016069332529303
W03,1.6155980984398763e-09,59.1639153619981,0.9882306177476099,0.007259182969788305,0.004510199282601594
W03,1.6155980984398763e-09,65.43751861394203,0.9876866018468371,0.007256786065598811,0.005056612087563803
W03,1.6155980984398763e-09,72.37636008620964,0.9870861773510313,0.007253114521616559,0.005660708127351807
W03,1.6155980984398763e-09,80.05098008426955,0.9864229670788149,0.007248553661994505,0.006328479259190331
W03,1.6155980984398763e-09,88.53939884264922,0.9856901548214393,0.007243287911710774,0.007066557266849701
W03,1.6155980984398763e-09,97.92790967912416,0.9848803531962237,0.007237377787361042,0.007882269016414855
W03,1.6155980984398763e-09,108.31195625312148,0.9839854864062998,0.007230814188576458,0.008783699405123274
W03,1.6155980984398763e-09,119.79710284655415,0.9829966863848056,0.007223551196043068,0.009779762419150849
W03,1.6155980984398763e-09,132.50010753096564,0.9819041960350848,0.007215523816051724,0.010880280148862874
W03,1.6155980984398763e-09,146.55010913081097,0.9806972752830798,0.007206654910659049,0.012096069806260695
W03,1.6155980984398763e-09,162.08994004954587,0.9793641033211138,0.007196858135712876,0.013439038543172948
W03,1.6155980984398763e-09,179.27757830472785,0.9778916756450198,0.007186037996800619,0.01492228635817914
W03,1.6155980984398763e-09,198.2877535335227,0.9762656933410101,0.007174089443325679,0.016560217215663777
W03,1.6155980984398763e-09,219.31372329528043,0.9744704442774033,0.00716089706058682,0.01836865866200942
W03,1.6155980984398763e-09,242.56923772908266,0.9724886758653155,0.0071463340479201755,0.02036499008676382
W03,1.6155980984398763e-09,268.29071253898337,0.9703014590381275,0.007130261287357171,0.022568279674514885
W03,1.6155980984398763e-09,296.7396323975233,0.967888043754973,0.007112526299858874,0.024999429945167743
W03,1.6155980984398763e-09,328.2052092005335,0.9652257064149313,0.007092962112591677,0.027681331472476603
W03,1.6155980984398763e-09,363.0073221970636,0.9622895893715244,0.007071386051371107,0.030639024577104032
W03,1.6155980984398763e-09,401.4997698838126,0.9590525344604881,0.00704759854751939,0.03389986699199208
W03,1.6155980984398763e-09,444.0738667228416,0.9554849106151759,0.0070213818601595765,0.03749370752466408
W03,1.6155980984398763e-09,491.1624212468241,0.95155443920856,0.006992498787437699,0.04145306200400194
W03,1.6155980984398763e-09,543.2441359932747,0.9472260178178853,0.006960691379174947,0.045813290802939374
W03,1.6155980984398763e-09,600.8484739975162,0.9424615485776253,0.006925679671942204,0.05061277175043207
W03,1.6155980984398763e-09,664.5610413171829,0.9372197724780127,0.006887160476060087,0.055893067045926795
W03,1.6155980984398763e-09,735.029540307036,0.9314561186102212,0.006844806259666299,0.061699075130112115
W03,1.6155980984398763e-09,812.9703541651224,0.9251225732900066,0.006798264193883366,0.06807916251610961
W03,1.6155980984398763e-09,899.1758296888111,0.9181675791882534,0.006747155412184579,0.07508526539956156
W03,1.6155980984398763e-09,994.5223322772529,0.9105359752091311,0.006691074562321642,0.08277295022854687
W03,1.6155980984398763e-09,1099.9791550674643,0.9021689901890985,0.006629589764425907,0.09120142004647529
W03,1.6155980984398763e-09,1216.6183727743826,0.8930043066510341,0.006562243078054331,0.10043345027091123
W03,1.6155980984398763e-09,1345.6257404090577,0.8829762134271038,0.006488551624428548,0.11053523494846737
W03,1.6155980984398763e-09,1488.3127476714624,0.8720158686271074,0.006408009519131762,0.1215761218537604
W03,1.6155980984398763e-09,1646.1299515629182,0.8600516992301551,0.006320090807715404,0.13362820996212907
W03,1.6155980984398763e-09,1820.681722757573,0.8470099660854864,0.006224253618318677,0.14676578029619453
W03,1.6155980984398763e-09,2013.7425556446315,0.8328155246045618,0.006119945750327739,0.16106452964511003
W03,1.6155980984398763e-09,2227.2751078493266,0.8173928203069125,0.006006611991760158,0.17660056770132693
W03,1.6155980984398763e-09,2463.45015262252,0.8006671532338543,0.005883703409819754,0.19344914335632546
W03,1.6155980984398763e-09,2724.668646935038,0.7825662505418998,0.0057506889075295,0.21168306055057023
W03,1.6155980984398763e-09,3013.586139621141,0.7630221880689544,0.005607069344084108,0.23137074258696097
W03,1.6155980984398763e-09,3333.13976770445,0.7419736942329482,0.0054523944652215646,0.2525739113018296
W03,1.6155980984398763e-09,3686.578115351158,0.7193688603638191,0.005286282819954667,0.2753448568162257
W03,1.6155980984398763e-09,4077.49423899682,0.6951682780800146,0.005108444815825205,0.2997232771041595
W03,1.6155980984398763e-09,4509.862194380379,0.6693485998927989,0.004918708883764609,0.3257326912234358
W03,1.6155980984398763e-09,4988.07743681947,0.6419064934684672,0.004717050536110348,0.3533764559954217
W03,1.6155980984398763e-09,5517.00150543645,0.6128629274822867,0.004503623861197957,0.38263344865651466
W03,1.6155980984398763e-09,6102.011445595299,0.5822676806586923,0.004278794658035233,0.4134535246832717
W03,1.6155980984398763e-09,6749.054471978143,0.5502039086758599,0.004043173996209283,0.44575291732793
W03,1.6155980984398763e-09,7464.708428006635,0.5167925410574661,0.0037976505264512603,0.4794098084160818
W03,1.6155980984398763e-09,8256.24865623899,0.4821962061982254,0.003543419323689269,0.5142603744780844
W03,1.6155980984398763e-09,9131.721959547565,0.44662230443378464,0.00328200446950577,0.5500956910967086
W03,1.6155980984398763e-09,10100.028404966877,0.41032477117321325,0.0030152720085189484,0.5866599568182668
W03,1.6155980984398763e-09,11171.01180183019,0.3736040143579732,0.0027454294887996476,0.6236505561532261
W03,1.6155980984398763e-09,12355.559773996361,0.3368044966646462,0.002475008194685659,0.660720495140667
W03,1.6155980984398763e-09,13665.714443501542,0.3003094268579805,0.0022068241361840307,0.6974837490058344
W03,1.6155980984398763e-09,15114.794850846525,0.26453212984031443,0.0019439146317702775,0.7335239555279142
W03,1.6155980984398763e-09,16717.532356445136,0.22990383749158685,0.0016894485893634628,0.7684067139190486
W03,1.6155980984398763e-09,18490.22039972561,0.19685792504756797,0.0014466106673352182,0.8016954642850956
W03,1.6155980984398763e-09,20450.880138336946,0.16581100690823639,0.0012184623570378917,0.8329705307347246
W03,1.6155980984398763e-09,22619.443651349404,0.13714178924077852,0.0010077865811356594,0.8618504241780848
W03,1.6155980984398763e-09,25017.956568894006,0.11116911412045705,0.0008169263509508181,0.8880139595285911
W03,1.6155980984398763e-09,27670.80218817529,0.08813113530426273,0.0006476317396147672,0.9112212329561215
W03,1.6155980984398763e-09,30604.949354221993,0.06816794144610631,0.0005009321887467402,0.9313311263651459
W03,1.6155980984398763e-09,33850.22662533297,0.05131006675306132,0.00037705207899923273,0.9483128811679385
W03,1.6155980984398763e-09,37439.625510386,0.03747505751815439,0.00027538549922063576,0.962249556982624
W03,1.6155980984398763e-09,41409.63586072175,0.026473545537963328,0.00019454087697078236,0.9733319135850649
W03,1.6155980984398763e-09,45800.61682619895,0.01802509759792636,0.00013245744848025784,0.9818424449535923
W03,1.6155980984398763e-09,50657.20714656235,0.011782618031994123,8.65845808854296e-05,0.9881307973871194
W03,1.6155980984398763e-09,56028.77894914796,0.007362539251841335,5.410362736381749e-05,0.9925833571207938
W03,1.6155980984398763e-09,61969.93966623596,0.004376823713151277,3.2163093616680356e-05,0.9955910131932311
W03,1.6155980984398763e-09,68541.08717454616,0.002462294031664697,1.809417025736347e-05,0.9975196117980769
W03,2.6101572156825333e-09,0.0,1.0,0.0,0.0
W03,2.6101572156825333e-09,0.007494833646371446,0.9999882677361982,1.173173543065127e-05,5.283712567375789e-10
W03,2.6101572156825333e-09,0.008265020507032381,0.9999870627056835,1.2936651957051616e-05,6.423595781632717e-10
W03,2.6101572156825333e-09,0.00911435359405712,0.9999857339741635,1.4265244865001785e-05,7.809716230000056e-10
W03,2.6101572156825333e-09,0.010050966161163145,0.9999842688580715,1.5730192403187644e-05,9.495255399427735e-10
W03,2.6101572156825333e-09,0.011083827254487524,0.9999826533765612,1.734546894934779e-05,1.1544895360095738e-09
W03,2.6101572156825333e-09,0.012222827600595914,0.9999808721195279,1.9126476740784267e-05,1.4037314853440525e-09
W03,2.6101572156825333e-09,0.013478874320546856,0.9999789081000283,2.1090193378812193e-05,1.7065929519572368e-09
W03,2.6101572156825333e-09,0.014863995376997702,0.9999767425985376,2.3255326799884436e-05,2.0746625329526624e-09
W03,2.6101572156825333e-09,0.016391454754542525,0.9999743549873878,2.5642490360361118e-05,2.5222519233826822e-09
W03,2.6101572156825333e-09,0.018075879476254518,0.9999717225333391,2.8274400118353266e-05,3.066542664031535e-09
W03,2.6101572156825333e-09,0.019933399672749076,0.9999688201867534,3.117608481784882e-05,3.728428813644657e-09
W03,2.6101572156825333e-09,0.021981803045075708,0.9999656203478177,3.4375118863218796e-05,4.533319152108773e-09
W03,2.6101572156825333e-09,0.02424070520058258,0.9999620926096644,3.7901878222902355e-05,5.512112725968542e-09
W03,2.6101572156825333e-09,0.02673173749289807,0.999958203476215,4.178982139988595e-05,6.702385192765756e-09
W03,2.6101572156825333e-09,0.029478754164793817,0.9999539160523896,4.607579777901262e-05,8.149831514448848e-09
W03,2.6101572156825333e-09,0.03250806077753899,0.9999491897041386,5.080038584108802e-05,9.91002039279976e-09
W03,2.6101572156825333e-09,0.03584866611419637,0.9999439796855525,5.600826391975633e-05,1.2050527809381037e-08
W03,2.6101572156825333e-09,0.03953255996909763,0.9999382367278941,6.17486187925684e-05,1.4653313450822089e-08
W03,2.6101572156825333e-09,0.0435950194836234,0.9999319065789024,6.80756044974591e-05,1.781660015694963e-08
W03,2.6101572156825333e-09,0.04807494696177362,0.9999249295533622,7.504878389992344e-05,2.166273797578971e-08
W03,2.6101572156825333e-09,0.053015242400466324,0.9999172399599187,8.273370087140361e-05,2.633921006447894e-08
W03,2.6101572156825333e-09,0.05846321430193235,0.9999087655178991,9.120245752629986e-05,3.202457463824974e-08
W03,2.6101572156825333e-09,0.06447103270216496,0.9998994267113598,0.00010053435390466628,3.8934735573837593e-08
W03,2.6101572156825333e-09,0.07109622875364623,0.999889136134492,0.00011081652994534121,4.7335562663576616e-08
W03,2.6101572156825333e-09,0.07840224564637778,0.9998777976752103,0.00012214477732615844,5.7547463533672226e-08
W03,2.6101572156825333e-09,0.08645904614286189,0.9998653057012625,0.0001346243397730585,6.995896445485354e-08
W03,2.6101572156825333e-09,0.0953437825448164,0.999851544187077,0.0001483707688290774,8.504409395953234e-08
W03,2.6101572156825333e-09,0.10514153550725651,0.9998363857142282,0.00016351090784354246,1.0337792839333885e-07
W03,2.6101572156825333e-09,0.1159461287748615,0.9998196904165249,0.0001801839250643836,1.2565841079261524e-07
W03,2.6101572156825333e-09,0.12786102764258128,0.9998013048447263,0.00019854242209459076,1.5273317922766208e-07
W03,2.6101572156825333e-09,0.14100032974418267,0.9997810607355654,0.00021875363321342207,1.8563122126769125e-07
W03,2.6101572156825333e-09,0.155489857656574,0.9997587736911306,0.0002410007074502496,2.2560141918438464e-07
W03,2.6101572156825333e-09,0.1714683637827389,0.9997342417671956,0.00026548407334005486,2.7415946435794927e-07
W03,2.6101572156825333e-09,0.1890888590512939,0.9997072439640892,0.0002924228916198538,3.3314429102529254e-07
W03,2.6101572156825333e-09,0.20852007815636125,0.9996775386254891,0.0003220565879827322,4.0478652813172624e-07
W03,2.6101572156825333e-09,0.22994809536896127,0.9996448617446367,0.000354646464275407,4.917910878314301e-07
W03,2.6101572156825333e-09,0.2535781063930118,0.9996089251923174,0.00039047736998320864,5.97437699394411e-07
W03,2.6101572156825333e-09,0.2796363933290711,0.9995694148561327,0.00042985944287800607,7.257009893102746e-07
W03,2.6101572156825333e-09,0.30837249156241026,0.999525988730277,0.00047312987283359466,8.813968893927803e-07
W03,2.6101572156825333e-09,0.3400615793256363,0.9994782749336051,0.0005206547100128833,1.0703563820946317e-06
W03,2.6101572156825333e-09,0.37500711281843285,0.9994258697593931,0.0005728306002719622,1.2996403349552859e-06
W03,2.6101572156825333e-09,0.41354373211844664,0.9993683356668047,0.0006300865427693906,1.5777904258791699e-06
W03,2.6101572156825333e-09,0.4560404657104611,0.9993051993951311,0.0006928854665208301,1.9151383479920712e-06
W03,2.6101572156825333e-09,0.5029042643205797,0.9992359501241276,0.0007617257054221853,2.324170450160387e-06
W03,2.6101572156825333e-09,0.5545838978955807,0.9991600378671799,0.0008371421613338699,2.819971486170255e-06
W03,2.6101572156825333e-09,0.6115742530451036,0.999076872050673,0.0009197072007094558,3.420748617395742e-06
W03,2.6101572156825333e-09,0.6744210720991741,0.9989858205004798,0.0010100310356771273,4.148463842919254e-06
W03,2.6101572156825333e-09,0.7437261791625075,0.9988862088785927,0.001108761535308184,5.029586099024487e-06
W03,2.6101572156825333e-09,0.8201532432105327,0.9987773207178802,0.0012165832967626848,6.0959853569965414e-06
W03,2.6101572156825333e-09,0.9044341334148168,0.9986583982674669,0.0013342157343216412,7.385998211283005e-06
W03,2.6101572156825333e-09,0.9973759275567852,0.9985286442663727,0.0014624100476850462,8.945685942195258e-06
W03,2.6101572156825333e-09,1.0998686406426388,0.9983872249512941,0.001601944723109956,1.0830325595866874e-05
W03,2.6101572156825333e-09,1.2128937477290493,0.9982332744642444,0.001753619373932147,1.3106161823358024e-05
W03,2.6101572156825333e-09,1.3375335825746135,0.9980659010227575,0.001918246509395797,1.5852467846631028e-05
W03,2.6101572156825333e-09,1.4749817021189968,0.9978841950630745,0.0020966409867821893,1.916395014332354e-05
W03,2.6101572156825333e-09,1.6265543160405007,0.9976872397639445,0.0022896066837203273,2.3153552335115694e-05
W03,2.6101572156825333e-09,1.7937028908420558,0.9974741241984186,0.002497920102110407,2.7955699470894846e-05
W03,2.6101572156825333e-09,1.9780280491629378,0.9972439594766809,0.0027223104862935826,3.3730037025404766e-05
W03,2.6101572156825333e-09,2.1812948974166875,0.9969958981438802,0.0029634361451094425,4.066571101016797e-05
W03,2.6101572156825333e-09,2.4054499285334137,0.9967291570516732,0.003221856715150805,4.8986233175886045e-05
W03,2.6101572156825333e-09,2.6526396616679397,0.9964430438184357,0.003498001214273773,5.8954967290390315e-05
W03,2.6101572156825333e-09,2.9252311973685132,0.9961369868367023,0.0037921319037958127,7.0881259501651e-05
W03,2.6101572156825333e-09,3.2258348850433483,0.9958105685697387,0.004104304213150005,8.512721711102678e-05
W03,2.6101572156825333e-09,3.557329319789731,0.995463561554001,0.004434323335056574,0.00010211511094222182
W03,2.6101572156825333e-09,3.9228889079564957,0.99509596621315,0.004781698437815634,0.000122335349034185
W03,2.6101572156825333e-09,4.32601426540901,0.9947080490708035,0.0051455960074449966,0.00014635492175137788
W03,2.6101572156825333e-09,4.77056573959188,0.9943003794146722,0.005524794415796083,0.00017482616953146452
W03,2.6101572156825333e-09,5.260800376398226,0.9938738618530129,0.005917642478618702,0.00020849566836822516
W03,2.6101572156825333e-09,5.801412685842034,0.9934297615336283,0.006322025499783784,0.00024821296658761495
W03,2.6101572156825333e-09,6.397579596907557,0.9929697181152163,0.006735343040364295,0.0002949388444191995
W03,2.6101572156825333e-09,7.0550100320655424,0.992495744135212,0.007154503135291434,0.0003497527294962633
W03,2.6101572156825333e-09,7.779999576184196,0.9920102029908403,0.007575938143788311,0.0004138588653711207
W03,2.6101572156825333e-09,8.57949076334693,0.991515761842472,0.007995647311506504,0.0004885908460212133
W03,2.6101572156825333e-09,9.461139558886348,0.9910153149255344,0.008409270920272712,0.0005754141541926118
W03,2.6101572156825333e-09,10.433388673269498,0.9905118745209794,0.008812198955274039,0.0006759265237462392
W03,2.6101572156825333e-09,11.50554840989171,0.9900084284779693,0.009199715404717085,0.000791856117313272
W03,2.6101572156825333e-09,12.687885820981162,0.9895077659607823,0.009567176244637451,0.0009250577945799802
W03,2.6101572156825333e-09,13.991723025375544,0.9890122770461887,0.00991021480628794,0.0010775081475230442
W03,2.6101572156825333e-09,15.42954562966624,0.9885237366033494,0.010224962931762024,0.0012513004648882422
W03,2.6101572156825333e-09,17.015122290956203,0.9880430862140832,0.010508272657152682,0.0014486411287636767
W03,2.6101572156825333e-09,18.763636566170046,0.9875702332196346,0.010757917294934322,0.0016718494854307876
W03,2.6101572156825333e-09,20.691832310511593,0.9871038876018079,0.010972748991593772,0.00192336340659798
W03,2.6101572156825333e-09,22.818174017411387,0.9866414571272285,0.011152790128686063,0.002205752744085093
W03,2.6101572156825333e-09,25.163023635387024,0.9861790186671062,0.011299238685122476,0.002521742647770999
W03,2.6101572156825333e-09,27.748835555022954,0.9857113743877002,0.011414377790312779,0.002874247821986829
W03,2.6101572156825333e-09,30.600371633274225,0.9852321925390152,0.011501389534645969,0.003266417926338574
W03,2.6101572156825333e-09,33.7449383141771,0.9847342176079664,0.01156408952595502,0.0037016928660782208
W03,2.6101572156825333e-09,37.2126481166456,0.9842095230238636,0.01160661138503514,0.004183865591101045
W03,2.6101572156825333e-09,41.03670799337352,0.9836497701175463,0.011633080778838008,0.004717149103615473
W03,2.6101572156825333e-09,45.25373732218026,0.9830464328655739,0.011647323153528578,0.005306243980897213
W03,2.6101572156825333e-09,49.904118574900764,0.9823909552133984,0.01165264133129187,0.005956403455309427
W03,2.6101572156825333e-09,55.032384021841295,0.9816748184643947,0.011651687367991962,0.006673494167612922
W03,2.6101572156825333e-09,60.68764217490109,0.9808895142255343,0.011646433270129878,0.007464052504335625
W03,2.6101572156825333e-09,66.92404805299961,0.9800264371312867,0.011638224574624356,0.008335338294088761
W03,2.6101572156825333e-09,73.80132177309291,0.9790767218889225,0.011627889443830332,0.009295388667246982
W03,2.6101572156825333e-09,81.38532043283168,0.9780310545184505,0.011615870066778866,0.010353075414770504
W03,2.6101572156825333e-09,89.74866876123572,0.9768794846394406,0.011602346479096996,0.011518168881462362
W03,2.6101572156825333e-09,98.97145457652594,0.9756112531596596,0.01158733665697702,0.012801410183363218
W03,2.6101572156825333e-09,109.14199571085057,0.9742146418776158,0.011570765380117256,0.0142145927422669
W03,2.6101572156825333e-09,120.35768574601315,0.9726768416384195,0.011552505242748236,0.0157706531188321
W03,2.6101572156825333e-09,132.72592665900743,0.9709838310025974,0.01153239838786042,0.01748377060954201
W03,2.6101572156825333e-09,146.36515730841688,0.9691202598224644,0.01151026494027598,0.01936947523725928
W03,2.6101572156825333e-09,161.4059876105131,0.96706933044808,0.011485906056033444,0.021444763495886233
W03,2.6101572156825333e-09,177.9924492659768,0.9648126746824189,0.01145910371271685,0.02372822160486391
W03,2.6101572156825333e-09,196.28337501425986,0.9623302245908438,0.011429619571127361,0.02624015583802856
W03,2.6101572156825333e-09,216.45391962339286,0.9596000769745073,0.011397193543445525,0.029002729482046814
W03,2.6101572156825333e-09,238.69723718030846,0.95659835233749,0.011361541996317018,0.03204010566619259
W03,2.6101572156825333e-09,263.2263307434925,0.9532990488350116,0.01132235609780159,0.03537859506718654
W03,2.6101572156825333e-09,290.2760920703205,0.9496738929408882,0.011279300031438035,0.039046807027673505
W03,2.6101572156825333e-09,320.1055509516131,0.9456921888960518,0.01123200923377625,0.04307580187017169
W03,2.6101572156825333e-09,353.00035569313303,0.941320668234126,0.011180088574051313,0.04749924319182234
W03,2.6101572156825333e-09,389.2755084972402,0.9365233455202517,0.011123110653399665,0.05235354382634834
W03,2.6101572156825333e-09,429.27838193884514,0.9312613800141984,0.011060614161471924,0.05767800582432932
W03,2.6101572156825333e-09,473.39204542157694,0.925492954333329,0.010992102429361812,0.06351494323730882
W03,2.6101572156825333e-09,522.038933468468,0.9191731696618403,0.010917042192826529,0.06990978814533283
W03,2.6101572156825333e-09,575.6848909748792,0.912253972155309,0.010834862715092684,0.07691116512959793
W03,2.6101572156825333e-09,634.8436341611988,0.9046841144262786,0.010744955330011081,0.0845709302437099
W03,2.6101572156825333e-09,700.0816699436092,0.89640916787419,0.010646673586973259,0.09294415853883639
W03,2.6101572156825333e-09,772.0237208310468,0.8873715962200092,0.010539334127414948,0.10208906965257551
W03,2.6101572156825333e-09,851.3587072974258,0.8775109084637416,0.01042221849822294,0.11206687303803521
W03,2.6101572156825333e-09,938.8463449166024,0.8667639077911847,0.01029457610883078,0.12294151609998419
W03,2.6101572156825333e-09,1035.324419434559,0.8550650590729981,0.010155628596845913,0.1347793123301557
W03,2.6101572156825333e-09,1141.7168094452381,0.8423469985048694,0.010004575880662087,0.14764842561446825
W03,2.6101572156825333e-09,1259.0423334955512,0.8285412106532808,0.009840604200983582,0.16161818514573534
W03,2.6101572156825333e-09,1388.4245063398582,0.8135789047294555,0.009662896528044095,0.1767581987425
W03,2.6101572156825333e-09,1531.1022977702685,0.7973921156201285,0.00947064563837075,0.19313723874150038
W03,2.6101572156825333e-09,1688.4419970498311,0.7799150695204989,0.009263070334867498,0.21082186014463317
W03,2.6101572156825333e-09,1861.9502965629865,0.7610858319876063,0.009039435020652232,0.229874732991741
W03,2.6101572156825333e-09,2053.288719972935,0.740848279781149,0.008799073118675641,0.25035264710017496
W03,2.6101572156825333e-09,2264.2895330506335,0.7191544105983444,0.008541414504392957,0.2723041748972623
W03,2.6101572156825333e-09,2496.9732895382767,0.6959670093553996,0.008266017173337352,0.2957669734712626
W03,2.6101572156825333e-09,2753.56818006727,0.6712626629877919,0.007972603047967507,0.3207647339642401
W03,2.6101572156825333e-09,3036.531369416857,0.6450351109849362,0.007661097772063358,0.347303791243
W03,2.6101572156825333e-09,3348.572526439986,0.6172988823550829,0.0073316739070030425,0.37536944373791353
W03,2.6101572156825333e-09,3692.679771980104,0.5880931378522739,0.006984796566014611,0.40492206558171095
W03,2.6101572156825333e-09,4072.148293257347,0.5574855942604526,0.006621270022999728,0.4358931357165471
W03,2.6101572156825333e-09,4490.611898736848,0.5255763577087437,0.006242283240898376,0.46818135905035746
W03,2.6101572156825333e-09,4952.077815650058,0.49250143502160537,0.005849451576087464,0.5016491134023066
W03,2.6101572156825333e-09,5460.965063391803,0.45843563679930244,0.0054448512583373816,0.5361195119423595
W03,2.6101572156825333e-09,6022.146770258514,0.4235945231836896,0.005031042500719141,0.5713744343155905
W03,2.6101572156825333e-09,6640.996838754742,0.3882349892196026,0.004611076451956512,0.6071539343284401
W03,2.6101572156825333e-09,7323.441406337108,0.35265404673292183,0.004188480728761791,0.6431574725383155
W03,2.6101572156825333e-09,8076.015594386212,0.31718538853046957,0.0037672186087540764,0.6790473928607755
W03,2.6101572156825333e-09,8905.926088837341,0.2821933250173328,0.0033516170155150804,0.7144550579671511
W03,2.6101572156825333e-09,9821.120151745034,0.24806381681055242,0.0029462600127228233,0.7489899231767237
W03,2.6101572156825333e-09,10830.361724639512,0.2151924987322856,0.002555846564825853,0.7822516547028875
W03,2.6101572156825333e-09,11943.315352444299,0.18396985557082685,0.002185014469194699,0.8138451299599775
W03,2.6101572156825333e-09,13170.638731614436,0.15476405394521853,0.0018381364497584343,0.843397809605022
W03,2.6101572156825333e-09,14524.084768740626,0.12790233741708884,0.001519099186293425,0.8705785633966167
W03,2.6101572156825333e-09,16016.614126937307,0.10365231413296933,0.0012310810672939768,0.8951166047997355
W03,2.6101572156825333e-09,17662.51933776423,0.08220483723481513,0.0009763488601898405,0.9168188139049936
W03,2.6101572156825333e-09,19477.561667182938,0.06366041462727577,0.0007560962998200519,0.9355834890729027
W03,2.6101572156825333e-09,21479.122046183507,0.04802109521465571,0.0005703477210710925,0.9514085570642719
W03,2.6101572156825333e-09,23686.36751139971,0.0351894680836174,0.00041794617214539986,0.9643925857442358
W03,2.6101572156825333e-09,26120.43474955626,0.024975744013741048,0.00029663752183529436,0.9747276184644222
W03,2.6101572156825333e-09,28804.632503378234,0.01711289321153232,0.00020325025075962138,0.9826838565377066
W03,2.6101572156825333e-09,31764.664777211223,0.011278604810849377,0.00013395626488681535,0.9885874389242625
W03,2.6101572156825333e-09,35028.876979779816,0.00712164527986119,8.458395497830906e-05,0.9927937707651592
W03,2.6101572156825333e-09,38628.52736115904,0.0042892979759142965,5.0944096852063186e-05,0.9956597579272324
W03,2.6101572156825333e-09,42598.086343252,0.0024522482156773386,2.912541196864184e-05,0.9975186263723529
W03,4.216965034285823e-09,0.0,1.0,0.0,0.0
