id,initial_drug_M,time_s,E_free_M,EI_M,covalent_M,free_drug_M,GSH_adduct_M,cleared_drug_M
W05,4.641588833612782e-08,14940.0,7.008245469020972e-09,1.6393889953982994e-18,2.991754529336704e-09,1.7936263361901489e-16,3.66476915865323e-08,6.776442039253864e-09
W05,4.641588833612782e-08,15030.0,7.00824546808807e-09,1.4591915749274611e-18,2.9917545304498033e-09,1.5964753716386853e-16,3.664769160238349e-08,6.7764420421848704e-09
W05,4.641588833612782e-08,15120.0,7.008245467257778e-09,1.2988137028562931e-18,2.9917545314404737e-09,1.4210090145939644e-16,3.664769161649121e-08,6.776442044793497e-09
W05,4.641588833612782e-08,15210.0,7.0082454665187376e-09,1.156061801247379e-18,2.9917545323222656e-09,1.264827084426207e-16,3.664769162904843e-08,6.776442047115425e-09
W05,4.641588833612782e-08,15300.0,7.008245465860596e-09,1.0289362533861983e-18,2.9917545331075317e-09,1.1257415159972422e-16,3.664769164023109e-08,6.776442049183186e-09
W05,4.641588833612782e-08,15390.0,7.008245465275045e-09,9.158316240285863e-19,2.991754533806189e-09,1.0019960890209993e-16,3.664769165018038e-08,6.776442051022887e-09
W05,4.641588833612782e-08,15480.0,7.008245464753816e-09,8.151519316022355e-19,2.9917545344280966e-09,8.9184438269198e-17,3.6647691659036713e-08,6.776442052660492e-09
W05,4.641588833612782e-08,15570.0,7.008245464289801e-09,7.255235320423496e-19,2.9917545349817406e-09,7.937834639059386e-17,3.664769166692094e-08,6.7764420541183446e-09
W05,4.641588833612782e-08,15660.0,7.00824546387706e-09,6.457993130319786e-19,2.9917545354742055e-09,7.06558407269544e-17,3.6647691673933945e-08,6.776442055415104e-09
W05,4.641588833612782e-08,15750.0,7.008245463509611e-09,5.748234553401767e-19,2.9917545359126314e-09,6.289047544229921e-17,3.66476916801774e-08,6.776442056569567e-09
W05,4.641588833612782e-08,15840.0,7.008245463182877e-09,5.1171275398464195e-19,2.9917545363024746e-09,5.598559827996749e-17,3.6647691685729005e-08,6.776442057596103e-09
W05,4.641588833612782e-08,15930.0,7.008245462892605e-09,4.556451607407209e-19,2.9917545366488143e-09,4.985125713150615e-17,3.66476916906611e-08,6.776442058508083e-09
W05,4.641588833612782e-08,16020.0,7.008245462634265e-09,4.057457111641758e-19,2.991754536957054e-09,4.439174647847511e-17,3.6647691695050615e-08,6.776442059319738e-09
W05,4.641588833612782e-08,16110.0,7.008245462403758e-09,3.612227778927308e-19,2.991754537232084e-09,3.9520468301555805e-17,3.6647691698967177e-08,6.776442060043942e-09
W05,4.641588833612782e-08,16200.0,7.0082454621995015e-09,3.217706313324451e-19,2.991754537475792e-09,3.520396668379216e-17,3.66476917024377e-08,6.776442060685668e-09
W05,4.641588833612782e-08,16290.0,7.008245462017786e-09,2.866723531004248e-19,2.991754537692606e-09,3.1363824819475044e-17,3.6647691705525223e-08,6.776442061256575e-09
W05,4.641588833612782e-08,16380.0,7.008245461855715e-09,2.553684358995697e-19,2.991754537885981e-09,2.793884457266558e-17,3.664769170827894e-08,6.77644206176576e-09
W05,4.641588833612782e-08,16470.0,7.008245461710967e-09,2.274100881495312e-19,2.991754538058688e-09,2.487993360506018e-17,3.664769171073835e-08,6.7764420622205216e-09
W05,4.641588833612782e-08,16560.0,7.008245461582599e-09,2.0261597147693635e-19,2.991754538211849e-09,2.2167233899754677e-17,3.6647691712919384e-08,6.776442062623812e-09
W05,4.641588833612782e-08,16650.0,7.008245461468162e-09,1.805121124583541e-19,2.99175453834839e-09,1.9748905589109978e-17,3.664769171486375e-08,6.77644206298334e-09
W05,4.641588833612782e-08,16740.0,7.008245461365913e-09,1.6076203660297114e-19,2.9917545384703893e-09,1.75881366222332e-17,3.664769171660103e-08,6.776442063304577e-09
W05,4.641588833612782e-08,16830.0,7.008245461274752e-09,1.4315322841270174e-19,2.9917545385791602e-09,1.5661666244300077e-17,3.664769171814994e-08,6.776442063590982e-09
W05,4.641588833612782e-08,16920.0,7.0082454611936515e-09,1.2748794814573775e-19,2.9917545386759242e-09,1.3947845762757393e-17,3.664769171952786e-08,6.776442063845773e-09
W05,4.641588833612782e-08,17010.0,7.008245461121338e-09,1.1351950686496667e-19,2.991754538762207e-09,1.2419669694599178e-17,3.664769172075654e-08,6.776442064072963e-09
W05,4.641588833612782e-08,17100.0,7.008245461056798e-09,1.0105287090460223e-19,2.991754538839214e-09,1.1055774591757437e-17,3.664769172185313e-08,6.77644206427573e-09
W05,4.641588833612782e-08,17190.0,7.008245460999425e-09,8.997022423002284e-20,2.9917545389076696e-09,9.843313134950519e-18,3.6647691722827956e-08,6.7764420644559855e-09
W05,4.641588833612782e-08,17280.0,7.008245460948354e-09,8.010496287166489e-20,2.9917545389686064e-09,8.764028625994109e-18,3.6647691723695715e-08,6.77644206461644e-09
W05,4.641588833612782e-08,17370.0,7.0082454609028644e-09,7.131818523249445e-20,2.991754539022882e-09,7.802717480244303e-18,3.6647691724468626e-08,6.7764420647593564e-09
W05,4.641588833612782e-08,17460.0,7.008245460862349e-09,6.349207887920811e-20,2.9917545390712235e-09,6.946489085537869e-18,3.664769172515704e-08,6.77644206488665e-09
W05,4.641588833612782e-08,17550.0,7.008245460826427e-09,5.655350905202073e-20,2.991754539114084e-09,6.187352010810556e-18,3.664769172576739e-08,6.776442064999509e-09
W05,4.641588833612782e-08,17640.0,7.00824546079447e-09,5.0380812412299526e-20,2.991754539152214e-09,5.5119989237480086e-18,3.6647691726310386e-08,6.776442065099913e-09
W05,4.641588833612782e-08,17730.0,7.00824546076595e-09,4.4872109916745635e-20,2.9917545391862417e-09,4.909295854848292e-18,3.664769172679497e-08,6.776442065189517e-09
W05,4.641588833612782e-08,17820.0,7.0082454607408256e-09,4.001929122059891e-20,2.99175453921622e-09,4.3783202647855504e-18,3.664769172722188e-08,6.7764420652684555e-09
W05,4.641588833612782e-08,17910.0,7.008245460718808e-09,3.5767152816632564e-20,2.99175453924249e-09,3.913026610810044e-18,3.6647691727595984e-08,6.77644206533763e-09
W05,4.641588833612782e-08,18000.0,7.0082454606993276e-09,3.20054517591954e-20,2.9917545392657313e-09,3.501380183230605e-18,3.664769172792695e-08,6.776442065398828e-09
W05,4.641588833612782e-08,18090.0,7.00824546068198e-09,2.865562489007078e-20,2.9917545392864294e-09,3.134795572819645e-18,3.664769172822169e-08,6.776442065453328e-09
W05,4.641588833612782e-08,18180.0,7.008245460666322e-09,2.5632523214636052e-20,2.9917545393051092e-09,2.8039701530615065e-18,3.664769172848768e-08,6.77644206550251e-09
W05,4.641588833612782e-08,18270.0,7.008245460652193e-09,2.2904314392807455e-20,2.991754539321968e-09,2.5054207283338463e-18,3.664769172872771e-08,6.776442065546895e-09
W05,4.641588833612782e-08,18360.0,7.008245460640238e-09,2.0596716905053618e-20,2.99175453933623e-09,2.2528580464644954e-18,3.664769172893077e-08,6.776442065584442e-09
W05,4.641588833612782e-08,18450.0,7.00824546062963e-09,1.854914737815438e-20,2.9917545393488865e-09,2.028749228956005e-18,3.6647691729110955e-08,6.77644206561776e-09
W05,4.641588833612782e-08,18540.0,7.008245460620112e-09,1.671238539262493e-20,2.991754539360241e-09,1.827714029721854e-18,3.6647691729272586e-08,6.776442065647646e-09
W05,4.641588833612782e-08,18630.0,7.008245460611411e-09,1.5033409414153756e-20,2.9917545393706203e-09,1.6439566723112422e-18,3.664769172942032e-08,6.7764420656749635e-09
W05,4.641588833612782e-08,18720.0,7.0082454606032265e-09,1.345394440672985e-20,2.9917545393803847e-09,1.471106911307519e-18,3.664769172955929e-08,6.776442065700661e-09
W05,4.641588833612782e-08,18810.0,7.008245460596231e-09,1.210397719478385e-20,2.99175453938873e-09,1.3233835348789017e-18,3.664769172967806e-08,6.776442065722622e-09
W05,4.641588833612782e-08,18900.0,7.0082454605900016e-09,1.0901794392929004e-20,2.991754539396162e-09,1.191852837181585e-18,3.664769172978381e-08,6.776442065742175e-09
W05,4.641588833612782e-08,18990.0,7.0082454605843494e-09,9.810966982322913e-21,2.991754539402905e-09,1.072533364229131e-18,3.664769172987974e-08,6.776442065759913e-09
W05,4.641588833612782e-08,19080.0,7.008245460579178e-09,8.812479232817454e-21,2.991754539409075e-09,9.633477231631422e-19,3.664769172996752e-08,6.776442065776145e-09
W05,4.641588833612782e-08,19170.0,7.008245460574389e-09,7.887667950110678e-21,2.9917545394147876e-09,8.622566512558997e-19,3.664769173004879e-08,6.776442065791173e-09
W05,4.641588833612782e-08,19260.0,7.008245460570022e-09,7.043743821864022e-21,2.9917545394199997e-09,7.700341814705208e-19,3.6647691730122934e-08,6.776442065804883e-09
W05,4.641588833612782e-08,19350.0,7.008245460566129e-09,6.291684788404107e-21,2.991754539424644e-09,6.878630244060347e-19,3.6647691730188996e-08,6.776442065817099e-09
W05,4.641588833612782e-08,19440.0,7.0082454605626e-09,5.6095442015572104e-21,2.9917545394288555e-09,6.13343734561576e-19,3.664769173024891e-08,6.776442065828176e-09
W05,4.641588833612782e-08,19530.0,7.008245460559414e-09,4.9936403598513936e-21,2.991754539432657e-09,5.460614214974417e-19,3.664769173030301e-08,6.776442065838179e-09
W05,4.641588833612782e-08,19620.0,7.008245460556557e-09,4.4414245309509e-21,2.991754539436067e-09,4.857221503582317e-19,3.664769173035152e-08,6.776442065847149e-09
W05,4.641588833612782e-08,19710.0,7.0082454605540134e-09,3.9500296816015405e-21,2.991754539439101e-09,4.320030489211999e-19,3.6647691730394706e-08,6.776442065855135e-09
W05,4.641588833612782e-08,19800.0,7.008245460551725e-09,3.5073748629941305e-21,2.9917545394418327e-09,3.836449309108836e-19,3.6647691730433584e-08,6.776442065862324e-09
W05,4.641588833612782e-08,19890.0,7.0082454605496955e-09,3.1150023436866504e-21,2.9917545394442534e-09,3.4077381876047547e-19,3.6647691730468054e-08,6.7764420658686974e-09
W05,4.641588833612782e-08,19980.0,7.008245460547906e-09,2.7687496147882553e-21,2.99175453944639e-09,3.0293204187170534e-19,3.664769173049848e-08,6.776442065874323e-09
W05,4.641588833612782e-08,20070.0,7.008245460546327e-09,2.4636348706015144e-21,2.991754539448273e-09,2.6957312649459763e-19,3.66476917305253e-08,6.776442065879284e-09
W05,4.641588833612782e-08,20160.0,7.008245460544929e-09,2.1935471677242646e-21,2.991754539449941e-09,2.4002804651550296e-19,3.664769173054906e-08,6.776442065883676e-09
W05,4.641588833612782e-08,20250.0,7.008245460543703e-09,1.956409650876823e-21,2.9917545394514052e-09,2.1408058606994578e-19,3.6647691730569916e-08,6.776442065887532e-09
W05,4.641588833612782e-08,20340.0,7.008245460542638e-09,1.750786521839523e-21,2.9917545394526754e-09,1.9157333556511558e-19,3.6647691730588015e-08,6.77644206589088e-09
W05,4.641588833612782e-08,20430.0,7.008245460541719e-09,1.5732260198981934e-21,2.9917545394537714e-09,1.7212841180825918e-19,3.664769173060365e-08,6.776442065893771e-09
W05,4.641588833612782e-08,20520.0,7.008245460540933e-09,1.4212924534279347e-21,2.9917545394547106e-09,1.5548243982183293e-19,3.664769173061703e-08,6.776442065896246e-09
W05,4.641588833612782e-08,20610.0,7.0082454605402665e-09,1.2928244135458653e-21,2.991754539455505e-09,1.4140270514397138e-19,3.6647691730628355e-08,6.776442065898339e-09
W05,4.641588833612782e-08,20700.0,7.008245460539685e-09,1.1806552302681168e-21,2.9917545394561983e-09,1.2910135199078265e-19,3.664769173063825e-08,6.776442065900168e-09
W05,4.641588833612782e-08,20790.0,7.008245460539141e-09,1.0755891219867063e-21,2.9917545394568472e-09,1.1756560758721493e-19,3.6647691730647526e-08,6.776442065901883e-09
W05,4.641588833612782e-08,20880.0,7.008245460538659e-09,9.824499713714576e-22,2.9917545394574226e-09,1.0733850464911475e-19,3.664769173065575e-08,6.7764420659034035e-09
W05,4.641588833612782e-08,20970.0,7.008245460538228e-09,8.99080074186252e-22,2.9917545394579366e-09,9.818864757830599e-20,3.664769173066311e-08,6.776442065904764e-09
W05,4.641588833612782e-08,21060.0,7.008245460537839e-09,8.23525164752434e-22,2.9917545394584023e-09,8.990744064092824e-20,3.664769173066977e-08,6.776442065905996e-09
W05,4.641588833612782e-08,21150.0,7.008245460537481e-09,7.540344159488099e-22,2.991754539458829e-09,8.230908796743662e-20,3.6647691730675875e-08,6.776442065907126e-09
W05,4.641588833612782e-08,21240.0,7.008245460537148e-09,6.890604392116496e-22,2.991754539459227e-09,7.523059355260185e-20,3.664769173068157e-08,6.776442065908178e-09
W05,4.641588833612782e-08,21330.0,7.008245460536834e-09,6.2725928453468425e-22,2.9917545394596042e-09,6.853176125551031e-20,3.664769173068696e-08,6.776442065909174e-09
W05,4.641588833612782e-08,21420.0,7.008245460536531e-09,5.674904404691081e-22,2.9917545394599665e-09,6.209519479956394e-20,3.6647691730692134e-08,6.776442065910131e-09
W05,4.641588833612782e-08,21510.0,7.008245460536236e-09,5.093015429182763e-22,2.9917545394603198e-09,5.584565174658327e-20,3.664769173069716e-08,6.776442065911061e-09
W05,4.641588833612782e-08,21600.0,7.008245460535951e-09,4.555759171735116e-22,2.9917545394606577e-09,4.985575740288481e-20,3.6647691730701974e-08,6.776442065911951e-09
W05,3.162277660168379e-07,0.0,1e-08,0.0,0.0,3.162277660168379e-07,0.0,0.0
W05,3.162277660168379e-07,90.0,6.0155854231266945e-09,2.2045723238089115e-09,1.7798422530541121e-09,2.7936431776778663e-07,2.7748180218514935e-08,5.130853453663035e-09
W05,3.162277660168379e-07,180.0,5.1487365261134946e-09,1.6822159895290471e-09,3.169047484347192e-09,2.4918433301904787e-07,5.2486929674882764e-08,9.705239849020775e-09
W05,3.162277660168379e-07,270.0,4.463473134801197e-09,1.3006608250599032e-09,4.235866040128635e-09,2.2234770455060417e-07,7.455731040308716e-08,1.378622419794779e-08
W05,3.162277660168379e-07,360.0,3.916188484485267e-09,1.0181469716895445e-09,5.065664543814924e-09,1.9846189067721848e-07,9.425380517765263e-08,1.742825864645203e-08
W05,3.162277660168379e-07,450.0,3.4748841907390616e-09,8.062413302435061e-10,5.718874479007168e-09,1.7718655831906862e-07,1.11836632312194e-07,2.0679459576314306e-08
W05,3.162277660168379e-07,540.0,3.1158301683289385e-09,6.45326408558874e-10,6.238843423101923e-09,1.5822494524636042e-07,1.2753621661871313e-07,2.3582434320093322e-08
W05,3.162277660168379e-07,630.0,2.821246075442106e-09,5.216933211562855e-10,6.657060603391343e-09,1.4131709357216452e-07,1.4155694324531896e-07,2.617497527479655e-08
W05,3.162277660168379e-07,720.0,2.5776759536659124e-09,4.256438728617957e-10,6.996680173462028e-09,1.2623444820126506e-07,1.5408034458351593e-07,2.8490649185722844e-08
W05,3.162277660168379e-07,810.0,2.374837687692552e-09,3.5023573010327596e-10,7.274926582193907e-09,1.1277547084134684e-07,1.6526783081708317e-07,3.0559302046100515e-08
W05,3.162277660168379e-07,900.0,2.2048008028444052e-09,2.904426172219069e-10,7.504756579923422e-09,1.0076202471559033e-07,1.7526304713928423e-07,3.240749496480785e-08
W05,3.162277660168379e-07,990.0,2.061393368514597e-09,2.4258561300263587e-10,7.696021018472501e-09,9.003635533183818e-08,1.8419392128296617e-07,3.4058882770548184e-08
W05,3.162277660168379e-07,1080.0,1.9397703332800183e-09,2.039436574741467e-10,7.856286009235569e-09,8.045854093523746e-08,1.921744509023019e-07,3.553454451257864e-08
W05,3.162277660168379e-07,1170.0,1.8360965358979853e-09,1.7248383507249e-10,7.99141962901926e-09,7.190431911285445e-08,1.9930627028242453e-07,3.6853273157457016e-08
W05,3.162277660168379e-07,1260.0,1.7473118861662476e-09,1.4667262790246906e-10,8.106015485921019e-09,6.426321931654416e-08,2.0568002821715396e-07,3.80318303693061e-08
W05,3.162277660168379e-07,1350.0,1.6709560157104128e-09,1.2534247613496233e-10,8.20370150814436e-09,5.743694781700956e-08,2.1137660303753684e-07,3.9085171178002035e-08
W05,3.162277660168379e-07,1440.0,1.6050362482491605e-09,1.0759650955320727e-10,8.287367242187366e-09,5.133798327598553e-08,2.1646817644910116e-07,4.002664254000048e-08
W05,3.162277660168379e-07,1530.0,1.5479274084605016e-09,9.273988399883151e-11,8.3593327075304e-09,4.588834995902493e-08,2.210191843198689e-07,4.086815914640466e-08
W05,3.162277660168379e-07,1620.0,1.49829522559014e-09,8.022984191780745e-11,8.421474932481785e-09,4.1018542184409936e-08,2.2508715974573416e-07,4.162035931228402e-08
W05,3.162277660168379e-07,1710.0,1.455037331121736e-09,6.96390706833631e-11,8.475323598184633e-09,3.6666578398067486e-08,2.2872348156675734e-07,4.229274338313482e-08
W05,3.162277660168379e-07,1800.0,1.4172374902127039e-09,6.062859143409002e-11,8.522133918342938e-09,3.277716715628932e-08,2.319740396077451e-07,4.289379674301626e-08
W05,3.162277660168379e-07,1890.0,1.3841298570380315e-09,5.2927536033558315e-11,8.562942606918142e-09,2.9300970243442076e-08,2.348798264016446e-07,4.343109922878935e-08
W05,3.162277660168379e-07,1980.0,1.355070867114844e-09,4.631794436676027e-11,8.598611188508129e-09,2.6193950441431667e-08,2.3747746391650854e-07,4.391142252601267e-08
W05,3.162277660168379e-07,2070.0,1.3295169919159656e-09,4.0623249490363536e-11,8.629859758583404e-09,2.3416793375284843e-08,2.397996727135655e-07,4.434081691990365e-08
W05,3.162277660168379e-07,2160.0,1.3070070260583986e-09,3.5699493163512296e-11,8.657293480767823e-09,2.093439443489108e-08,2.4187569000967987e-07,4.472468859832548e-08
W05,3.162277660168379e-07,2250.0,1.2871478838780853e-09,3.1428577362373507e-11,8.681423538749274e-09,1.8715402829237213e-08,2.437316424847214e-07,4.506786858675755e-08
W05,3.162277660168379e-07,2340.0,1.2696031670603681e-09,2.771304557538941e-11,8.702683787353975e-09,1.6731816353759143e-08,2.4539087862834917e-07,4.5374674201790105e-08
W05,3.162277660168379e-07,2430.0,1.254083884514359e-09,2.4472019924576043e-11,8.721444095550797e-09,1.4958620654893995e-08,2.4687426534987336e-07,4.5648963896585e-08
W05,3.162277660168379e-07,2520.0,1.2403408890970603e-09,2.16380190151342e-11,8.738021091877538e-09,1.3373468053990334e-08,2.4820045265102387e-07,4.5894186200920894e-08
W05,3.162277660168379e-07,2610.0,1.2281586773199194e-09,1.9154450161982546e-11,8.75268687250783e-09,1.1956391406164453e-08,2.493861098813474e-07,4.6113423406646075e-08
W05,3.162277660168379e-07,2700.0,1.2173502822207716e-09,1.6973621297686974e-11,8.765676096471274e-09,1.0689549106173153e-08,2.5044613662973097e-07,4.6309430563154665e-08
W05,3.162277660168379e-07,2790.0,1.20775304039484e-09,1.5055156001409577e-11,8.777191803593484e-09,9.556997668233618e-09,2.5139385108270363e-07,4.6484670306295614e-08
W05,3.162277660168379e-07,2880.0,1.1992250708401686e-09,1.3364722760513498e-11,8.78741020638905e-09,8.54448893336237e-09,2.5224115819913814e-07,4.664134395517766e-08
W05,3.162277660168379e-07,2970.0,1.1916423280078326e-09,1.187301035863069e-11,8.79648466162327e-09,7.639289077348626e-09,2.5299869997095905e-07,4.6781419296538167e-08
