compound,probe,probe_time_h,time_after_probe_h,plasma_mg_l
Ketoconazole,Midazolam,0.0,63.625,6.116642663019697e-05
Ketoconazole,Midazolam,0.0,63.75,6.054752993063388e-05
Ketoconazole,Midazolam,0.0,63.875,5.993404830425776e-05
Ketoconazole,Midazolam,0.0,64.0,5.93259414734864e-05
Ketoconazole,Midazolam,0.0,64.125,5.8723170416999685e-05
Ketoconazole,Midazolam,0.0,64.25,5.81256980080599e-05
Ketoconazole,Midazolam,0.0,64.375,5.753348472935237e-05
Ketoconazole,Midazolam,0.0,64.5,5.69464917967424e-05
Ketoconazole,Midazolam,0.0,64.625,5.636468162653446e-05
Ketoconazole,Midazolam,0.0,64.75,5.5788015363993974e-05
Ketoconazole,Midazolam,0.0,64.875,5.521645445626638e-05
Ketoconazole,Midazolam,0.0,65.0,5.464996334509792e-05
Ketoconazole,Midazolam,0.0,65.125,5.408850340496603e-05
Ketoconazole,Midazolam,0.0,65.25,5.353203544977648e-05
Ketoconazole,Midazolam,0.0,65.375,5.298052124273257e-05
Ketoconazole,Midazolam,0.0,65.5,5.243392254703763e-05
Ketoconazole,Midazolam,0.0,65.625,5.189220112589496e-05
Ketoconazole,Midazolam,0.0,65.75,5.135532425517667e-05
Ketoconazole,Midazolam,0.0,65.875,5.0823259232306626e-05
Ketoconazole,Midazolam,0.0,66.0,5.0295963321213453e-05
Ketoconazole,Midazolam,0.0,66.125,4.977339913423574e-05
Ketoconazole,Midazolam,0.0,66.25,4.9255529283712e-05
Ketoconazole,Midazolam,0.0,66.375,4.87423163819808e-05
Ketoconazole,Midazolam,0.0,66.5,4.823372607891071e-05
Ketoconazole,Midazolam,0.0,66.625,4.772973624874418e-05
Ketoconazole,Midazolam,0.0,66.75,4.723030021463477e-05
Ketoconazole,Midazolam,0.0,66.875,4.6735381798777935e-05
Ketoconazole,Midazolam,0.0,67.0,4.6244944823369146e-05
Ketoconazole,Midazolam,0.0,67.125,4.575895311060384e-05
Ketoconazole,Midazolam,0.0,67.25,4.5277370482677475e-05
Ketoconazole,Midazolam,0.0,67.375,4.480017643028328e-05
Ketoconazole,Midazolam,0.0,67.5,4.432732940659607e-05
Ketoconazole,Midazolam,0.0,67.625,4.385879375948034e-05
Ketoconazole,Midazolam,0.0,67.75,4.339453486443377e-05
Ketoconazole,Midazolam,0.0,67.875,4.2934518096954084e-05
Ketoconazole,Midazolam,0.0,68.0,4.2478720066709826e-05
Ketoconazole,Midazolam,0.0,68.125,4.202710321908371e-05
Ketoconazole,Midazolam,0.0,68.25,4.157963286847589e-05
Ketoconazole,Midazolam,0.0,68.375,4.113627558151821e-05
Ketoconazole,Midazolam,0.0,68.5,4.06969979248425e-05
Ketoconazole,Midazolam,0.0,68.625,4.0261775843050964e-05
Ketoconazole,Midazolam,0.0,68.75,3.983057431391021e-05
Ketoconazole,Midazolam,0.0,68.875,3.940335944607028e-05
Ketoconazole,Midazolam,0.0,69.0,3.8980098873066414e-05
Ketoconazole,Midazolam,0.0,69.125,3.856076022843384e-05
Ketoconazole,Midazolam,0.0,69.25,3.814531788971924e-05
Ketoconazole,Midazolam,0.0,69.375,3.7733740283440416e-05
Ketoconazole,Midazolam,0.0,69.5,3.732599548930518e-05
Ketoconazole,Midazolam,0.0,69.625,3.692205318502098e-05
Ketoconazole,Midazolam,0.0,69.75,3.652188325588919e-05
Ketoconazole,Midazolam,0.0,69.875,3.6125455450035586e-05
Ketoconazole,Midazolam,0.0,70.0,3.573274014570999e-05
Ketoconazole,Midazolam,0.0,70.125,3.5343707939807386e-05
Ketoconazole,Midazolam,0.0,70.25,3.495832952442369e-05
Ketoconazole,Midazolam,0.0,70.375,3.457657579799427e-05
Ketoconazole,Midazolam,0.0,70.5,3.419841786529386e-05
Ketoconazole,Midazolam,0.0,70.625,3.382382703743666e-05
Ketoconazole,Midazolam,0.0,70.75,3.3452774831876256e-05
Ketoconazole,Midazolam,0.0,70.875,3.3085232972405676e-05
Ketoconazole,Midazolam,0.0,71.0,3.272117338915734e-05
Ketoconazole,Midazolam,0.0,71.125,3.236056821860311e-05
Ketoconazole,Midazolam,0.0,71.25,3.2003389459971195e-05
Ketoconazole,Midazolam,0.0,71.375,3.16496096071252e-05
Ketoconazole,Midazolam,0.0,71.5,3.129920147706784e-05
Ketoconazole,Midazolam,0.0,71.625,3.095213796208791e-05
Ketoconazole,Midazolam,0.0,71.75,3.060839215510975e-05
Ketoconazole,Midazolam,0.0,71.875,3.0267937349693178e-05
Ketoconazole,Midazolam,0.0,72.0,2.9930747040033552e-05
Ketoconazole,Midazolam,0.0,72.125,2.9727298457734718e-05
Ketoconazole,Midazolam,0.0,72.25,2.9467371331261554e-05
Ketoconazole,Midazolam,0.0,72.375,2.9187467660248746e-05
Ketoconazole,Midazolam,0.0,72.5,2.8906221803957668e-05
Ketoconazole,Midazolam,0.0,72.625,2.8626689883915287e-05
Ketoconazole,Midazolam,0.0,72.75,2.83492940374453e-05
Ketoconazole,Midazolam,0.0,72.875,2.807409249798082e-05
Ketoconazole,Midazolam,0.0,73.0,2.7801104603178618e-05
Ketoconazole,Midazolam,0.0,73.125,2.75303282721724e-05
Ketoconazole,Midazolam,0.0,73.25,2.7261763990959518e-05
Ketoconazole,Midazolam,0.0,73.375,2.6995397826756775e-05
Ketoconazole,Midazolam,0.0,73.5,2.6731232370420257e-05
Ketoconazole,Midazolam,0.0,73.625,2.646925466397139e-05
Ketoconazole,Midazolam,0.0,73.75,2.620945574194925e-05
Ketoconazole,Midazolam,0.0,73.875,2.5951827448864116e-05
Ketoconazole,Midazolam,0.0,74.0,2.5696360766751558e-05
Ketoconazole,Midazolam,0.0,74.125,2.5443048100134238e-05
Ketoconazole,Midazolam,0.0,74.25,2.5191873820215133e-05
Ketoconazole,Midazolam,0.0,74.375,2.494282833930987e-05
Ketoconazole,Midazolam,0.0,74.5,2.4695901823139108e-05
Ketoconazole,Midazolam,0.0,74.625,2.4451076815569073e-05
Ketoconazole,Midazolam,0.0,74.75,2.4208343557101997e-05
Ketoconazole,Midazolam,0.0,74.875,2.396768932968465e-05
Ketoconazole,Midazolam,0.0,75.0,2.372909805751253e-05
Ketoconazole,Midazolam,0.0,75.125,2.3492557960931728e-05
Ketoconazole,Midazolam,0.0,75.25,2.3258055089241284e-05
Ketoconazole,Midazolam,0.0,75.375,2.3025574399526174e-05
Ketoconazole,Midazolam,0.0,75.5,2.2795103157146617e-05
Ketoconazole,Midazolam,0.0,75.625,2.2566627737429925e-05
Ketoconazole,Midazolam,0.0,75.75,2.2340133337342526e-05
Ketoconazole,Midazolam,0.0,75.875,2.2115606333994116e-05
Ketoconazole,Midazolam,0.0,76.0,2.1893032992653635e-05
Ketoconazole,Midazolam,0.0,76.125,2.167239925412845e-05
Ketoconazole,Midazolam,0.0,76.25,2.145369078077378e-05
Ketoconazole,Midazolam,0.0,76.375,2.1236893816849376e-05
Ketoconazole,Midazolam,0.0,76.5,2.1021994382730594e-05
Ketoconazole,Midazolam,0.0,76.625,2.0808978537160746e-05
Ketoconazole,Midazolam,0.0,76.75,2.0597832300729438e-05
Ketoconazole,Midazolam,0.0,76.875,2.0388541697316918e-05
Ketoconazole,Midazolam,0.0,77.0,2.0181093388194678e-05
Ketoconazole,Midazolam,0.0,77.125,1.9975474488412222e-05
Ketoconazole,Midazolam,0.0,77.25,1.9771670233295835e-05
Ketoconazole,Midazolam,0.0,77.375,1.956966676969974e-05
Ketoconazole,Midazolam,0.0,77.5,1.9369450244478172e-05
Ketoconazole,Midazolam,0.0,77.625,1.9171006804485357e-05
Ketoconazole,Midazolam,0.0,77.75,1.8974322596575536e-05
Ketoconazole,Midazolam,0.0,77.875,1.8779389042961953e-05
Ketoconazole,Midazolam,0.0,78.0,1.8586190082088434e-05
Ketoconazole,Midazolam,0.0,78.125,1.8394711706383125e-05
Ketoconazole,Midazolam,0.0,78.25,1.8204940411339377e-05
Ketoconazole,Midazolam,0.0,78.375,1.8016862692450552e-05
Ketoconazole,Midazolam,0.0,78.5,1.7830465045210003e-05
Ketoconazole,Midazolam,0.0,78.625,1.764573708776513e-05
Ketoconazole,Midazolam,0.0,78.75,1.7462668659774766e-05
Ketoconazole,Midazolam,0.0,78.875,1.7281243497070583e-05
Ketoconazole,Midazolam,0.0,79.0,1.7101448564782782e-05
Ketoconazole,Midazolam,0.0,79.125,1.692327082804157e-05
Ketoconazole,Midazolam,0.0,79.25,1.6746697251977145e-05
Ketoconazole,Midazolam,0.0,79.375,1.657171480171971e-05
Ketoconazole,Midazolam,0.0,79.5,1.6398317244382607e-05
Ketoconazole,Midazolam,0.0,79.625,1.6226488737277523e-05
Ketoconazole,Midazolam,0.0,79.75,1.6056216992656316e-05
Ketoconazole,Midazolam,0.0,79.875,1.588748994641843e-05
Ketoconazole,Midazolam,0.0,80.0,1.5720295614273225e-05
Ketoconazole,Midazolam,0.0,80.125,1.5554622091739986e-05
Ketoconazole,Midazolam,0.0,80.25,1.539045749575339e-05
Ketoconazole,Midazolam,0.0,80.375,1.5227790040070225e-05
Ketoconazole,Midazolam,0.0,80.5,1.5066608090350027e-05
Ketoconazole,Midazolam,0.0,80.625,1.4906900047882816e-05
Ketoconazole,Midazolam,0.0,80.75,1.4748654392726891e-05
Ketoconazole,Midazolam,0.0,80.875,1.4591859683708831e-05
Ketoconazole,Midazolam,0.0,81.0,1.4436504558423497e-05
Ketoconazole,Midazolam,0.0,81.125,1.4282577811891409e-05
Ketoconazole,Midazolam,0.0,81.25,1.4130068527366634e-05
Ketoconazole,Midazolam,0.0,81.375,1.3978965418611279e-05
Ketoconazole,Midazolam,0.0,81.5,1.3829257479870162e-05
Ketoconazole,Midazolam,0.0,81.625,1.3680933787442582e-05
Ketoconazole,Midazolam,0.0,81.75,1.3533983499682286e-05
Ketoconazole,Midazolam,0.0,81.875,1.33883958569975e-05
Ketoconazole,Midazolam,0.0,82.0,1.3244160181850911e-05
Ketoconazole,Midazolam,0.0,82.125,1.3101265371607557e-05
Ketoconazole,Midazolam,0.0,82.25,1.2959701141080275e-05
Ketoconazole,Midazolam,0.0,82.375,1.2819457023230155e-05
Ketoconazole,Midazolam,0.0,82.5,1.2680522610234304e-05
Ketoconazole,Midazolam,0.0,82.625,1.254288757194971e-05
Ketoconazole,Midazolam,0.0,82.75,1.2406541655913249e-05
Ketoconazole,Midazolam,0.0,82.875,1.2271474687341675e-05
Ketoconazole,Midazolam,0.0,83.0,1.2137676098321018e-05
Ketoconazole,Midazolam,0.0,83.125,1.2005135820969773e-05
Ketoconazole,Midazolam,0.0,83.25,1.1873844014763039e-05
Ketoconazole,Midazolam,0.0,83.375,1.1743790735559668e-05
Ketoconazole,Midazolam,0.0,83.5,1.1614966110783272e-05
Ketoconazole,Midazolam,0.0,83.625,1.1487360339422221e-05
Ketoconazole,Midazolam,0.0,83.75,1.1360963692029647e-05
Ketoconazole,Midazolam,0.0,83.875,1.1235766471458712e-05
Ketoconazole,Midazolam,0.0,84.0,1.111175886646674e-05
Ketoconazole,Midazolam,0.0,84.125,1.103544187171391e-05
Ketoconazole,Midazolam,0.0,84.25,1.0939084188678711e-05
Ketoconazole,Midazolam,0.0,84.375,1.0835609041237577e-05
Ketoconazole,Midazolam,0.0,84.5,1.0731675374426194e-05
Ketoconazole,Midazolam,0.0,84.625,1.06283661477625e-05
Ketoconazole,Midazolam,0.0,84.75,1.0525855951631693e-05
Ketoconazole,Midazolam,0.0,84.875,1.0424157295043127e-05
Ketoconazole,Midazolam,0.0,85.0,1.0323272509714588e-05
Ketoconazole,Midazolam,0.0,85.125,1.0223200519152911e-05
Ketoconazole,Midazolam,0.0,85.25,1.0123942354590475e-05
Ketoconazole,Midazolam,0.0,85.375,1.0025496394327083e-05
Ketoconazole,Midazolam,0.0,85.5,9.927858849840526e-06
Ketoconazole,Midazolam,0.0,85.625,9.831024453599969e-06
Ketoconazole,Midazolam,0.0,85.75,9.734985732219381e-06
Ketoconazole,Midazolam,0.0,85.875,9.639749781335379e-06
Ketoconazole,Midazolam,0.0,86.0,9.545316600947957e-06
Ketoconazole,Midazolam,0.0,86.125,9.45167942479803e-06
Ketoconazole,Midazolam,0.0,86.25,9.358825100950563e-06
Ketoconazole,Midazolam,0.0,86.375,9.266758953376439e-06
Ketoconazole,Midazolam,0.0,86.5,9.175465409618867e-06
Ketoconazole,Midazolam,0.0,86.625,9.084950935826539e-06
Ketoconazole,Midazolam,0.0,86.75,8.995204947827023e-06
Ketoconazole,Midazolam,0.0,86.875,8.906222825851992e-06
Ketoconazole,Midazolam,0.0,87.0,8.818000748455562e-06
Ketoconazole,Midazolam,0.0,87.125,8.730533874980875e-06
Ketoconazole,Midazolam,0.0,87.25,8.643817806504704e-06
Ketoconazole,Midazolam,0.0,87.375,8.557847911337091e-06
Ketoconazole,Midazolam,0.0,87.5,8.472618505740008e-06
Ketoconazole,Midazolam,0.0,87.625,8.388123189540288e-06
Ketoconazole,Midazolam,0.0,87.75,8.3043579939663e-06
Ketoconazole,Midazolam,0.0,87.875,8.22131789954912e-06
Ketoconazole,Midazolam,0.0,88.0,8.138997626976735e-06
Ketoconazole,Midazolam,0.0,88.125,8.05739117925339e-06
Ketoconazole,Midazolam,0.0,88.25,7.97649389532634e-06
Ketoconazole,Midazolam,0.0,88.375,7.896300593230108e-06
Ketoconazole,Midazolam,0.0,88.5,7.81680609495626e-06
Ketoconazole,Midazolam,0.0,88.625,7.738005267302282e-06
Ketoconazole,Midazolam,0.0,88.75,7.659892910760924e-06
Ketoconazole,Midazolam,0.0,88.875,7.582463850062104e-06
Ketoconazole,Midazolam,0.0,89.0,7.505712909935741e-06
Ketoconazole,Midazolam,0.0,89.125,7.4296361560739784e-06
Ketoconazole,Midazolam,0.0,89.25,7.354227776338087e-06
Ketoconazole,Midazolam,0.0,89.375,7.279482606613154e-06
Ketoconazole,Midazolam,0.0,89.5,7.205395542249855e-06
Ketoconazole,Midazolam,0.0,89.625,7.131961478598873e-06
Ketoconazole,Midazolam,0.0,89.75,7.059175311010887e-06
Ketoconazole,Midazolam,0.0,89.875,6.987032371744212e-06
Ketoconazole,Midazolam,0.0,90.0,6.915529823368463e-06
Ketoconazole,Midazolam,0.0,90.125,6.844661097590355e-06
Ketoconazole,Midazolam,0.0,90.25,6.7744212459108245e-06
Ketoconazole,Midazolam,0.0,90.375,6.704805319830809e-06
Ketoconazole,Midazolam,0.0,90.5,6.635808370851246e-06
Ketoconazole,Midazolam,0.0,90.625,6.567425450473071e-06
Ketoconazole,Midazolam,0.0,90.75,6.499652903122614e-06
Ketoconazole,Midazolam,0.0,90.875,6.432487345339855e-06
Ketoconazole,Midazolam,0.0,91.0,6.365922522470945e-06
Ketoconazole,Midazolam,0.0,91.125,6.299953675810213e-06
Ketoconazole,Midazolam,0.0,91.25,6.2345760466519936e-06
Ketoconazole,Midazolam,0.0,91.375,6.169784876290613e-06
Ketoconazole,Midazolam,0.0,91.5,6.105575406020401e-06
Ketoconazole,Midazolam,0.0,91.625,6.041944603251645e-06
Ketoconazole,Midazolam,0.0,91.75,5.978888158602839e-06
Ketoconazole,Midazolam,0.0,91.875,5.916400903958086e-06
Ketoconazole,Midazolam,0.0,92.0,5.854478441995755e-06
Ketoconazole,Midazolam,0.0,92.125,5.793116404793235e-06
Ketoconazole,Midazolam,0.0,92.25,5.732310453826928e-06
Ketoconazole,Midazolam,0.0,92.375,5.6720562799722555e-06
Ketoconazole,Midazolam,0.0,92.5,5.612349525585245e-06
Ketoconazole,Midazolam,0.0,92.625,5.553185971470167e-06
Ketoconazole,Midazolam,0.0,92.75,5.494561399140183e-06
Ketoconazole,Midazolam,0.0,92.875,5.436471609803359e-06
Ketoconazole,Midazolam,0.0,93.0,5.378912433588467e-06
